HAC,DEN,BHC
378.694,2.27562,396.979
401.849,2.26526,405.077
407.805,2.25331,404.246
410.419,2.24096,404.16
406.925,2.22642,401.762
386.814,2.22148,389.871
373.239,2.22297,386.047
375.773,2.22169,390.014
389.217,2.21295,396.376
402.062,2.19912,400.662
406.813,2.18584,400.896
409.258,2.17371,400.408
407.523,2.16332,398.572
395.417,2.15752,391.321
365.71,2.15978,376.559
343.294,2.16509,369.341
336.997,2.16377,366.53
335.988,2.15312,362.384
329.045,2.14441,350.704
321.039,2.14745,337.235
319.224,2.16254,330.053
320.89,2.18461,326.475
324.394,2.20817,324.02
327.095,2.22953,320.681
324.319,2.24965,314.875
320.026,2.26887,312.098
320.037,2.28363,315.368
326.051,2.29098,321.855
335.599,2.29152,328.838
355.449,2.28314,341.238
374.568,2.26888,354.479
392.731,2.25383,373.444
407.214,2.23657,388.994
416.725,2.21778,398.801
421.797,2.19857,405.909
423.785,2.18123,411.603
425.36,2.16149,416.813
426.256,2.14186,420.567
424.374,2.12621,421.295
418.189,2.11757,421.498
415.683,2.11314,424.701
420.558,2.11053,428.875
424.686,2.10862,431.758
425.577,2.10742,432.701
424.759,2.10691,433.035
423.839,2.1072,433.682
424.302,2.10806,434.437
425.042,2.10946,434.575
425.247,2.11145,434.088
425.321,2.1139,433.759
425.499,2.11649,433.473
425.726,2.11891,433.069
426.64,2.12133,433.62
427.692,2.12408,434.31
428.053,2.12732,433.972
427.872,2.13096,433.161
427.494,2.13478,432.614
427.172,2.13857,432.619
426.99,2.14207,432.948
426.802,2.14523,433.107
426.42,2.14792,433.003
425.754,2.15001,432.83
425.536,2.15199,433.635
426.818,2.15449,435.977
427.184,2.15845,437.249
426.386,2.16349,436.211
425.657,2.16777,433.909
425.365,2.17036,432.084
425.492,2.17165,432.515
425.506,2.17231,433.249
425.285,2.17273,433.106
424.498,2.17316,432.306
423.082,2.17393,431.599
422.041,2.17505,431.309
421.582,2.1763,430.835
421.643,2.17753,430.426
422.408,2.17862,430.421
424.181,2.17952,431.057
425.513,2.18046,431.081
426.539,2.18163,430.654
427.025,2.18307,429.774
427.133,2.18462,428.825
426.991,2.18608,428.079
426.649,2.18721,427.582
426.234,2.18786,427.61
425.766,2.18806,428.111
425.457,2.18798,429.212
425.374,2.18781,430.543
425.561,2.18766,431.956
425.771,2.18761,432.938
425.997,2.18774,433.842
426.366,2.18813,434.865
426.653,2.18863,435.452
426.754,2.18904,435.598
426.853,2.18931,435.877
426.923,2.18948,436.15
426.742,2.18958,436.058
426.515,2.18988,436.164
426.706,2.19074,436.924
427.066,2.19223,437.472
427.233,2.19416,437.342
427.207,2.19628,436.913
427.082,2.1983,436.363
426.789,2.19998,435.552
426.511,2.20128,434.91
426.515,2.2023,434.715
426.641,2.20305,434.463
426.54,2.20346,433.731
426.33,2.20356,433.025
426.404,2.20354,432.911
426.751,2.2036,433.114
426.977,2.20378,433.042
427.002,2.20401,432.734
426.937,2.20431,432.437
426.961,2.2045,432.302
427.002,2.20437,432.022
426.897,2.20376,431.133
426.691,2.20266,429.964
426.418,2.20119,428.765
426.218,2.19951,427.932
426.107,2.19785,427.457
426.022,2.19633,426.964
425.825,2.19486,426.147
425.353,2.19335,425.036
424.705,2.19183,424.33
424.097,2.19058,424.387
423.772,2.18963,425.285
424.713,2.18885,427.482
425.826,2.18842,429.467
426.434,2.18867,430.385
426.632,2.18939,431.142
426.822,2.19054,432.44
426.979,2.19196,433.543
426.971,2.19344,434.06
426.834,2.19481,434.338
426.707,2.19598,434.647
426.66,2.19691,434.951
426.736,2.19749,435.143
426.785,2.19758,434.824
426.766,2.19709,434.102
426.634,2.19608,433.131
426.418,2.19468,432.082
426.403,2.19312,431.602
426.443,2.19173,430.936
426.392,2.19032,429.913
426.298,2.18912,428.963
426.256,2.18793,428.24
426.196,2.18683,427.494
426.205,2.18575,426.937
426.422,2.1846,426.748
426.46,2.18335,426.119
426.431,2.182,425.494
426.431,2.18067,425.383
426.308,2.17933,424.925
426.162,2.1779,424.608
426.09,2.1767,425.467
425.785,2.17548,425.169
425.405,2.17346,423.175
425.026,2.17067,422.554
424.742,2.16745,423.507
425.077,2.16392,424.433
425.577,2.16017,424.87
425.76,2.15641,424.648
425.577,2.15274,424.024
425.178,2.14939,423.343
424.478,2.14634,422.435
424.678,2.14341,423.13
426.327,2.14078,425.431
426.946,2.13902,425.625
426.759,2.13864,425.512
426.277,2.1397,425.487
425.791,2.14108,424.162
425.513,2.14199,423.904
424.97,2.14245,425.486
425.26,2.14236,427.862
425.899,2.14169,429.361
426.038,2.14062,429.425
425.685,2.13936,429.105
426,2.13815,430.502
427.054,2.13753,432.598
426.993,2.13795,432.022
426.276,2.13871,430.249
426.538,2.13995,432.269
427.203,2.1432,435.963
426.388,2.14857,436.174
425.655,2.15349,433.001
425.32,2.15713,431.435
424.9,2.1603,433.253
425.007,2.1634,434.945
425.741,2.16655,436.182
426.346,2.16971,436.613
426.647,2.17276,436.444
426.848,2.17574,436.207
427.097,2.17883,436.149
426.985,2.18201,435.654
426.723,2.18487,434.493
426.403,2.18722,433.435
426.157,2.18912,432.923
426.346,2.19057,432.913
426.814,2.19161,432.822
426.92,2.19237,431.971
426.748,2.19306,430.989
426.495,2.19379,430.589
426.243,2.19438,430.36
425.89,2.19479,429.682
425.57,2.19474,429.013
425.732,2.19426,428.935
425.84,2.1934,428.207
425.34,2.19235,426.571
425.286,2.19132,426.468
426.28,2.19034,427.524
426.226,2.18924,425.571
425.775,2.18805,424.187
426.541,2.18704,426.132
427.094,2.18635,426.925
426.78,2.18595,425.796
425.868,2.18552,424.614
426.136,2.18499,426.928
427.4,2.18513,431.216
426.865,2.18652,431.574
426.084,2.18764,428.645
425.212,2.1877,427.026
423.916,2.1872,428.392
423.218,2.18652,430.17
423.704,2.18582,431.763
423.719,2.18527,431.789
422.501,2.18503,430.371
424.552,2.1846,432.563
427.399,2.18536,436.289
426.646,2.18795,435.109
425.671,2.18982,429.385
425.122,2.19012,426.236
424.203,2.1897,427.317
423.982,2.18886,428.719
424.589,2.18771,429.503
425.371,2.18653,429.82
425.835,2.1855,429.742
425.758,2.18477,428.917
425.174,2.18429,427.505
425.111,2.18383,427.278
426.047,2.18321,428.106
426.38,2.18246,427.143
425.039,2.18172,423.935
421.858,2.18144,421.305
421.256,2.18097,422.719
426.798,2.18016,429.926
426.622,2.18233,430.474
425.355,2.1847,423.845
424.6,2.18535,418.304
424.641,2.18449,419.974
424.727,2.18207,420.391
423.845,2.17742,416.872
411.076,2.17487,405.907
390.094,2.17953,393.789
401.341,2.17872,407.064
419.502,2.16985,416.047
420.293,2.15944,404.984
412.185,2.15519,389.633
398.317,2.16149,375.591
389.643,2.17364,366.778
380.074,2.1912,355.833
369.71,2.20859,345.678
363.508,2.21586,342.409
361.876,2.20873,341.028
359.618,2.19357,338.374
354.479,2.17935,335.606
353.547,2.16467,337.53
355.234,2.15027,340.204
356.823,2.14017,340.914
354.655,2.13655,338.623
347.974,2.13975,333.555
342.734,2.14578,330.082
345.265,2.15069,331.176
359.253,2.15147,338.094
376.729,2.1487,347.38
385.173,2.14612,352.529
388.945,2.1447,357.034
385.605,2.1461,358.782
377.659,2.1511,357.756
372.186,2.15621,359.787
370.16,2.15812,363.902
374.466,2.15424,371.045
388.959,2.1419,384.012
398.358,2.127,393.817
402.293,2.11645,400.245
405.268,2.11103,407.295
409.366,2.10812,414.987
413.746,2.10624,420.21
417.535,2.1039,422.627
417.455,2.10186,422.936
414.169,2.10168,422.804
411.239,2.10371,422.418
412.458,2.10643,424.242
415.64,2.10878,426.5
419.371,2.11042,427.989
422.15,2.11154,428.469
423.09,2.11258,427.66
422.018,2.11385,425.214
418.985,2.11571,422.252
417.783,2.11785,422.778
420.121,2.11948,425.604
420.975,2.12055,423.979
417.463,2.12198,418.814
405.695,2.12614,409.722
386.82,2.13445,397.379
372.317,2.14437,390.281
366.721,2.15276,388.545
376.02,2.15599,393.211
396.182,2.15257,400.042
400.114,2.14951,394.307
390.461,2.15117,382.784
364.751,2.16171,368.62
351.755,2.17232,368.225
350.003,2.17635,369.354
351.678,2.17392,367.828
359.655,2.16738,369.269
373.614,2.15888,372.939
374.984,2.15165,370.725
355.153,2.15452,358.186
334.73,2.16579,350.179
322.695,2.18293,346.478
315.104,2.20267,338.642
307.231,2.22766,326.332
302.298,2.2519,317.355
301.18,2.26817,313.346
301.623,2.27577,308.487
303.828,2.27121,305.527
310.158,2.26011,308.767
325.523,2.25289,315.577
334.355,2.24369,315.026
326.094,2.23118,304.237
322.053,2.21115,302.129
324.937,2.18605,308.523
330.702,2.16387,314.75
337.53,2.14998,320.476
344.423,2.14833,326.959
347.082,2.16834,331.302
346.067,2.20739,333.17
343.543,2.24767,332.875
340.568,2.27492,331.956
338.511,2.28647,332.744
338.031,2.28727,335.049
338.309,2.28451,337.959
339.14,2.28284,340.293
340.096,2.28352,341.56
340.709,2.28849,343.186
341.262,2.29829,345.354
342.091,2.30956,347.41
343.601,2.31765,349.411
343.798,2.31858,349.013
340.73,2.31484,346.416
338.509,2.30735,345.911
338.457,2.29837,346.528
339.321,2.29089,346.644
340.124,2.28548,345.996
340.674,2.28149,345.287
340.831,2.2779,344.455
340.427,2.2744,343.386
339.613,2.27057,342.383
338.849,2.26605,341.632
338.398,2.26075,340.847
337.875,2.25351,338.86
336.993,2.2429,336.044
335.359,2.22851,333.843
335.269,2.21557,333.936
336.114,2.20648,334.138
337.413,2.20173,333.914
338.866,2.19919,333.302
340.002,2.19418,332.349
341.186,2.18284,332.631
343.003,2.16499,334.144
345.413,2.14379,336.446
347.058,2.12364,338.448
348.343,2.10907,340.429
349.413,2.09921,342.352
350.68,2.09252,344.164
352.785,2.08744,346.47
354.389,2.08444,348.259
354.969,2.0838,349.427
354.873,2.08486,350.157
354.737,2.08739,350.762
354.419,2.09469,351.396
354.064,2.11116,352.079
353.113,2.13608,351.885
351.404,2.15784,350.319
349.676,2.16602,348.059
349.802,2.15398,347.144
350.906,2.1307,347.925
352.072,2.11036,348.678
352.811,2.09605,348.554
353.202,2.08611,348.106
353.493,2.07976,347.901
353.665,2.07536,347.807
353.842,2.07257,347.846
354.205,2.07255,348.101
355.177,2.07613,348.585
356.471,2.0866,349.467
357.057,2.10772,349.928
356.459,2.13851,349.4
355.097,2.17232,348.524
352.154,2.21252,347.662
346.091,2.26036,345.202
339.463,2.3029,340.998
336.315,2.32681,337.864
334.513,2.3329,336.845
333.236,2.32961,335.825
333.206,2.32204,333.979
334.706,2.30628,331.85
337.032,2.27766,330.577
339.292,2.24601,331.175
340.397,2.22687,331.656
339.834,2.225,330.839
338.498,2.2344,329.743
336.961,2.24576,328.791
336.119,2.25291,328.4
334.297,2.25737,327.753
333.154,2.26127,327.796
331.907,2.26617,327.8
331.675,2.26785,327.677
332.081,2.26176,327.396
328.292,2.25482,324.538
321.583,2.25719,320.491
322.56,2.2592,322.764
337.314,2.2456,333.709
342.45,2.24514,335.438
342.279,2.2613,332.902
335.867,2.28503,328.408
329.693,2.30275,325.185
328.28,2.3048,324.669
329.583,2.29604,325.853
330.003,2.29,326.741
328.374,2.29324,326.179
325.469,2.30372,324.684
321.005,2.31828,322.372
317.034,2.33005,320.003
314.491,2.33023,317.263
315.317,2.31181,316.534
322.455,2.27244,320.055
333.938,2.21645,325.069
342.254,2.1668,328.077
344.052,2.14547,328.594
344.725,2.1466,330.114
343.799,2.1594,331.25
342.631,2.17558,332.541
343.761,2.18883,335.67
346.529,2.19803,339.375
346.551,2.2097,340.74
346.502,2.22352,341.873
346.234,2.23895,343.231
345.658,2.25391,344.042
345.001,2.26365,343.952
344.648,2.26295,343.275
343.234,2.2528,341.882
336.3,2.24841,337.75
329.782,2.25254,334.052
330.381,2.25213,334.827
339.79,2.23772,340.359
346.691,2.22563,343.08
346.47,2.2343,341.442
345.61,2.25519,339.846
344.661,2.27027,338.015
344.256,2.27366,336.51
344.172,2.27175,336.309
343.284,2.27769,336.83
331.727,2.30729,332.22
320.38,2.34023,326.645
318.592,2.36235,324.723
316.76,2.37792,322.871
303.135,2.39116,311.19
273.434,2.40972,288.292
237.673,2.43637,269.132
209.251,2.46866,255.449
198.807,2.48892,249.236
202.63,2.4886,246.905
214.68,2.46638,248.138
233.474,2.42667,253.318
258.486,2.38066,261.626
288.131,2.33059,271.801
319.758,2.28303,284.025
332.746,2.25613,289.661
336.299,2.25097,296.054
337.88,2.25346,305.41
338.233,2.25543,313.461
338.127,2.25714,319.983
338.312,2.25922,325.234
339.365,2.26207,329.933
340.758,2.26575,334.198
338.581,2.28073,336.846
328.023,2.31222,335.451
320.423,2.34328,333.47
323.147,2.36473,337.229
331.957,2.37377,345.587
344.312,2.37327,353.378
356.408,2.36606,359.771
364.588,2.35743,364.797
362.465,2.35326,363.454
343.067,2.35836,351.236
328.205,2.36343,346.521
330.3,2.35938,353.9
341.616,2.35048,359.761
356.632,2.34057,363.897
371.349,2.33033,368.844
388.768,2.31846,378.662
403.202,2.30772,386.817
411.717,2.29933,390.185
416.819,2.29235,392.077
420.009,2.28679,394.669
421.981,2.28306,396.621
422.622,2.27939,396.668
421.878,2.27556,395.839
412.301,2.2738,389.645
379.298,2.28494,366.016
371.331,2.29869,367.911
379.443,2.30572,375.771
387.369,2.30824,374.482
383.3,2.31236,363.868
372.399,2.32006,354.83
358.867,2.33027,347.564
348.029,2.33812,342.957
344.821,2.33961,342.63
346.948,2.33651,342.662
354.281,2.33217,343.052
365.8,2.32711,346.293
373.546,2.32347,349.313
376.523,2.32237,349.781
383.053,2.3201,355.719
390.362,2.31624,362.53
391.292,2.31361,362.83
379.222,2.31702,352.386
361.903,2.3245,343.764
352.147,2.32776,344.917
344.469,2.32541,342.561
331.581,2.31983,331.631
317.077,2.30832,320.658
300.978,2.29332,311.122
279.592,2.29254,298.689
260.622,2.30741,288.583
247.539,2.33076,281.315
242.295,2.35148,278.845
249.025,2.36076,280.337
261.475,2.36397,280.717
272.27,2.36527,281.351
284.6,2.3636,285.653
298.225,2.35692,290.778
310.329,2.34568,295.138
316.131,2.33332,297.902
323.32,2.32293,305.809
337.381,2.31636,319.273
349.237,2.31079,328.991
353.924,2.3058,334.108
346.507,2.3041,334.373
344.007,2.30199,339.814
354.23,2.29596,353.225
368.425,2.28812,367.82
376.969,2.28039,375.952
381.397,2.27366,380.687
371.235,2.27173,375.403
347.179,2.27782,362.864
334.139,2.28299,360.518
339.138,2.28104,365.839
358.177,2.27334,372.552
371,2.26329,374.828
369.991,2.25846,371.111
358.527,2.26026,364.689
339.462,2.26714,355.499
326.906,2.27204,350.611
320.669,2.27403,346.392
317.352,2.27404,339.894
316.515,2.27325,335.292
322.678,2.27211,336.296
330.321,2.27115,336.517
333.687,2.27016,333.117
331.739,2.26922,328.896
329.457,2.26866,327.683
330.555,2.26879,330.05
337.321,2.26931,336.224
350.253,2.26881,345.294
360.949,2.26743,352.015
371.204,2.26485,360.346
380.729,2.26101,372.047
389.992,2.25631,382.339
397.921,2.24947,390.555
403.37,2.24146,395.411
406.521,2.23003,398.494
406.547,2.21853,400.161
404.447,2.20806,401.409
403.4,2.19848,403.557
406.071,2.18832,406.705
407.786,2.17767,408.226
408.494,2.16666,409.318
408.769,2.15629,410.932
408.426,2.14736,412.099
406.425,2.14052,411.74
401.646,2.13597,409.349
401.011,2.13364,411.177
404.619,2.1325,415.482
407.236,2.13261,416.97
409.339,2.1331,416.355
410.367,2.13289,414.869
407.608,2.13202,411.875
379.142,2.13889,392.584
353.101,2.15354,381.54
351.006,2.1666,384.294
357.856,2.17541,385.369
363.804,2.17891,381.403
364.723,2.18068,375.762
360.348,2.18452,370.234
353.734,2.19113,364.835
345.28,2.20138,358.068
334.228,2.21656,348.987
324.845,2.23516,340.67
320.61,2.25407,334.815
320.288,2.27053,330.16
319.366,2.28551,323.927
316.182,2.29943,316.465
313.249,2.30881,311.188
309.722,2.31699,306.562
310.794,2.32064,308.12
322.076,2.31346,317.475
329.697,2.30189,318.574
320.978,2.29268,307.056
311.14,2.28443,301.773
310.624,2.27414,307.935
317.542,2.26457,315.151
326.664,2.25809,320.125
337.13,2.2548,326.647
344.915,2.25281,331.216
338.958,2.2542,326.843
329.176,2.25877,324.035
333.094,2.25966,333.893
346.354,2.25699,344.352
351.056,2.2545,345.123
348.979,2.25484,344.418
351.506,2.25575,350.549
344.815,2.25825,347.261
323.391,2.26525,332.724
317.542,2.26799,334.206
325.662,2.26682,343.307
338.619,2.26587,347.765
351.057,2.26528,350.577
353.713,2.26728,349.864
341.277,2.27425,340.493
317.972,2.28372,325.525
309.419,2.28606,321.448
308.344,2.27243,320.069
313.743,2.24647,322.012
320.764,2.2243,324.755
327.579,2.21385,324.787
333.809,2.20975,324.93
339.465,2.21228,327.473
342.638,2.23177,329.977
343.209,2.26302,330.816
341.979,2.29299,330.033
340.416,2.31499,331.566
342.92,2.32634,337.302
355.179,2.32659,347.622
369.366,2.31994,357.961
383.053,2.30943,366.937
393.54,2.29781,373.565
398.829,2.28899,375.936
397.55,2.28366,373.865
402.968,2.27978,375.518
410.792,2.27655,377.425
413.412,2.27434,375.621
414.831,2.273,373.174
414.947,2.27205,371.111
414.125,2.27152,369.911
408.86,2.27199,367.388
401.236,2.27388,363.793
394.037,2.27735,360.749
385.291,2.2825,356.62
370.027,2.29054,348.428
350.328,2.30167,340.659
337.011,2.31431,336.156
328.976,2.32563,333.242
322.282,2.33529,329.615
316.752,2.34216,325.375
313.156,2.34565,321.77
313.891,2.34618,319.057
316.93,2.34423,317.076
319.593,2.34079,315.362
321.61,2.33689,314.146
323.278,2.33332,312.943
324.542,2.33034,311.86
325.637,2.32781,311.859
327.424,2.32559,313.31
331.491,2.32318,316.343
335.705,2.32059,318.911
332.674,2.31941,315.946
319.29,2.32086,306.556
307.812,2.32046,302.733
305.128,2.31546,307.043
305.304,2.30915,307.644
298.729,2.30425,298.933
294.82,2.29539,295.042
292.269,2.28236,294.372
291.573,2.27041,293.657
289.073,2.2719,292.799
282.755,2.2953,292.014
278.17,2.32258,291.503
282.993,2.3398,293.06
292.278,2.34528,296.524
296.678,2.34521,297.033
294.825,2.34306,294.141
291.692,2.34013,292.406
288.876,2.33735,290.461
285.468,2.33566,287.206
282.872,2.3369,286.318
280.915,2.34332,286.973
278.892,2.35451,287.044
278.542,2.36747,288.35
284.132,2.37804,292.799
291.416,2.3861,296.408
295.643,2.39148,298.312
298.443,2.39304,300.553
298.131,2.39235,299.522
297.113,2.38962,299.56
297.275,2.38602,301.819
297.536,2.38302,302.047
297.05,2.37995,301.474
297.903,2.37615,304.225
302.81,2.37246,309.846
309.666,2.36921,314.114
314.322,2.36551,316.516
317.51,2.36069,319.952
322.151,2.3547,325.37
325.799,2.34882,329.755
329.535,2.34306,333.416
333.478,2.33713,337.362
337.146,2.33117,341.107
340.733,2.32561,344.534
344.746,2.32085,348.49
349.323,2.31696,353.17
354.077,2.31362,358.465
357.549,2.31074,362.621
359.467,2.30832,365.307
361.514,2.30601,368.087
363.84,2.30364,370.842
365.461,2.30159,372.685
364.483,2.30057,372.564
359.139,2.30166,369.959
353.178,2.30441,367.798
347.572,2.30784,365.073
334.382,2.31466,354.977
319.005,2.32252,343.168
318.096,2.32162,343.724
325.293,2.31669,345.6
325.069,2.3151,337.368
319.606,2.31478,327.436
311.621,2.31287,319.987
308.628,2.30437,316.395
308.375,2.29151,314.413
310.149,2.27679,312.535
313.724,2.25783,311.064
318.313,2.24147,312.469
323.136,2.23381,315.575
328.247,2.23379,318.279
331.116,2.23841,318.961
333.05,2.24117,319.267
334.023,2.23999,320.428
334.471,2.23565,322.048
334.333,2.23042,323.284
332.494,2.23135,324.247
331.262,2.23733,325.625
329.861,2.24288,325.657
325.438,2.24922,323.307
317.807,2.25812,319.716
307.887,2.26935,316.01
294.752,2.28396,310.021
282.809,2.29664,302.49
275.405,2.30533,296.776
275.499,2.3075,296.483
288.702,2.29702,303.806
309.049,2.27756,312.079
316.836,2.2662,311.361
318.682,2.26542,308.826
312.193,2.27447,302.998
284.958,2.30505,284.88
250.834,2.35082,269.25
233.119,2.39086,264.337
230.933,2.41808,264.436
234.164,2.4275,263.649
238.977,2.42072,262.536
244.424,2.40473,261.704
249.199,2.38963,260.277
251.631,2.37952,258.246
253.324,2.37262,258.28
258.705,2.36682,262.474
270.781,2.3609,269.066
280.059,2.35935,272.266
276.434,2.36627,269.119
260.642,2.38206,260.29
248.451,2.39762,255.743
246.387,2.40281,259.71
250.75,2.39908,266.339
262.305,2.38976,273.229
275.3,2.37957,277.124
275.427,2.37404,273.809
267.07,2.37177,267.925
262.442,2.36338,268.102
263.013,2.34814,271.982
267.494,2.33135,276.27
279.281,2.31066,283.804
308.216,2.27225,300.297
325.174,2.23589,308.681
335.361,2.20866,314.263
338.439,2.19251,318.981
338.541,2.18828,322.963
336.934,2.19572,326.197
335.016,2.20895,328.594
333.995,2.22017,330.731
334.465,2.23049,334.013
335.664,2.2446,337.71
335.597,2.2652,340.085
334.645,2.28727,341
333.748,2.30549,341.211
331.52,2.32074,341.001
328.932,2.33375,340.519
326.496,2.34541,339.75
326.77,2.35488,340.431
329.004,2.35698,341.323
331.274,2.34782,339.981
333.382,2.32468,337.783
335.8,2.28678,336.297
338.98,2.23539,335.286
342.566,2.1825,335.567
345.75,2.14365,336.818
348.441,2.11685,338.247
351.77,2.09902,340.491
355.179,2.08593,342.965
356.95,2.07704,344.696
357.043,2.07264,346.057
356.113,2.07476,347.397
353.975,2.08929,348.569
350.41,2.11916,348.491
346.132,2.1602,346.159
339.008,2.19944,342.505
331.689,2.23666,341.212
328.339,2.27135,342.012
330.006,2.29738,342.549
333.142,2.31114,342.269
335.569,2.31631,342.856
337.34,2.31568,342.774
339.045,2.31025,341.854
340.921,2.30081,341.713
343.217,2.28214,340.814
345.82,2.25071,339.842
348.34,2.21273,340.4
349.801,2.17816,340.386
351.495,2.15249,340.598
352.818,2.13431,341.535
352.393,2.12382,341.511
351.321,2.11853,341.073
349.151,2.11621,340.718
345.289,2.1172,340.13
340.016,2.1238,339.211
336.286,2.13886,339.168
334.694,2.16041,339.208
335.067,2.1805,339.1
336.851,2.19569,339.838
339.582,2.20776,341.524
342.708,2.22181,343.134
343.591,2.24088,342.834
343.006,2.26171,341.529
340.918,2.28203,340.726
338.26,2.29859,340.129
337.027,2.30685,338.988
336.747,2.30785,338.761
337.301,2.30628,339.305
338.677,2.30379,339.267
340.213,2.30025,339.221
341.591,2.29459,339.042
342.661,2.28542,338.7
343.754,2.27158,338.618
345.296,2.25064,338.509
347.379,2.22169,338.831
348.827,2.1923,339.954
350.155,2.17284,341.761
351.123,2.16364,342.492
351.189,2.15988,342.181
350.321,2.16018,342.191
348.138,2.16451,342.188
344.798,2.16789,341.066
341.803,2.16153,339.595
342.093,2.14042,341.038
345.23,2.11648,344.898
348.66,2.09731,347.594
350.776,2.08503,348.339
352.001,2.07803,348.731
352.831,2.07717,349.424
354.132,2.08506,350.626
355.433,2.10636,351.762
353.241,2.14957,351.1
349.867,2.19829,349.295
343.778,2.24809,346.722
336.992,2.29353,343.945
332.093,2.3254,341.294
332.076,2.33871,341.406
335.422,2.33871,344.051
339.983,2.33564,346.317
344.605,2.33261,347.995
349.039,2.33057,350.143
352.15,2.32933,352.009
352.368,2.32808,352.318
349.821,2.32657,351.573
344.846,2.3248,349.627
339.69,2.32243,347.95
334.718,2.31957,345.535
328.276,2.31678,340.807
322.901,2.31375,336.893
320.223,2.31015,333.734
319.672,2.30694,331.861
320.32,2.30701,331.985
322.085,2.31013,332.167
327.148,2.31211,332.94
332.36,2.31074,332.795
328.97,2.30905,328.947
323.021,2.30859,326.316
319.862,2.30794,326.024
324.112,2.30543,330.38
329.747,2.30337,333.585
335.928,2.30138,335.371
341.931,2.29945,338.733
348.69,2.29823,344.142
354.989,2.29798,349.395
359.95,2.29806,354.676
364.508,2.29783,360.983
368.761,2.29656,367.582
372.394,2.29409,372.694
374.183,2.29068,375.117
367.259,2.28868,370.677
332.123,2.29815,349.129
309.377,2.30572,338.613
306.35,2.29713,338.032
310.085,2.27601,335.6
315.888,2.25835,333.532
319.762,2.26467,331.863
319.327,2.28489,326.558
316.329,2.30223,319.463
313.728,2.31197,318.083
316.342,2.31605,323.003
320.077,2.31761,325.534
328.832,2.31551,329.283
334.823,2.31144,330.924
334.01,2.30854,329.969
332.974,2.30698,331.631
336.624,2.30495,336.445
343.296,2.30213,341.927
350.975,2.29921,347.1
357.113,2.29692,351.488
360.891,2.2954,355.336
362.514,2.29425,358.46
362.913,2.29299,361.555
364.535,2.29082,365.303
369.08,2.28722,370.638
373.272,2.2831,374.877
375.022,2.27969,377.086
374.498,2.27706,378.943
375.326,2.27419,382.135
377.038,2.27004,384.828
379.153,2.26393,387.506
382.556,2.25603,391.103
386.404,2.24523,394.581
390.036,2.23244,397.53
391.709,2.22028,398.897
392.127,2.2084,399.185
391.06,2.19723,398.6
386.927,2.18838,396.406
381.97,2.18268,393.991
375.397,2.18009,389.77
366.354,2.18152,383.607
354.484,2.18881,376.638
340.465,2.20395,369.9
333.989,2.2265,366.595
341.666,2.2425,368.292
355.427,2.25029,371.016
368.809,2.25205,373.203
376.196,2.2491,373.832
379.055,2.2433,374.798
377.454,2.23852,375.958
368.78,2.23782,372.958
362.085,2.23966,372.01
362.085,2.23996,373.75
363.026,2.23784,374.091
363.143,2.23446,373.373
365.373,2.23023,374.176
369.981,2.22611,376.534
375.092,2.22329,379.853
382.615,2.22019,384.928
388.568,2.21555,388.968
393.551,2.20836,392.387
396.537,2.19898,395.008
397.663,2.18885,397.288
397.739,2.1801,399.296
398.281,2.17273,401.554
399.261,2.16678,403.369
398.981,2.16271,403.94
397.636,2.15995,403.828
397.272,2.15806,404.84
397.568,2.15685,406.07
398.294,2.15616,406.745
398.723,2.15593,406.656
398.262,2.15599,405.716
395.776,2.15602,403.204
392.427,2.1566,401.906
392.845,2.15848,404.435
395.079,2.16169,405.979
396.179,2.16571,405.041
401.097,2.16929,407.954
403.192,2.17141,408.253
404.436,2.17204,407.581
403.543,2.17138,406.663
401.96,2.17039,406.434
401.077,2.16942,406.293
402.088,2.16772,406.641
402.306,2.16493,405.835
400.166,2.1616,403.608
398.089,2.15766,402.422
396.032,2.15342,401.619
397.084,2.14943,403.335
399.842,2.14729,405.782
400.944,2.14563,404.326
400.08,2.14468,403.197
397.941,2.14459,402.949
395.812,2.14552,402.901
395.97,2.14715,404.312
398.042,2.14903,406.368
400.803,2.1508,408.277
402.929,2.15209,409.401
404.063,2.15244,409.717
404.595,2.15143,409.614
404.653,2.14962,409.978
404.416,2.14818,410.933
403.649,2.14797,411.731
402.534,2.14875,411.876
402.553,2.14938,412.58
403.955,2.14973,414.079
405.46,2.14993,414.93
406.237,2.14981,414.494
405.898,2.14925,413.457
403.313,2.14849,411.364
392.505,2.15056,404.467
378.119,2.1571,396.989
372.917,2.16436,396.062
382.294,2.16401,402.242
395.12,2.15875,407.325
399.832,2.15534,407.152
402.739,2.1542,406.164
400.385,2.15376,401.809
388.889,2.15582,392.965
372.948,2.16183,385.985
378.68,2.16239,392.793
395.315,2.15728,400.765
402.834,2.15466,402.795
404.669,2.15319,401.603
406.638,2.15043,401.72
407.184,2.14711,404.238
405.364,2.14422,404.782
398.367,2.14382,402.447
403.117,2.14328,407.555
408.437,2.14206,411.173
411.304,2.14024,412.469
412.364,2.13734,412.812
413.122,2.13408,414.428
414.199,2.1308,416.554
412.996,2.12769,416.589
410.196,2.12557,416.428
404.617,2.12587,414.648
402.748,2.12743,415.361
402.788,2.12931,416.741
402.555,2.13132,416.566
402.174,2.13364,416.38
402.306,2.1362,416.844
403.211,2.13918,417.726
404.565,2.14197,418.389
404.616,2.14408,416.976
