HAC,DEN,BHC
377.056,2.30326,384.63
377.768,2.30487,384.08
379.23,2.3034,383.723
381.072,2.3011,383.932
383.756,2.29955,385.172
387.326,2.29759,387.023
390.699,2.29438,388.496
393.02,2.29085,389.745
394.497,2.28833,390.92
395.304,2.28738,392.168
395.483,2.28694,393.371
395.307,2.28517,394.432
395.071,2.28158,395.447
394.847,2.27662,396.35
394.484,2.27107,397.015
393.839,2.26725,397.509
393.129,2.26646,398.024
392.749,2.26623,398.501
392.944,2.26444,398.987
393.751,2.26229,399.845
395.11,2.26059,401.107
396.743,2.25742,402.183
398.187,2.25286,402.91
399.515,2.24968,403.869
400.839,2.24761,404.888
402.279,2.2463,405.97
403.776,2.24573,407.143
405.218,2.24476,408.248
406.508,2.24215,409.165
407.412,2.23775,409.86
407.789,2.23371,410.461
407.591,2.23195,411.018
406.967,2.23273,411.41
406.147,2.2353,411.55
405.213,2.23867,411.42
404.366,2.24246,411.242
403.655,2.24535,411.088
403.163,2.24746,410.949
402.954,2.24942,410.916
402.904,2.25014,410.715
402.783,2.24957,410.21
402.338,2.24852,409.462
401.499,2.24696,408.492
400.237,2.2454,407.424
398.673,2.24425,406.362
396.878,2.24399,405.234
394.858,2.24472,403.871
392.566,2.24574,402.137
390.215,2.24943,400.558
388.363,2.25639,399.551
387.451,2.2612,398.602
387.108,2.26231,397.382
386.814,2.2632,396.331
386.699,2.26529,395.716
387.072,2.26757,395.383
388.056,2.27003,395.386
389.517,2.27233,395.713
391.215,2.27401,396.071
392.906,2.2745,396.547
394.474,2.27392,397.15
395.871,2.27294,397.903
397.164,2.27127,398.781
398.205,2.26807,399.619
398.88,2.26535,400.622
399.39,2.26366,401.804
400.005,2.26229,403.032
400.93,2.26202,404.458
402.23,2.26234,406.043
403.788,2.26202,407.592
405.309,2.26004,408.895
406.371,2.25891,410.099
407.221,2.25654,410.955
407.796,2.25162,411.103
407.704,2.25217,411.391
407.09,2.2551,411.502
406.813,2.25312,410.596
405.83,2.2561,410.513
404.438,2.26315,411.219
405.929,2.25747,411.146
407.351,2.24433,410.389
407.983,2.23745,411.546
408.161,2.23837,412.926
407.569,2.24373,412.748
406.372,2.24966,411.659
405.025,2.25433,410.741
403.718,2.25719,410.03
402.358,2.25861,409.142
400.835,2.26231,408.285
399.158,2.26986,407.562
397.695,2.27692,406.726
396.605,2.28254,405.993
395.867,2.28761,405.675
396.529,2.28769,405.589
398.257,2.27931,405.055
398.909,2.26861,404.159
398.4,2.26374,403.634
397.142,2.26599,403.143
395.431,2.27047,402.02
393.706,2.27234,400.264
391.808,2.27505,398.701
390.372,2.28328,398.292
388.115,2.29569,398.111
387.561,2.30026,397.625
389.869,2.29234,397.094
391.942,2.28347,397.984
392.213,2.2835,399.93
392.429,2.28419,401.008
395.579,2.2731,400.579
397.584,2.2527,399.245
397.573,2.23506,399.556
396.25,2.22656,400.107
393.437,2.22788,399.066
390.375,2.23703,397.445
389.095,2.25257,397.35
389.259,2.26816,398.037
389.911,2.27323,397.722
390.888,2.27242,397.263
391.814,2.27421,397.733
392.737,2.27705,398.216
393.478,2.27842,398.357
393.973,2.2789,398.421
394.206,2.27945,398.482
394.248,2.28122,398.484
394.104,2.28345,398.325
393.839,2.28464,398.069
393.425,2.28402,397.787
393.005,2.28227,397.558
392.604,2.28152,397.374
392.354,2.28161,397.163
391.983,2.2816,396.773
391.462,2.28234,396.305
390.396,2.28149,395.241
389.193,2.28502,394.369
388.09,2.29015,393.587
384.52,2.28017,389.672
373.916,2.28952,381.483
369.89,2.33078,380.25
369.591,2.34881,379.476
372.441,2.34112,376.203
373.296,2.3348,373.283
370.727,2.35039,373.024
363.511,2.36526,372.077
361.696,2.36749,367.853
362.058,2.35639,362.635
358.006,2.34168,359.383
353.706,2.33222,356.476
349.383,2.32831,352.349
344.008,2.32819,345.939
332.131,2.33049,334.27
325.369,2.33718,329.22
320.362,2.35262,330.046
319.667,2.36326,327.743
323.577,2.36803,323.643
328.293,2.3648,323.006
331.989,2.35658,323.745
334.53,2.34785,324.229
336.031,2.34019,323.654
336.222,2.33341,322.702
333.757,2.32667,319.657
326.34,2.31838,312.863
321.759,2.3073,309.227
333.483,2.25066,316.654
339.394,2.28313,328.185
312.477,2.38811,321.459
294.454,2.41603,308.718
302.768,2.42838,305.152
311.235,2.40548,313.119
316.579,2.37546,320.993
320.433,2.36615,325.835
325.441,2.36856,329.628
332.129,2.37068,331.041
338.202,2.3675,333.534
341.756,2.36243,337.226
343.756,2.35656,337.781
337.798,2.3474,333.581
333.798,2.33925,334.525
333.217,2.33821,338.22
335.365,2.3391,339.342
338.654,2.33774,339.913
342.001,2.33423,341.289
343.828,2.32871,341.534
342.184,2.32278,340.064
339.359,2.32231,339.27
336.963,2.3277,338.769
334.69,2.3325,337.309
331.933,2.33674,335.477
329.252,2.34111,333.744
328.171,2.34258,332.401
326.909,2.35445,332.253
323.859,2.37425,331.561
323.848,2.38074,330.151
326.043,2.37755,328.747
327.765,2.36537,327.111
328.064,2.35206,325.964
327.337,2.35595,325.712
326.974,2.35759,324.898
326.336,2.36071,324.487
325.047,2.37088,324.469
325.515,2.3681,324.111
325.749,2.36756,324.611
324.998,2.37512,325.421
326.078,2.36379,325.27
327.65,2.35043,326.104
328.098,2.35415,327.527
330.989,2.33393,328.155
336.736,2.29131,330.686
336.692,2.30136,333.183
328.687,2.34975,331.797
324.182,2.3569,329.169
325.132,2.3284,327.991
325.495,2.32632,329.772
325.007,2.3368,330.785
325.869,2.32376,330.291
325.669,2.32281,330.324
327.171,2.30228,329.881
328.944,2.28689,330.368
327.376,2.30864,330.879
330.846,2.26745,330.358
339.378,2.21432,333.749
339.759,2.25794,337.166
333.752,2.30353,336.267
332.548,2.27092,333.93
334.116,2.24726,334.255
326.959,2.31493,335.102
319.552,2.35596,334.74
319.375,2.36567,330.552
321.217,2.35129,328.015
321.814,2.34027,329.279
323.029,2.32957,328.724
324.01,2.32128,327.403
324.448,2.32105,326.874
325.236,2.31114,324.237
327.39,2.27355,321.151
334.976,2.22318,324.75
342.031,2.22217,332.784
337.583,2.28526,333.476
324.318,2.3186,324.537
319.682,2.32588,320.816
319.069,2.32767,323.36
320.522,2.32358,325.534
322.305,2.30812,325.065
323.011,2.30119,325.066
321.332,2.32341,326.227
320.87,2.34011,326.455
323.273,2.33888,325.999
326.703,2.32951,326.957
329.569,2.31878,328.211
330.261,2.31112,327.986
328.89,2.31062,326.626
326.321,2.31342,324.754
323.895,2.31553,323.487
322.285,2.31936,323.565
321.632,2.32634,324.356
322.128,2.33441,325.355
324.466,2.34017,326.998
328.922,2.34096,329.469
334.053,2.33848,332.205
338.286,2.33392,334.295
340.201,2.32839,334.861
338.192,2.32457,333.48
332.178,2.32679,329.798
326.023,2.33708,327.896
322.787,2.34796,328.585
321.894,2.3517,328.936
322.862,2.35246,329.425
325.272,2.35458,330.94
329.237,2.35508,332.593
333.961,2.3527,334.306
338.282,2.35024,336.084
342.351,2.34796,337.999
346.11,2.34447,339.789
348.999,2.34017,341.651
350.437,2.33519,342.89
349.248,2.33038,342.26
345.529,2.32961,340.504
340.848,2.33422,338.8
336.649,2.3412,337.697
333.791,2.34718,336.97
331.832,2.35003,335.798
330.216,2.35196,334.672
329.395,2.3554,334.301
329.67,2.35821,333.934
330.553,2.35905,333.418
331.434,2.35866,333.023
332.212,2.35838,332.865
333.008,2.35783,332.543
333.28,2.35571,331.466
332.14,2.35263,329.639
329.6,2.35057,327.488
327.309,2.35411,326.77
325.968,2.36239,327.446
326.625,2.36878,328.59
329.426,2.37156,330.574
333.951,2.37023,333.078
338.596,2.36346,334.306
341.061,2.35249,334.403
341.324,2.34442,334.927
340.278,2.3413,335.166
338.225,2.34165,334.658
336.12,2.34606,334.612
334.454,2.34971,334.456
333.187,2.35147,334.18
332.239,2.35156,333.919
330.574,2.34265,331.497
329.585,2.31693,328.784
332.23,2.29259,330.434
334.366,2.27695,332.445
336.513,2.24907,333.501
337.719,2.23141,334.784
337.644,2.23361,335.994
337.598,2.22381,336.498
337.255,2.21157,336.774
336.116,2.21616,337.25
334.676,2.22192,337.567
331.359,2.22508,336.739
330.864,2.23255,336.83
335.761,2.27285,340.359
326.593,2.32686,339.215
316.158,2.35143,333.898
315.265,2.3587,329.671
316.93,2.35408,328.69
321.098,2.32274,327.684
327.425,2.27399,328.261
336.671,2.22008,331.244
345.316,2.15667,334.708
347.824,2.10598,336.009
321.017,2.10957,315.662
264.761,2.25881,279.385
227.825,2.44648,261.633
235.373,2.48491,267.631
281.29,2.4369,293.237
319.141,2.30743,304.989
329.14,2.23825,302.358
338.029,2.21229,303.553
343.003,2.16277,308.677
344.906,2.12899,315.783
345.041,2.12973,323.329
343.96,2.12561,328.355
342.947,2.0943,331.549
342.426,2.08837,335.073
341.996,2.09608,339.112
341.647,2.10074,341.898
341.452,2.10499,343.922
341.189,2.11307,345.699
340.526,2.1247,346.993
339.307,2.13432,347.542
338.378,2.13477,347.47
338.074,2.12993,347.24
338.081,2.12246,347.06
338.657,2.10721,346.906
340.345,2.08664,347.14
342.649,2.0713,347.945
345.045,2.0632,348.894
346.798,2.05692,349.348
348.268,2.05094,349.524
349.123,2.04825,349.799
349.029,2.05269,350.016
348.547,2.0591,349.745
347.53,2.06177,348.787
346.733,2.06236,347.934
346.081,2.06567,347.672
345.433,2.07345,347.608
344.891,2.08168,347.291
344.647,2.08532,346.707
344.891,2.08303,346.165
345.502,2.07989,346.087
346.063,2.08032,346.34
346.559,2.08074,346.481
347.182,2.07812,346.523
347.721,2.07668,346.706
348.008,2.07631,346.888
348.068,2.0743,346.892
348.121,2.06973,346.799
348.186,2.0661,346.909
347.756,2.06874,347.185
346.929,2.07506,347.167
346.317,2.07664,346.776
346.01,2.07577,346.514
345.363,2.08215,346.582
344.38,2.09581,346.5
343.478,2.10362,345.868
343.138,2.10308,345.065
343.355,2.10264,344.772
343.819,2.10601,345.014
345.077,2.10321,345.367
346.981,2.09294,345.869
348.43,2.09057,346.803
349.148,2.09506,347.487
349.451,2.09901,347.618
349.352,2.12872,348.305
346.359,2.18923,348.232
335.443,2.22441,343.821
327.628,2.24801,338.359
322.667,2.28227,335.569
319.827,2.31038,334.13
319.472,2.32377,332.36
320.066,2.33171,330.063
319.958,2.34369,328.137
320.266,2.34886,325.407
320.69,2.34797,323.142
321.089,2.34637,321.965
322.121,2.34359,321.088
323.447,2.3422,320.904
325.265,2.33842,320.603
326.983,2.32998,320.346
327.686,2.32628,321.019
327.782,2.32794,321.564
328.011,2.32557,321.798
328.808,2.31493,322.492
329.497,2.31164,324.332
326.765,2.34949,326.677
324.952,2.37624,328.604
325.707,2.37914,329.194
327.061,2.37594,330.329
328.545,2.37097,331.944
330.085,2.35999,332.218
330.503,2.33659,331.465
330.103,2.31163,331.579
329.484,2.29842,332.33
327.934,2.31573,333.687
326.824,2.34558,335.711
326.624,2.35428,336.107
326.553,2.3543,335.663
326.518,2.35125,335.441
326.429,2.34701,335.156
326.515,2.33835,332.537
326.56,2.32384,331.166
325.987,2.32123,335.518
325.267,2.32697,335.542
325.11,2.33125,331.195
325.597,2.32854,330.905
326.52,2.32046,331.827
327.336,2.30504,330.84
327.729,2.28074,331.147
326.925,2.27184,332.349
326.731,2.27609,332.51
327.282,2.29006,333.105
328.667,2.3065,334.111
330.934,2.31523,334.666
333.351,2.31973,335.483
335.537,2.32559,336.742
337.625,2.33339,338.129
339.823,2.34095,339.533
341.906,2.3432,340.733
343.325,2.34173,341.276
344.12,2.33971,341.832
344.138,2.33824,342.043
343.176,2.33704,341.374
341.711,2.33849,340.83
340.459,2.34143,340.508
339.655,2.34337,340.128
339.328,2.3449,340.037
339.038,2.34336,339.246
337.53,2.33876,337.383
333.735,2.33118,334.257
331.005,2.32302,332.218
330.134,2.32676,332.427
328.543,2.33866,332.028
326.39,2.35217,330.68
325.674,2.35524,329.255
326.212,2.34953,328.296
326.314,2.35252,328.204
326.644,2.35336,327.925
327.446,2.34617,327.426
328.025,2.34146,327.401
328.162,2.34421,327.709
328.103,2.35093,328.114
328.464,2.35427,328.345
329.125,2.35493,328.602
329.666,2.35762,329.211
330.337,2.36071,329.953
331.286,2.36071,330.572
332.147,2.35824,331.075
332.63,2.35779,331.785
332.927,2.35952,332.468
333.032,2.36003,332.753
332.982,2.36056,333.219
333.003,2.36043,333.753
333.118,2.35823,334.042
333.067,2.353,333.869
332.132,2.34185,332.478
330.519,2.32924,330.938
329.135,2.32625,330.753
328.079,2.32652,330.479
327.85,2.32125,329.792
327.15,2.32425,329.483
325.626,2.33421,328.89
324.731,2.33428,327.593
324.674,2.32222,326.251
324.644,2.3086,325.518
325.359,2.28911,325.018
328.774,2.25451,325.608
333.162,2.22545,327.85
335.817,2.21557,330.175
337.043,2.2048,331.625
337.75,2.1909,332.926
338.073,2.18841,334.616
337.701,2.20454,336.489
336.812,2.22235,337.44
336.594,2.21905,337.818
337.214,2.2121,338.437
336.561,2.22953,339.292
332.596,2.26476,339.126
327.15,2.28782,337.557
322.605,2.30621,335.564
319.594,2.32512,334.111
318.415,2.34029,332.891
318.618,2.34999,331.763
319.478,2.35639,330.782
320.662,2.3605,330.396
322.375,2.35877,330.046
324.519,2.35637,329.705
327.346,2.35416,329.969
330.944,2.34944,330.4
334.838,2.34274,331.401
338.333,2.33996,333.671
342.072,2.34015,335.669
345.496,2.33745,336.765
347.725,2.33351,337.793
348.919,2.33288,339.348
349.409,2.33413,340.874
348.959,2.33487,341.427
347.083,2.33522,340.911
343.952,2.33769,339.907
340.138,2.3423,338.877
336.628,2.34798,338.094
334.031,2.35238,337.499
331.964,2.35223,336.135
328.825,2.33887,332.254
328.39,2.32614,331.314
324.66,2.35033,331.524
322.502,2.3557,328.848
322.78,2.34582,326.762
323.929,2.33076,325.763
326.816,2.29598,324.723
329.274,2.27783,325.558
328.383,2.29413,325.874
326.934,2.29996,324.983
326.155,2.29787,324.341
325.144,2.30467,324.193
325.344,2.2988,324.087
324.547,2.30428,324.458
321.431,2.33107,324.797
320.98,2.33921,324.648
322.668,2.33364,324.866
324.371,2.3287,325.908
326.07,2.31801,326.269
327.611,2.29451,325.878
328.379,2.27559,326.164
328.441,2.26876,326.778
329.007,2.25671,327.241
330.856,2.23757,328.225
334.869,2.21207,330.436
341.292,2.16623,333.898
344.494,2.12811,337.376
339.486,2.12718,338.05
336.947,2.14225,338.674
345.791,2.11933,342.764
348.948,2.10487,345.468
347.681,2.13321,346.305
341.599,2.20354,345.227
332.19,2.2489,341.937
327.973,2.26409,339.478
325.946,2.29109,338.833
324.524,2.32065,338.596
323.816,2.33751,337.881
323.316,2.35121,336.735
322.856,2.36529,335.397
322.444,2.37589,334.421
322.253,2.37947,333.721
322.35,2.37895,332.144
322.586,2.3771,330.407
323.06,2.375,328.648
323.66,2.37215,327.129
324.366,2.36695,326.752
325.036,2.3623,326.477
325.443,2.35867,326.549
325.65,2.35655,326.586
325.571,2.35561,326.997
325.133,2.3555,327.61
324.928,2.35537,327.005
324.93,2.35329,327.371
325.044,2.34985,328.516
325.523,2.34586,328.907
326.315,2.3411,329.886
327.245,2.33752,331.561
328.306,2.33629,332.942
329.601,2.33642,333.893
331.144,2.3364,334.981
332.968,2.33541,336.255
335.514,2.33298,337.416
338.304,2.32953,338.92
341.075,2.32596,340.4
343.781,2.32317,342.022
346.533,2.32178,344.029
348.986,2.32044,345.277
350.287,2.31841,345.855
350.749,2.31926,346.708
350.843,2.32271,347.392
350.523,2.32595,347.471
349.609,2.32834,347.069
347.871,2.33029,346.162
345.617,2.33395,345.203
343.061,2.33886,343.956
340.298,2.34385,342.214
337.751,2.34958,340.627
335.832,2.35508,339.439
334.427,2.35745,337.906
332.898,2.35673,335.877
331.158,2.35537,333.764
329.623,2.35153,331.535
328.997,2.33619,328.881
329.649,2.30146,326.834
331.079,2.26253,326.149
331.264,2.25046,326.232
330.288,2.24763,325.736
330.832,2.22658,325.332
331.643,2.21415,325.843
332.085,2.20996,326.71
332.189,2.20246,327.623
331.737,2.20275,328.703
331.342,2.20381,329.627
330.982,2.20902,330.587
330.806,2.21264,331.442
331.193,2.2081,332.275
331.564,2.2084,333.277
332.334,2.2024,334.192
333.854,2.18799,335.261
335.371,2.1788,336.526
336.435,2.1726,337.5
337.063,2.16356,338.2
337.501,2.15274,338.721
337.626,2.14776,339.209
337.283,2.14904,339.549
336.364,2.15615,339.61
334.734,2.17131,339.348
332.803,2.18668,338.679
329.973,2.20846,337.624
326.318,2.23122,336.069
324.436,2.23551,334.314
324.374,2.22955,332.616
325.283,2.22332,331.563
327.538,2.20925,331.123
329.617,2.19977,331.321
329.595,2.20686,331.231
329.335,2.20604,330.518
330.308,2.19508,330.191
330.577,2.20146,330.456
330.035,2.2092,330.336
331.202,2.18529,330.068
333.362,2.15292,330.797
334.698,2.13793,332.339
335.144,2.13234,333.726
335.072,2.12953,334.611
334.686,2.13087,335.164
334.329,2.13336,335.589
334.071,2.1355,336.006
334.052,2.13578,336.386
334.474,2.13376,336.907
334.893,2.13671,337.56
334.945,2.14599,338.115
334.982,2.14998,338.378
335.319,2.14777,338.571
333.923,2.1763,338.791
328.13,2.22825,337.603
322.628,2.2514,335.107
320.149,2.26087,332.495
319.181,2.27015,330.802
319.039,2.27737,329.537
318.707,2.28594,328.436
318.11,2.29585,327.139
318.59,2.29803,325.401
320.315,2.28739,323.782
322.503,2.26686,322.805
325.067,2.24049,322.278
327.001,2.22693,322.652
326.721,2.23971,323.024
326.225,2.24857,322.938
326.042,2.25109,323.166
326.122,2.25101,323.584
327.236,2.23724,323.947
329.913,2.21104,325.149
333.068,2.18786,327.472
334.953,2.17754,329.959
335.603,2.17429,331.934
335.347,2.18333,333.587
331.939,2.23357,334.521
323.531,2.2927,333.035
318.075,2.31875,330.712
317.228,2.32373,329.362
318.15,2.3229,329.547
319.376,2.32512,330.105
321.143,2.32144,329.779
323.263,2.30574,328.837
325.043,2.28504,328.086
325.877,2.2741,327.671
325.938,2.27071,327.022
326.655,2.25453,326.021
327.788,2.23573,325.78
329.342,2.22356,326.388
330.92,2.21794,327.43
330.431,2.23057,328.144
329.934,2.22859,328.13
332.262,2.19495,328.795
335.017,2.17257,330.896
336.123,2.17359,333.294
335.831,2.18067,334.861
333.44,2.20775,335.443
328.187,2.24222,334.264
324.17,2.24775,332.15
323.15,2.2379,330.704
323.996,2.22973,330.538
325.815,2.22412,331.194
327.557,2.22035,331.942
327.725,2.2264,332.082
327.439,2.2287,331.47
329.652,2.20948,331.25
332.424,2.2026,332.422
329.648,2.24632,332.818
322.237,2.28898,330.768
319.503,2.29537,328.112
320.205,2.28209,326.53
321.15,2.27444,326.536
321.614,2.2772,326.612
321.571,2.28593,326.321
322.476,2.28263,325.432
323.966,2.26895,324.827
324.424,2.26923,325.052
324.912,2.27104,324.961
325.876,2.26401,324.706
326.872,2.25035,324.642
328.097,2.22732,324.72
330.008,2.19822,325.526
333.948,2.1587,327.598
337.865,2.13234,330.85
339.555,2.1299,334.073
339.846,2.13702,336.442
339.302,2.15022,337.875
338.146,2.16932,338.754
336.876,2.18183,339.18
336.016,2.17877,339.341
335.449,2.16897,339.493
334.685,2.16728,339.756
333.789,2.17495,340.023
329.859,2.2277,339.831
319.31,2.28109,337.011
315.752,2.28637,332.86
317.045,2.26668,329.705
318.321,2.26451,329.124
320.385,2.26018,328.277
323.818,2.23787,327.27
327.269,2.215,327.062
329.882,2.2009,327.188
330.369,2.20293,327.049
329.158,2.21374,326.426
328.217,2.2177,325.764
326.606,2.23122,325.401
323.868,2.25463,324.898
321.126,2.27447,324.147
319.594,2.28618,323.593
319.425,2.29145,323.48
320.074,2.29481,323.823
321.545,2.29313,324.236
323.351,2.28868,324.809
324.626,2.29024,325.664
325.328,2.29646,326.353
325.959,2.29834,326.454
326.293,2.30203,326.758
326.584,2.30907,327.363
327.667,2.30812,327.539
328.759,2.30355,328.042
329.245,2.30333,328.809
329.35,2.30617,329.255
329.294,2.30678,329.295
329.167,2.29653,328.575
329.05,2.27004,327.406
329.607,2.24179,327.429
330.464,2.22328,328.407
331.756,2.2111,329.705
332.835,2.20435,330.975
333.774,2.20015,332.117
334.2,2.2008,333.171
334.016,2.20412,333.987
333.473,2.20622,334.55
332.789,2.20733,334.916
332.197,2.20688,335.184
330.834,2.22488,335.619
326.74,2.26567,335.178
321.588,2.28903,333.05
318.05,2.30433,330.704
315.76,2.32471,329.51
316.259,2.3301,328.181
318.013,2.32506,327.312
318.735,2.33016,327.276
320.152,2.32879,326.259
322.08,2.32104,325.444
323.318,2.32629,326.214
324.69,2.33284,326.564
327.198,2.32813,325.836
329.293,2.31479,325.566
330.239,2.30842,326.236
330.543,2.3103,326.825
330.569,2.31769,327.539
330.677,2.3217,328.019
330.789,2.31915,328.138
330.461,2.31476,328.238
329.747,2.31457,328.636
328.931,2.31925,329.244
328.89,2.30806,328.553
329.406,2.28722,328.741
329.249,2.27796,329.259
328.97,2.27116,329.498
329.122,2.25839,329.595
330.421,2.23564,329.966
332.646,2.20941,331.037
333.82,2.19771,332.414
333.931,2.19365,333.326
333.23,2.19535,333.756
331.328,2.21092,333.657
329.181,2.22279,332.947
328.012,2.22185,332.216
327.863,2.22073,332.139
328.481,2.22259,332.65
330.185,2.21763,333.463
332.192,2.21408,334.445
333.012,2.21973,335.036
332.633,2.22263,334.813
331.46,2.22304,334.094
330.762,2.21519,333.297
331.604,2.19499,333.064
333.583,2.1699,333.702
335.474,2.14666,334.892
336.56,2.12838,336.103
337.104,2.11487,336.951
337.7,2.10166,337.648
338.85,2.08653,338.538
340.309,2.07894,339.9
341,2.08276,341.074
340.964,2.09277,341.82
340.78,2.09432,341.981
340.501,2.09656,342.115
340.162,2.10026,342.375
340.053,2.09876,342.606
338.785,2.0973,342.285
335.838,2.1003,340.975
333.021,2.10207,339.344
329.123,2.1019,337.328
326.149,2.11242,335.632
327.698,2.12605,335.983
332.398,2.12498,337.283
339.798,2.13061,339.966
347.668,2.15588,342.983
346.997,2.17736,342.924
339.756,2.2101,339.868
324.822,2.26243,334.315
318.705,2.2852,329.72
318.499,2.28535,327.817
319.337,2.28412,327.466
319.959,2.28874,326.721
319.752,2.29698,325.219
319.254,2.30424,323.421
318.512,2.31442,322.09
318.549,2.32308,321.123
319.861,2.3254,320.516
321.978,2.32074,320.45
324.072,2.30947,320.445
325.367,2.30218,320.876
325.495,2.3114,321.935
325.324,2.32743,323.039
326.546,2.33194,323.494
328.396,2.32209,323.632
329.142,2.30685,324.235
328.72,2.30561,325.577
327.793,2.32153,327.174
327.838,2.3315,327.88
328.471,2.3334,328.517
328.962,2.33714,330.14
329.828,2.33862,331.393
330.625,2.33206,331.283
330.137,2.32403,330.898
328.968,2.32387,331.106
328.116,2.31934,330.295
327.003,2.3221,330.332
324.69,2.3388,330.848
324.724,2.33962,329.558
326.151,2.31866,327.469
327.179,2.28744,326.792
328.523,2.26312,327.138
331.021,2.25139,328.484
330.043,2.27204,329.297
324.623,2.31193,327.682
321.316,2.32175,325.165
320.132,2.318,323.908
318.994,2.32151,323.989
318.821,2.32312,323.953
319.691,2.3213,323.991
320.889,2.31694,323.991
322.158,2.30403,323.114
323.273,2.27838,321.634
325.047,2.2396,320.737
330.227,2.1974,322.823
335.817,2.1703,326.873
338.513,2.15796,329.911
338.756,2.15446,331.446
338.004,2.14965,332.44
336.902,2.14571,333.521
335.038,2.14767,334.468
328.434,2.15686,332.483
321.971,2.16593,329.604
316.331,2.17407,327.12
313.904,2.17978,326.192
315.361,2.17722,326.829
318.998,2.16837,327.958
324.398,2.15968,329.925
331.911,2.14497,333.214
340.083,2.12052,336.966
345.862,2.09868,339.458
349.549,2.08309,341.329
349.767,2.07551,342.03
349.644,2.07541,343.009
349.271,2.08373,344.153
347.843,2.09585,344.68
346.058,2.10383,344.549
344.337,2.10733,344.178
343.008,2.11103,344.13
341.155,2.11603,343.848
338.31,2.11971,342.628
335.402,2.12472,340.871
331.989,2.13628,339.215
327.963,2.14027,336.839
323.618,2.14074,333.577
323.384,2.1546,332.698
329.097,2.1664,335.158
338.3,2.1906,338.77
333.24,2.24495,336.983
316.955,2.2911,327.839
312.688,2.31524,322.197
313.185,2.32986,322.211
315.091,2.33968,323.003
317.969,2.34176,322.593
320.554,2.33953,321.905
322.405,2.33559,321.12
323.971,2.32364,319.646
325.025,2.30544,318.594
325.481,2.29032,318.529
325.408,2.28705,319.114
325.401,2.29108,319.857
325.387,2.30121,320.903
324.464,2.32546,322.683
324.31,2.34161,324.024
325.789,2.3459,324.971
328.038,2.34207,326.537
329.897,2.33749,328.73
331.763,2.33703,331.204
333.68,2.33741,332.979
335.61,2.33773,334.672
337.446,2.33738,336.082
338.874,2.3321,336.448
337.94,2.3219,335.434
334.747,2.31844,334.654
331.596,2.32644,334.752
329.796,2.3355,334.864
329.562,2.33925,334.48
329.602,2.33833,333.745
328.873,2.33406,332.421
327.368,2.32426,329.755
325.838,2.32027,328.561
324.024,2.33309,328.67
323.861,2.33731,327.645
325.446,2.32466,326.367
326.107,2.31923,326.409
325.215,2.32936,326.339
324.23,2.33639,325.54
324.672,2.32799,324.449
324.899,2.32138,324.468
323.676,2.33492,325.518
323.975,2.33966,325.284
325.715,2.32685,324.178
326.762,2.30606,323.814
326.988,2.29748,324.425
327.171,2.29738,324.876
328.093,2.28998,325.332
327.629,2.29167,325.863
326.425,2.29507,325.766
325.14,2.29666,325.595
322.709,2.31188,325.621
321.011,2.32353,325.489
321.406,2.31776,324.94
322.412,2.30672,325.025
323.012,2.3038,325.629
323.488,2.306,325.933
323.902,2.3122,326.278
324.795,2.31604,326.566
326.499,2.31411,326.947
327.986,2.3112,327.58
328.948,2.31177,328.241
329.447,2.31561,328.743
329.685,2.31752,328.766
329.47,2.31727,328.615
328.906,2.32413,329.487
328.758,2.32828,329.821
328.594,2.3173,328.124
327.697,2.30471,327.2
325.458,2.31332,327.626
322.281,2.3313,327.241
320.173,2.34852,327.116
320.506,2.35643,327.391
324.02,2.35132,326.836
327.029,2.33402,326.666
327.913,2.31861,327.633
327.98,2.31544,327.875
327.948,2.31906,327.468
327.874,2.32345,327.061
327.796,2.32485,326.697
327.739,2.3205,326.094
327.496,2.31658,326.007
326.343,2.328,326.934
325.158,2.33957,327.362
325.633,2.33804,327.15
326.607,2.33095,327.356
327.215,2.32744,327.919
327.629,2.32666,328.328
327.973,2.32519,328.519
328.226,2.32278,328.637
328.283,2.31965,328.539
328.039,2.31593,328.198
327.674,2.31312,328.016
327.076,2.31241,327.895
325.72,2.3206,327.97
324.423,2.32999,327.842
324.934,2.32199,326.717
326.306,2.2919,325.386
327.756,2.25484,325.294
329.567,2.23699,326.616
330.241,2.23813,327.706
329.917,2.24258,327.865
329.906,2.24211,327.969
329.162,2.25551,328.442
326.115,2.28649,328.289
322.628,2.3059,327.319
320.323,2.31595,326.573
319.332,2.32348,326.498
319.832,2.3235,326.531
321.037,2.32034,326.772
322.485,2.31518,326.993
324.144,2.30512,326.922
325.318,2.30113,327.219
325.938,2.30778,327.768
326.568,2.31674,328.176
327.789,2.32253,328.67
329.29,2.32467,329.35
330.921,2.32503,330.259
332.601,2.32558,331.429
334.162,2.32608,332.516
335.311,2.32575,333.27
335.953,2.32801,334.212
336.455,2.33231,335.033
336.989,2.33455,335.488
337.301,2.33509,335.939
337.337,2.33587,336.496
337.17,2.33595,336.793
336.816,2.3348,336.77
336.269,2.33328,336.636
335.594,2.33193,336.432
334.864,2.33125,336.134
334.145,2.33293,336.053
333.644,2.3367,336.124
333.495,2.33929,336.009
333.612,2.3401,335.804
333.927,2.3394,335.653
334.161,2.33644,334.955
333.757,2.33438,334.513
333.187,2.33924,335.301
333.016,2.34413,335.48
333.519,2.34571,335.123
334.229,2.3454,335.399
