DEPT    .M,RMG     .ohmm   ,RMN     .ohmm,RMN-RMG,CAL     .cm  ,SP      .mv   ,GR      .   ,HAC     .us/m  ,BHC     .   ,DEN     .g/cm3
800.275,2.94,3.566,0.626,21.339,106.819,110.678,346.902,371.421,2.293
800.325,3.575,4.5,0.925,21.306,106.679,111.477,331.628,369.765,2.292
800.375,4.449,4.956,0.507,21.075,106.783,111.178,330.129,371.74,2.277
800.425,3.861,4.288,0.427,20.913,106.925,109.58,342.642,373.131,2.29
800.475,3.036,3.543,0.507,20.753,106.902,109.381,371.264,375.534,2.296
800.525,2.875,3.245,0.37,20.619,106.708,109.88,385.043,375,2.308
800.575,2.818,3.205,0.387,20.515,106.503,111.077,387.927,374.199,2.304
800.625,2.836,3.259,0.423,20.432,106.446,110.679,392.092,373.344,2.302
800.675,2.851,3.238,0.387,20.396,106.578,108.481,392.948,374.039,2.299
800.725,2.884,3.219,0.335,20.403,106.824,106.586,391.132,376.069,2.303
800.775,2.917,3.254,0.337,20.445,106.991,105.787,387.927,379.38,2.306
800.825,2.906,3.276,0.37,20.529,106.936,107.085,386.325,382.104,2.307
800.875,2.892,3.273,0.381,20.616,106.692,108.681,384.296,390.06,2.301
800.925,2.885,3.27,0.385,20.66,106.471,109.78,384.832,393.431,2.292
800.975,2.892,3.273,0.381,20.68,106.483,109.88,389.958,397.65,2.291
801.025,2.964,3.288,0.324,20.709,106.725,110.279,393.803,400.374,2.287
801.075,2.958,3.253,0.295,20.749,106.964,110.279,403.63,406.302,2.281
801.125,2.901,3.205,0.304,20.791,106.971,110.479,406.943,408.332,2.278
801.175,2.817,3.163,0.346,20.831,106.754,110.779,409.295,409.936,2.274
801.225,2.784,3.155,0.371,20.857,106.548,111.577,409.616,410.203,2.271
801.275,2.845,3.162,0.317,20.876,106.532,110.978,410.363,409.829,2.267
801.325,2.914,3.168,0.254,20.902,106.631,110.279,412.393,412.606,2.259
801.375,2.94,3.156,0.216,20.943,106.639,109.182,412.5,416.237,2.26
801.425,2.898,3.105,0.207,21.025,106.508,107.883,414.531,424.52,2.261
801.475,2.77,3.041,0.271,21.145,106.428,106.087,416.453,426.976,2.268
801.525,2.711,2.967,0.256,21.259,106.581,105.488,417.415,424.786,2.267
801.575,2.78,2.846,0.066,21.345,106.897,105.089,416.987,420.354,2.268
801.625,2.814,2.714,-0.1,21.393,107.14,104.889,415.813,418.43,2.268
801.675,2.825,2.663,-0.162,21.418,107.198,102.892,411.966,415.544,2.267
801.725,2.848,2.621,-0.227,21.449,107.195,101.894,411.432,414.637,2.27
801.775,2.793,2.529,-0.264,21.505,107.301,102.493,411.645,414.69,2.276
801.825,2.733,2.473,-0.26,21.569,107.507,104.689,412.713,415.171,2.287
801.875,2.718,2.458,-0.26,21.606,107.656,107.483,413.248,416.346,2.295
801.925,2.73,2.45,-0.28,21.606,107.65,110.38,413.033,417.041,2.3
801.975,2.729,2.431,-0.298,21.584,107.555,112.675,410.042,417.788,2.301
802.025,2.672,2.441,-0.231,21.579,107.5,113.573,407.799,417.842,2.295
802.075,2.739,2.593,-0.146,21.603,107.528,114.371,404.915,417.842,2.282
802.125,2.909,2.711,-0.198,21.628,107.575,115.27,404.167,417.895,2.277
802.175,2.888,2.549,-0.339,21.638,107.566,115.47,411.223,418.483,2.269
802.225,2.707,2.318,-0.389,21.647,107.489,115.869,421.048,419.177,2.263
802.275,2.55,2.242,-0.308,21.682,107.399,116.168,424.679,419.765,2.256
802.325,2.515,2.245,-0.27,21.735,107.33,116.268,427.35,421.314,2.256
802.375,2.554,2.262,-0.292,21.749,107.282,116.268,425.642,422.542,2.257
802.425,2.569,2.26,-0.309,21.679,107.247,115.968,423.717,423.024,2.263
802.475,2.512,2.212,-0.3,21.566,107.213,115.37,422.115,424.413,2.27
802.525,2.39,2.159,-0.231,21.493,107.156,115.769,422.329,425.16,2.279
802.575,2.307,2.125,-0.182,21.503,107.04,116.168,422.756,426.175,2.284
802.625,2.279,2.107,-0.172,21.562,106.861,116.468,423.504,426.389,2.297
802.675,2.293,2.113,-0.18,21.578,106.69,116.268,426.069,428.259,2.3
802.725,2.342,2.142,-0.2,21.53,106.629,115.669,427.351,429.167,2.299
802.775,2.373,2.157,-0.216,21.482,106.714,114.172,429.38,429.167,2.287
802.825,2.34,2.133,-0.207,21.483,106.87,111.677,430.021,428.259,2.272
802.875,2.276,2.091,-0.185,21.526,106.994,110.28,429.274,425.536,2.272
802.925,2.245,2.067,-0.178,21.573,107.057,109.381,427.99,423.877,2.269
802.975,2.269,2.086,-0.183,21.598,107.109,109.081,424.679,421.046,2.279
803.025,2.315,2.124,-0.191,21.613,107.191,108.981,420.406,417.682,2.284
803.075,2.345,2.145,-0.2,21.629,107.285,109.381,418.59,416.186,2.299
803.125,2.338,2.154,-0.184,21.626,107.351,108.882,414.639,414.584,2.312
803.175,2.294,2.173,-0.121,21.606,107.387,107.583,408.011,413.675,2.32
803.225,2.238,2.18,-0.058,21.573,107.424,106.486,404.913,413.033,2.315
803.275,2.213,2.153,-0.06,21.534,107.465,105.488,399.039,409.722,2.307
803.325,2.27,2.207,-0.063,21.523,107.465,105.089,397.436,407.319,2.3
803.375,2.355,2.305,-0.05,21.528,107.379,104.789,395.514,403.154,2.29
803.425,2.475,2.325,-0.15,21.506,107.238,104.39,394.98,401.976,2.288
803.475,2.487,2.274,-0.213,21.458,107.172,104.69,397.971,401.389,2.297
803.525,2.277,2.151,-0.126,21.413,107.299,106.686,400.641,401.656,2.308
803.575,2.15,2.099,-0.051,21.386,107.56,108.981,405.661,402.404,2.32
803.625,2.26,2.206,-0.054,21.376,107.698,112.074,407.905,402.244,2.328
803.675,2.438,2.329,-0.109,21.375,107.5,114.273,406.089,401.762,2.335
803.725,2.473,2.356,-0.117,21.379,107.076,116.967,403.846,401.015,2.337
803.775,2.509,2.391,-0.118,21.387,106.792,117.167,401.816,399.733,2.334
803.825,2.601,2.426,-0.175,21.39,106.87,116.668,402.671,399.84,2.326
803.875,2.609,2.396,-0.213,21.39,107.124,114.971,404.913,400.961,2.316
803.925,2.623,2.377,-0.246,21.391,107.153,113.273,409.296,403.901,2.305
803.975,2.623,2.362,-0.261,21.393,106.933,110.977,410.577,406.891,2.294
804.025,2.613,2.345,-0.268,21.393,106.7,109.58,411.325,408.173,2.281
804.075,2.591,2.345,-0.246,21.392,106.649,109.58,413.247,410.416,2.267
804.125,2.578,2.339,-0.239,21.392,106.722,109.281,415.277,411.645,2.257
804.175,2.617,2.313,-0.304,21.395,106.749,109.58,421.262,413.943,2.251
804.225,2.597,2.286,-0.311,21.407,106.698,109.581,424.787,415.065,2.245
804.275,2.612,2.339,-0.273,21.451,106.693,110.479,429.808,417.147,2.238
804.325,2.742,2.456,-0.286,21.546,106.821,111.377,430.342,417.735,2.226
804.375,2.889,2.585,-0.304,21.641,107.009,112.275,426.284,417.842,2.212
804.425,3.034,2.745,-0.289,21.663,107.109,112.275,423.288,418.27,2.196
804.475,3.27,2.897,-0.373,21.596,107.034,110.678,417.736,419.392,2.177
804.525,3.451,2.913,-0.538,21.491,106.81,109.181,420.833,422.329,2.163
804.575,3.381,2.791,-0.59,21.418,106.564,108.483,422.863,423.237,2.165
804.625,3.269,2.666,-0.603,21.394,106.467,107.185,425.212,422.596,2.164
804.675,3.158,2.647,-0.511,21.393,106.605,106.186,424.356,421.794,2.166
804.725,3.239,2.833,-0.406,21.392,106.864,104.689,418.162,420.032,2.159
804.775,3.577,2.991,-0.586,21.4,107,103.891,416.56,420.299,2.161
804.825,3.534,2.798,-0.736,21.423,106.882,103.392,416.987,421.047,2.172
804.875,3.07,2.488,-0.582,21.458,106.634,102.993,422.113,423.663,2.173
804.925,2.895,2.442,-0.453,21.494,106.476,103.392,423.611,424.627,2.182
804.975,2.924,2.45,-0.474,21.518,106.491,103.491,423.29,426.122,2.19
805.025,2.716,2.307,-0.409,21.536,106.597,103.591,422.436,426.87,2.206
805.075,2.559,2.252,-0.307,21.567,106.698,103.392,419.125,427.884,2.221
805.125,2.523,2.238,-0.285,21.618,106.754,103.392,417.949,427.938,2.228
805.175,2.439,2.214,-0.225,21.683,106.741,103.092,416.773,427.083,2.231
805.225,2.517,2.276,-0.241,21.751,106.654,102.094,416.774,426.335,2.234
805.275,2.623,2.278,-0.345,21.803,106.586,101.295,419.872,426.068,2.24
805.325,2.455,2.153,-0.302,21.82,106.657,100.497,421.688,426.229,2.245
805.375,2.304,2.062,-0.242,21.811,106.813,101.594,425.425,425.588,2.25
805.425,2.356,2.066,-0.29,21.799,106.833,103.792,428.953,424.839,2.255
805.475,2.404,2.081,-0.323,21.796,106.623,106.886,428.632,423.451,2.251
805.525,2.363,2.071,-0.292,21.814,106.409,108.582,426.068,422.489,2.241
805.575,2.322,2.063,-0.259,21.841,106.445,108.482,423.612,420.994,2.249
805.625,2.342,2.116,-0.226,21.871,106.715,107.285,421.475,417.203,2.234
805.675,2.427,2.284,-0.143,21.887,106.909,107.285,422.65,410.735,2.245
805.725,2.507,2.403,-0.104,21.85,106.804,107.384,423.718,407.05,2.267
805.775,2.501,2.358,-0.143,21.738,106.537,105.687,424.679,401.94,2.282
805.825,2.476,2.293,-0.183,21.58,106.41,102.494,424.573,397.676,2.283
805.875,2.422,2.22,-0.202,21.457,106.495,98.802,416.884,390.971,2.274
805.925,2.342,2.218,-0.124,21.398,106.585,96.604,408.856,386.511,2.26
805.975,2.424,2.533,0.109,21.364,106.518,96.105,384.719,380.406,2.273
806.025,2.751,3.038,0.287,21.303,106.382,96.604,369.017,377.129,2.273
806.075,3.166,3.412,0.246,21.198,106.337,96.005,340.072,374.008,2.278
806.125,3.492,3.528,0.036,21.085,106.363,95.107,332.055,373.323,2.273
806.175,3.439,3.379,-0.06,21.004,106.302,95.906,333.122,374.517,2.289
806.225,3.097,3.122,0.025,20.945,106.108,98.102,338.249,376.812,2.304
806.275,2.85,2.88,0.03,20.869,105.914,101.096,343.162,382.393,2.316
806.325,2.675,2.675,0,20.772,105.839,103.79,355.659,387.189,2.325
806.375,2.529,2.528,-0.001,20.691,105.846,106.385,373.282,394.542,2.335
806.425,2.412,2.377,-0.035,20.657,105.853,109.382,383.554,398.38,2.341
806.475,2.353,2.273,-0.08,20.653,105.901,111.777,398.078,401.011,2.345
806.525,2.37,2.244,-0.126,20.649,106.109,113.773,400.641,400.688,2.344
806.575,2.373,2.218,-0.155,20.657,106.45,113.773,403.525,398.643,2.324
806.625,2.361,2.191,-0.17,20.726,106.69,113.573,405.555,397.426,2.3
806.675,2.319,2.135,-0.184,20.873,106.616,112.874,421.305,396.969,2.27
806.725,2.252,2.077,-0.175,21.057,106.305,112.974,432.921,397.445,2.256
806.775,2.233,2.07,-0.163,21.224,106.076,112.775,448.11,398.283,2.254
806.825,2.264,2.09,-0.174,21.334,106.149,112.775,454.36,398.361,2.262
806.875,2.294,2.109,-0.185,21.385,106.421,113.273,454.831,397.473,2.274
806.925,2.29,2.108,-0.182,21.4,106.629,113.673,449.685,396.434,2.288
806.975,2.332,2.119,-0.213,21.401,106.696,113.972,437.807,394.854,2.306
807.025,2.384,2.111,-0.273,21.396,106.789,113.873,429.565,394.095,2.316
807.075,2.367,2.081,-0.286,21.391,107.002,112.575,419.228,393.609,2.321
807.125,2.43,2.196,-0.234,21.376,107.217,109.981,414.704,393.693,2.316
807.175,2.439,2.64,0.201,21.29,107.129,106.384,413.786,394.306,2.313
807.225,3.715,6.072,2.357,21.092,106.76,102.792,417.808,395.007,2.309
807.275,10.679,11.95,1.271,20.848,106.448,99.299,426.833,396.529,2.313
807.325,16.357,12.518,-3.839,20.648,106.397,96.305,428.97,397.878,2.315
807.375,11.007,7.36,-3.647,20.538,106.417,95.107,416.593,400.328,2.32
807.425,4.304,3.575,-0.729,20.513,106.241,95.706,390.223,402.143,2.315
807.475,3.105,2.828,-0.277,20.532,105.934,97.203,324.884,404.919,2.302
807.525,3.137,2.862,-0.275,20.568,105.813,97.902,285.364,406.727,2.281
807.575,2.979,2.745,-0.234,20.611,106.008,99.498,312.456,409.383,2.255
807.625,2.888,2.753,-0.135,20.635,106.294,100.596,361.376,411.208,2.232
807.675,2.919,2.888,-0.031,20.621,106.398,101.795,422.118,414.247,2.213
807.725,3.035,2.86,-0.175,20.587,106.309,103.791,437.641,416.559,2.204
807.775,3.203,2.71,-0.493,20.564,106.204,104.49,443.055,420.444,2.195
807.825,3.28,2.743,-0.537,20.573,106.175,105.388,444.902,423.245,2.189
807.875,3.473,2.936,-0.537,20.614,106.167,106.286,445.791,427.693,2.172
807.925,3.711,3.008,-0.703,20.672,106.147,108.183,446.164,430.769,2.153
807.975,3.63,3.007,-0.623,20.722,106.179,108.782,448.416,434.977,2.13
808.025,3.606,3.116,-0.49,20.739,106.292,108.582,452.01,436.701,2.118
808.075,3.889,3.27,-0.619,20.723,106.393,107.385,460.019,435.745,2.117
808.125,4.147,3.464,-0.683,20.674,106.378,106.287,464.408,431.961,2.145
808.175,4.201,3.612,-0.589,20.626,106.279,104.089,460.043,421.98,2.167
808.225,3.732,3.729,-0.003,20.61,106.199,101.694,442.63,413.83,2.201
808.275,3.899,5.747,1.848,20.615,106.136,99.199,392.738,402.457,2.23
808.325,8.229,10.643,2.414,20.625,105.986,96.605,352.394,396.81,2.281
808.375,12.246,12.006,-0.24,20.636,105.747,95.806,312.289,391.801,2.329
808.425,8.836,6.908,-1.928,20.662,105.605,96.006,311.629,390.063,2.328
808.475,3.742,2.718,-1.024,20.684,105.727,98.202,347.096,387.761,2.309
808.525,2.257,2.11,-0.147,20.657,106.014,100.896,376.127,385.263,2.286
808.575,2.289,2.508,0.219,20.586,106.167,102.692,399.348,379.028,2.27
808.625,2.703,3.273,0.57,20.527,106.021,104.788,395.236,373.321,2.259
808.675,3.416,4.224,0.808,20.5,105.721,106.686,372.345,363.602,2.26
808.725,4.185,5.002,0.817,20.496,105.478,108.383,355.538,357.303,2.259
808.775,4.71,5.5,0.79,20.515,105.367,109.281,337.045,349.505,2.259
808.825,5.075,5.668,0.593,20.563,105.38,109.381,330.91,345.793,2.267
808.875,5.047,5.172,0.125,20.646,105.482,109.381,330.621,342.144,2.274
808.925,4.21,4.136,-0.074,20.745,105.637,109.279,336.589,340.334,2.289
808.975,3.277,3.301,0.024,20.823,105.787,106.285,350.477,337.209,2.307
809.025,2.923,3.049,0.126,20.853,105.853,101.096,358.008,334.314,2.321
809.075,3.072,3.632,0.56,20.849,105.805,96.505,356.908,328.77,2.321
809.125,4.142,5.08,0.938,20.849,105.716,93.611,347.373,324.848,2.306
809.175,5.445,6.062,0.617,20.884,105.677,93.51,328.05,320.179,2.291
809.225,5.344,5.84,0.496,20.927,105.673,94.109,318.702,318.795,2.281
809.275,4.781,5.43,0.649,20.939,105.617,96.704,314.936,320.324,2.275
809.325,4.839,5.199,0.36,20.913,105.522,98.7,318.319,323.815,2.274
809.375,4.59,4.654,0.064,20.863,105.544,101.194,327.945,331.847,2.267
809.425,3.892,4.031,0.139,20.807,105.783,103.992,334.88,338.069,2.255
809.475,3.513,3.964,0.451,20.76,106.093,107.784,341.414,346.775,2.242
809.525,3.826,4.281,0.455,20.726,106.2,111.577,342.397,351.43,2.225
809.575,4.206,4.357,0.151,20.709,106.025,114.57,341.75,356.627,2.219
809.625,4.011,4.068,0.057,20.708,105.781,116.766,344.249,359.514,2.221
809.675,3.629,3.604,-0.025,20.712,105.73,118.464,357.723,364.251,2.23
809.725,3.262,3.127,-0.135,20.715,105.901,118.664,371.03,368.297,2.238
809.775,2.969,2.822,-0.147,20.725,106.102,118.265,394.123,378.365,2.242
809.825,2.931,2.734,-0.197,20.752,106.159,116.468,399.892,385.148,2.243
809.875,2.966,2.743,-0.223,20.818,106.089,114.971,402.242,395.561,2.244
809.925,2.945,2.734,-0.211,20.94,106.039,113.572,401.388,399.682,2.237
809.975,2.907,2.685,-0.222,21.091,106.133,112.275,399.145,404.648,2.234
810.025,2.907,2.68,-0.227,21.225,106.367,111.477,399.038,406.41,2.226
810.075,2.935,2.704,-0.231,21.298,106.628,110.279,402.456,408.279,2.225
810.125,2.978,2.713,-0.265,21.295,106.804,109.281,404.273,408.76,2.227
810.175,2.997,2.71,-0.287,21.258,106.868,107.284,409.297,411.702,2.234
810.225,2.935,2.711,-0.224,21.226,106.843,105.987,414.423,418.591,2.241
810.275,2.905,2.749,-0.156,21.185,106.73,105.588,415.598,423.13,2.242
810.325,2.968,2.78,-0.188,21.133,106.501,106.386,417.414,430.607,2.241
810.375,2.978,2.753,-0.225,21.088,106.295,107.184,415.172,434.133,2.23
810.425,2.931,2.723,-0.208,21.087,106.29,108.283,413.781,434.669,2.218
810.475,2.919,2.747,-0.172,21.147,106.498,108.982,412.179,435.791,2.199
810.525,2.903,2.787,-0.116,21.238,106.726,109.481,411.859,436.325,2.186
810.575,2.871,2.807,-0.064,21.319,106.791,109.78,416.772,436.645,2.175
810.625,2.896,2.772,-0.124,21.36,106.745,109.481,421.472,437.606,2.178
810.675,2.993,2.682,-0.311,21.375,106.764,110.179,429.382,442.095,2.166
810.725,3.086,2.636,-0.45,21.386,106.883,110.179,432.479,444.712,2.142
810.775,3.177,2.651,-0.526,21.392,106.933,109.98,436.004,445.78,2.134
810.825,3.248,2.764,-0.484,21.394,106.806,109.081,437.927,443.323,2.123
810.875,3.4,2.92,-0.48,21.394,106.648,109.081,444.548,436.382,2.132
810.925,3.567,2.838,-0.729,21.396,106.69,109.181,450.433,433.759,2.132
810.975,3.349,2.541,-0.808,21.398,106.936,109.58,461.859,430.822,2.141
811.025,2.959,2.33,-0.629,21.4,107.139,109.68,463.568,428.045,2.155
811.075,2.936,2.351,-0.585,21.396,107.088,111.277,459.616,426.016,2.166
811.125,3.064,2.544,-0.52,21.374,106.826,112.075,442.423,420.142,2.203
811.175,3.155,2.918,-0.237,21.321,106.543,113.973,413.562,410.735,2.246
811.225,3.272,3.224,-0.048,21.235,106.363,114.472,399.141,406.088,2.284
811.275,3.188,3.126,-0.062,21.137,106.287,114.771,377.671,398.237,2.314
811.325,3.022,2.939,-0.083,21.071,106.301,112.875,372.33,395.407,2.332
811.375,2.917,2.892,-0.025,21.046,106.405,111.577,372.97,389.96,2.341
811.425,2.906,2.965,0.059,21.043,106.543,109.081,373.503,387.391,2.347
811.475,3.116,3.229,0.113,21.052,106.618,107.783,370.512,381.944,2.339
811.525,3.336,3.464,0.128,21.076,106.602,105.687,366.774,379.434,2.322
811.575,3.308,3.439,0.131,21.112,106.558,104.091,355.559,372.972,2.305
811.625,3.175,3.274,0.099,21.149,106.533,101.696,353.74,369.606,2.296
811.675,3.088,3.162,0.074,21.172,106.483,99.099,354.595,361.697,2.285
811.725,3.069,3.114,0.045,21.185,106.371,97.403,357.267,357.691,2.278
811.775,3.041,3.051,0.01,21.192,106.27,97.403,364.209,351.389,2.274
811.825,2.94,3.035,0.095,21.178,106.29,97.802,367.2,348.398,2.278
811.875,3.021,3.102,0.081,21.135,106.366,99.398,366.881,347.81,2.279
811.925,3.14,3.115,-0.025,21.083,106.373,100.398,363.459,346.848,2.278
811.975,3.088,3.141,0.053,21.061,106.199,101.595,358.119,345.192,2.285
812.025,3.149,3.326,0.177,21.1,105.901,101.495,355.983,344.017,2.289
812.075,3.343,3.499,0.156,21.184,105.723,101.894,352.458,342.735,2.295
812.125,3.423,3.524,0.101,21.256,105.787,103.092,351.603,342.308,2.302
812.175,3.347,3.478,0.131,21.288,105.906,103.491,351.389,339.262,2.306
812.225,3.311,3.445,0.134,21.279,105.837,102.992,352.352,337.018,2.311
812.275,3.332,3.452,0.12,21.252,105.62,102.693,357.158,333.387,2.317
812.325,3.305,3.454,0.149,21.243,105.497,101.795,360.469,332.96,2.316
812.375,3.272,3.427,0.155,21.271,105.564,100.498,367.091,333.76,2.314
812.425,3.338,3.537,0.199,21.322,105.676,98.101,369.55,333.331,2.31
812.475,3.418,3.903,0.485,21.349,105.708,96.903,366.451,328.204,2.32
812.525,3.925,4.765,0.84,21.305,105.724,95.207,356.731,323.344,2.331
812.575,5.488,5.998,0.51,21.199,105.813,93.51,321.377,315.12,2.342
812.625,6.703,6.337,-0.366,21.081,105.889,92.013,282.285,313.836,2.347
812.675,6.072,5.507,-0.565,20.998,105.786,90.714,276.928,320.141,2.341
812.725,4.685,4.608,-0.077,20.968,105.493,89.716,287.399,324.093,2.327
812.775,3.859,4.083,0.224,20.97,105.193,88.918,314.957,328.846,2.305
812.825,3.603,3.889,0.286,20.964,105.085,89.517,326.706,329.701,2.286
812.875,3.561,3.822,0.261,20.934,105.222,91.612,338.883,330.021,2.277
812.925,3.456,3.641,0.185,20.898,105.479,95.508,342.951,330.342,2.275
812.975,3.372,3.52,0.148,20.876,105.65,99.799,348.398,331.571,2.278
813.025,3.425,3.555,0.13,20.866,105.605,103.092,350.214,332.959,2.286
813.075,3.487,3.567,0.08,20.873,105.405,105.288,351.282,337.873,2.292
813.125,3.459,3.543,0.084,20.888,105.252,108.082,350.855,341.131,2.303
813.175,3.44,3.597,0.157,20.905,105.273,109.881,351.389,348.88,2.308
813.225,3.512,3.639,0.127,20.946,105.394,112.376,351.282,352.245,2.314
813.275,3.469,3.597,0.128,21.031,105.467,113.972,351.282,356.357,2.317
813.325,3.43,3.6,0.17,21.138,105.458,114.372,352.777,356.677,2.321
813.375,3.484,3.573,0.089,21.232,105.445,112.975,353.098,355.77,2.325
813.425,3.432,3.539,0.107,21.298,105.471,109.979,354.06,351.868,2.333
813.475,3.374,3.579,0.205,21.333,105.479,107.683,354.167,349.251,2.338
813.525,3.406,3.583,0.177,21.352,105.481,106.087,355.876,345.086,2.335
813.575,3.48,3.594,0.114,21.367,105.483,105.189,361.644,342.255,2.325
813.625,3.489,3.611,0.122,21.374,105.417,104.091,364.742,341.667,2.321
813.675,3.44,3.708,0.268,21.358,105.311,103.391,363.992,342.468,2.319
813.725,3.655,4.042,0.387,21.294,105.307,102.893,356.298,342.842,2.323
813.775,4.235,4.591,0.356,21.189,105.477,103.092,331.731,342.094,2.334
813.825,4.924,5.075,0.151,21.081,105.709,103.292,320.089,340.118,2.34
813.875,4.917,4.973,0.056,21.018,105.837,105.187,309.194,333.871,2.344
813.925,4.055,4.507,0.452,21.029,105.814,107.485,311.541,330.553,2.344
813.975,3.627,4.466,0.839,21.067,105.697,110.28,317.628,325.427,2.341
814.025,3.931,4.974,1.043,21.086,105.534,114.172,318.056,323.237,2.338
814.075,4.501,5.489,0.988,21.104,105.345,116.767,316.56,320.033,2.332
814.125,4.751,5.44,0.689,21.123,105.21,117.964,314.638,318.43,2.328
814.175,4.187,4.926,0.739,21.137,105.245,118.764,314.425,316.453,2.32
814.225,3.62,4.494,0.874,21.132,105.437,119.962,318.59,315.972,2.313
814.275,3.571,4.336,0.765,21.082,105.58,121.459,321.261,315.545,2.303
814.325,3.692,4.352,0.66,21.025,105.466,122.057,324.785,315.224,2.306
814.375,3.752,4.461,0.709,21.013,105.136,122.257,323.505,315.064,2.31
814.425,3.748,4.543,0.795,21.056,104.857,121.758,322.542,314.208,2.315
814.475,3.636,4.526,0.89,21.15,104.826,120.46,320.299,312.126,2.319
814.525,3.458,4.494,1.036,21.232,104.98,119.462,320.299,311.699,2.325
814.575,3.446,4.54,1.094,21.241,105.11,118.365,319.872,311.485,2.327
814.625,3.614,4.65,1.036,21.172,105.103,117.866,319.338,311.378,2.315
814.675,3.737,4.753,1.016,21.044,105.003,117.366,316.453,309.935,2.299
814.725,3.692,4.762,1.07,20.915,104.881,116.567,315.919,308.546,2.282
814.775,3.652,4.676,1.024,20.827,104.777,115.47,316.453,305.289,2.292
814.825,3.735,4.639,0.904,20.762,104.732,114.073,316.56,304.808,2.278
814.875,3.901,4.726,0.825,20.707,104.774,112.775,316.773,308.332,2.287
814.925,4.048,4.868,0.82,20.679,104.821,111.876,315.276,311.113,2.299
814.975,4.095,5.001,0.906,20.691,104.744,111.377,312.5,314.69,2.31
815.025,4.177,5.022,0.845,20.733,104.579,111.876,312.927,315.385,2.315
815.075,4.22,4.842,0.622,20.779,104.592,111.876,313.995,313.943,2.32
815.125,4.074,4.642,0.568,20.821,104.849,111.278,314.85,313.836,2.327
815.175,3.947,4.592,0.645,20.859,105.042,110.778,316.454,314.37,2.341
815.225,3.817,4.57,0.753,20.887,104.944,110.579,318.163,314.37,2.351
815.275,3.542,4.474,0.932,20.905,104.644,110.579,320.513,313.729,2.358
815.325,3.351,4.401,1.05,20.913,104.405,110.279,320.192,313.355,2.356
815.375,3.398,4.425,1.027,20.91,104.341,108.783,317.309,313.141,2.346
815.425,3.509,4.482,0.973,20.903,104.36,108.483,315.81,313.569,2.339
815.475,3.517,4.533,1.016,20.899,104.365,109.381,312.179,313.889,2.33
815.525,3.481,4.587,1.106,20.909,104.338,109.481,311.859,313.675,2.328
815.575,3.425,4.594,1.169,20.93,104.233,109.181,308.441,312.661,2.328
815.625,3.349,4.59,1.241,20.953,103.936,107.385,305.984,312.126,2.331
815.675,3.365,4.707,1.342,20.972,103.42,106.985,305.666,311.914,2.326
815.725,3.467,4.992,1.525,20.95,102.865,106.786,313.356,314.851,2.318
815.775,3.723,5.49,1.767,20.866,102.49,107.684,317.735,315.812,2.304
815.825,4.149,5.878,1.729,20.772,102.317,106.885,320.085,317.468,2.283
815.875,4.184,5.616,1.432,20.718,102.176,104.89,319.445,318.322,2.257
815.925,3.738,5.097,1.359,20.734,101.9,100.495,314.425,319.606,2.233
815.975,3.458,4.972,1.514,20.802,101.425,97.402,318.056,321.368,2.213
816.025,3.635,5.276,1.641,20.83,100.716,95.606,322.222,321.314,2.198
816.075,4.09,5.905,1.815,20.766,99.786,94.608,330.34,319.872,2.188
816.125,4.717,6.797,2.08,20.646,98.837,92.612,333.973,316.134,2.184
816.175,5.637,7.626,1.989,20.514,98.208,88.916,337.608,313.405,2.192
816.225,6.192,7.994,1.802,20.392,98.044,85.424,339.317,306.623,2.214
816.275,5.819,8.018,2.199,20.286,98.061,82.53,342.308,302.404,2.247
816.325,5.221,8.109,2.888,20.195,97.854,80.135,340.385,292.417,2.281
816.375,5.116,8.585,3.469,20.133,97.421,78.438,322.125,283.231,2.319
816.425,5.61,9.522,3.912,20.124,97.202,76.54,306.396,279.806,2.352
816.475,6.376,10.446,4.07,20.182,97.522,74.444,275.317,275.908,2.368
816.525,6.757,10.68,3.923,20.291,98.132,73.346,260.684,275.374,2.365
816.575,6.375,10.256,3.881,20.377,98.494,73.945,238.574,276.389,2.347
816.625,5.75,9.675,3.925,20.376,98.398,74.943,226.715,278.097,2.327
816.675,5.563,9.296,3.733,20.296,98.159,77.939,226.825,283.976,2.297
816.725,5.722,9.104,3.382,20.188,98.009,81.133,245.628,287.181,2.26
816.775,5.683,8.743,3.06,20.108,97.915,84.626,284.08,293.536,2.223
816.825,5.272,8.187,2.915,20.068,97.898,87.22,304.161,296.367,2.194
816.875,4.751,7.71,2.959,20.052,98.11,88.418,329.474,296.634,2.179
816.925,4.392,7.384,2.992,20.058,98.711,89.816,334.722,296.956,2.178
816.975,4.44,7.034,2.594,20.106,99.67,90.117,333.225,298.558,2.192
817.025,4.366,6.295,1.929,20.207,100.776,93.31,327.778,300.748,2.218
817.075,3.723,5.402,1.679,20.328,101.811,97.302,310.902,305.821,2.25
817.125,3.329,5.009,1.68,20.414,102.681,99.198,303.209,308.599,2.271
817.175,3.479,4.99,1.511,20.44,103.393,99.998,299.36,315.065,2.297
817.225,3.634,4.904,1.27,20.43,103.966,99.799,302.032,317.682,2.314
817.275,3.603,4.665,1.062,20.421,104.41,101.794,310.043,318.697,2.33
817.325,3.506,4.464,0.958,20.444,104.753,104.888,313.14,317.789,2.338
817.375,3.497,4.439,0.942,20.526,105.015,108.281,313.675,314.852,2.335
