DEPT    .M ,RMG     .none ,RMN     .none   ,RMN-RMG,CAL     .none ,SP      .none,GR      .none,HAC     .non,BHC     .none,DEN     .none 
733.629,1.67,1.881,0.211,22.113,118.655,115.952,439.314,422.542,2.269
733.679,1.704,1.881,0.177,22.081,118.102,117.491,429.701,420.192,2.262
733.729,1.716,1.861,0.145,22.037,117.646,118.164,429.701,419.017,2.253
733.779,1.764,1.836,0.072,21.996,117.06,118.742,417.207,417.469,2.251
733.829,1.781,1.791,0.01,21.975,116.441,118.934,417.201,416.826,2.244
733.879,1.918,1.91,-0.008,21.975,115.986,118.453,416.88,415.171,2.239
733.929,1.998,2.04,0.042,21.981,115.563,119.704,416.88,415.064,2.24
733.979,1.757,1.938,0.181,21.982,115.497,119.512,414.103,415.278,2.249
734.029,1.598,1.825,0.227,21.976,115.563,118.838,414.103,416.506,2.275
734.079,1.655,1.859,0.204,21.968,115.66,116.239,408.44,417.309,2.294
734.129,1.696,1.944,0.248,21.965,115.921,114.122,408.44,419.018,2.304
734.179,1.643,1.926,0.283,21.96,116.051,111.814,408.227,422.169,2.303
734.229,1.613,1.968,0.355,21.942,115.986,110.563,408.227,422.863,2.292
734.279,1.668,2.049,0.381,21.901,115.953,109.505,422.322,423.504,2.279
734.329,1.61,1.921,0.311,21.845,116.083,108.927,422.335,423.878,2.266
734.379,1.544,1.847,0.303,21.781,116.148,109.216,435.043,424.038,2.26
734.429,1.609,1.943,0.334,21.705,116.148,109.889,435.043,424.092,2.262
734.479,1.616,1.876,0.26,21.619,116.246,110.178,441.345,423.451,2.26
734.529,1.599,1.762,0.163,21.525,116.311,110.178,441.346,422.81,2.254
734.579,1.59,1.817,0.227,21.431,116.213,110.756,437.073,418.481,2.242
734.629,1.524,1.856,0.332,21.367,115.953,112.392,437.068,414.795,2.236
734.679,1.534,1.887,0.353,21.327,115.725,114.797,416.667,407.265,2.226
734.729,1.697,2.086,0.389,21.296,115.758,117.202,416.667,404.328,2.222
734.779,1.775,2.199,0.424,21.282,116.018,119.414,416.667,403.473,2.225
734.829,1.666,2.051,0.385,21.299,116.279,122.111,416.657,408.281,2.238
734.879,1.635,1.995,0.36,21.364,116.474,124.42,397.436,410.096,2.252
734.929,1.848,2.276,0.428,21.449,116.669,126.921,397.436,409.455,2.263
734.979,2.184,2.686,0.502,21.527,116.799,129.807,382.376,405.77,2.275
735.029,2.13,2.603,0.473,21.609,116.734,131.347,382.372,406.463,2.285
735.079,1.758,2.143,0.385,21.687,116.637,131.635,411.325,408.657,2.292
735.129,1.59,1.855,0.265,21.733,116.832,128.845,411.329,414.317,2.292
735.179,1.511,1.773,0.262,21.75,117.092,125.959,428.205,419.177,2.29
735.229,1.488,1.847,0.359,21.775,117.158,123.457,428.205,420.833,2.284
735.279,1.631,1.894,0.263,21.806,117.06,122.976,405.353,422.275,2.266
735.329,2.089,2.19,0.101,21.802,116.832,121.628,405.338,422.543,2.246
735.379,3.177,2.97,-0.207,21.76,116.8,119.8,397.115,423.398,2.221
735.429,3.573,3.128,-0.445,21.708,117.027,116.721,397.115,424.733,2.201
735.479,2.448,2.333,-0.115,21.692,117.158,114.797,452.23,429.059,2.195
735.529,1.581,1.788,0.207,21.712,117.158,114.027,452.244,432.05,2.197
735.579,1.479,1.693,0.214,21.731,117.158,113.545,446.154,432.906,2.207
735.629,1.515,1.743,0.228,21.726,117.255,112.775,446.15,432.585,2.224
735.679,1.554,1.846,0.292,21.682,117.516,110.755,430.449,430.93,2.244
735.729,1.467,1.801,0.334,21.612,117.646,110.948,430.449,428.58,2.262
735.779,1.443,1.785,0.342,21.539,117.516,110.851,424.576,430.875,2.27
735.829,1.513,1.836,0.323,21.477,117.353,112.198,424.574,432.748,2.276
735.879,1.581,1.885,0.304,21.44,117.223,112.102,427.03,436.966,2.273
735.929,1.71,1.985,0.275,21.418,117.125,112.295,427.03,439.263,2.268
735.979,1.755,1.997,0.242,21.388,117.06,112.006,422.544,442.681,2.257
736.029,1.801,2.089,0.288,21.368,117.027,112.872,422.543,444.283,2.246
736.079,1.936,2.235,0.299,21.378,116.93,115.663,422.756,447.116,2.234
736.129,1.804,2.057,0.253,21.427,116.767,117.395,422.763,448.772,2.219
736.179,1.579,1.837,0.258,21.502,116.767,119.8,448.931,450.053,2.202
736.229,1.771,2.008,0.237,21.574,116.767,120.089,448.932,448.718,2.183
736.279,1.996,2.2,0.204,21.66,116.702,121.628,458.222,445.034,2.165
736.329,1.767,1.889,0.122,21.766,116.8,122.399,458.221,444.017,2.16
736.379,1.516,1.581,0.065,21.877,116.995,123.072,447.329,443.697,2.166
736.429,1.462,1.644,0.182,21.958,117.19,122.88,447.329,446.688,2.185
736.479,1.564,1.827,0.263,21.983,117.32,121.917,444.979,448.397,2.207
736.529,1.662,1.902,0.24,21.973,117.353,121.917,444.979,448.451,2.234
736.579,1.556,1.762,0.206,21.954,117.223,121.147,444.551,441.291,2.25
736.629,1.437,1.688,0.251,21.96,117.06,119.415,444.549,437.178,2.259
736.679,1.393,1.703,0.31,22.008,116.865,118.549,434.402,430.075,2.265
736.729,1.42,1.601,0.181,22.066,116.604,118.357,434.402,427.298,2.258
736.779,1.439,1.501,0.062,22.089,116.572,118.838,430.664,421.851,2.246
736.829,1.45,1.583,0.133,22.066,116.474,119.8,430.654,419.709,2.244
736.879,1.514,1.682,0.168,22.022,116.409,119.415,413.034,414.422,2.255
736.929,1.517,1.73,0.213,21.981,116.799,117.298,413.034,410.417,2.274
736.979,1.673,2.065,0.392,21.962,117.157,114.605,379.923,400.697,2.294
737.029,2.04,2.584,0.544,21.965,117.092,111.815,379.915,396.743,2.307
737.079,2.137,2.703,0.566,21.991,116.93,109.888,368.056,392.575,2.311
737.129,2.004,2.516,0.512,22.034,116.995,107.483,368.058,392.682,2.306
737.179,2.011,2.495,0.484,22.078,117.158,104.982,377.991,393.59,2.302
737.229,1.941,2.367,0.426,22.121,117.385,102.673,377.991,390.866,2.293
737.279,1.695,2.136,0.441,22.162,117.581,101.133,378.205,387.822,2.285
737.329,1.732,2.239,0.507,22.19,117.45,101.037,378.208,380.073,2.278
737.379,1.903,2.332,0.429,22.184,117.125,101.325,384.188,377.03,2.262
737.429,1.846,2.219,0.373,22.143,116.962,102.768,384.188,377.083,2.253
737.479,1.771,2.146,0.375,22.084,117.092,103.346,398.394,379.22,2.261
737.529,1.744,2.04,0.296,22.024,117.223,104.788,398.397,380.768,2.283
737.579,1.675,1.88,0.205,21.979,117.19,106.234,396.047,385.258,2.303
737.629,1.725,1.804,0.079,21.933,117.125,109.023,396.049,387.929,2.322
737.679,1.778,1.811,0.033,21.867,117.027,110.466,404.914,393.964,2.314
737.729,1.594,1.75,0.156,21.789,116.897,110.274,404.915,396.634,2.293
737.779,1.427,1.657,0.23,21.716,116.832,109.793,421.573,405.765,2.267
737.829,1.359,1.643,0.284,21.645,116.669,109.119,421.578,406.357,2.256
737.879,1.35,1.685,0.335,21.539,116.344,109.119,413.889,406.571,2.255
737.929,1.4,1.695,0.295,21.395,116.181,108.35,413.889,408.494,2.261
737.979,1.375,1.637,0.262,21.257,116.148,107.868,428.095,412.232,2.264
738.029,1.325,1.597,0.272,21.138,116.116,106.426,428.098,417.198,2.258
738.079,1.354,1.627,0.273,21.031,116.018,106.426,431.838,420.356,2.253
738.129,1.377,1.668,0.291,20.961,115.855,107.773,431.837,427.565,2.255
738.179,1.333,1.639,0.306,20.972,115.855,109.504,428.419,432.479,2.264
738.229,1.321,1.612,0.291,21.063,115.986,110.851,428.419,433.013,2.271
738.279,1.378,1.654,0.276,21.171,116.116,110.563,426.817,430.023,2.273
738.329,1.436,1.691,0.255,21.246,116.051,110.081,426.816,428.15,2.266
738.379,1.436,1.676,0.24,21.285,115.823,109.889,426.496,424.625,2.259
738.429,1.423,1.644,0.221,21.288,115.855,110.466,426.496,419.712,2.256
738.479,1.447,1.628,0.181,21.242,116.148,110.851,416.456,407.161,2.261
738.529,1.608,1.545,-0.063,21.161,116.376,109.89,416.453,403.741,2.274
738.579,1.555,1.412,-0.143,21.127,116.474,108.734,412.393,397.969,2.287
738.629,1.251,1.476,0.225,21.227,116.604,107.772,412.395,396.313,2.295
738.679,1.423,1.774,0.351,21.47,116.702,107.772,419.444,393.376,2.293
738.729,1.748,2.208,0.46,21.744,116.702,108.349,419.444,391.347,2.283
738.779,2.811,3.733,0.922,21.893,116.734,107.869,300.38,377.411,2.28
738.829,10.852,11.794,0.942,21.861,116.8,107.098,300.328,358.546,2.291
738.879,17.756,17.809,0.053,21.726,116.995,106.425,316.026,356.412,2.307
738.929,10.645,10.032,-0.613,21.618,117.19,107.291,316.026,363.675,2.328
738.979,2.681,2.409,-0.272,21.56,117.19,107.772,397.949,372.54,2.33
739.029,1.694,1.746,0.052,21.527,117.158,107.868,397.97,374.038,2.328
739.079,1.679,1.751,0.072,21.517,117.092,109.12,390.491,374.733,2.325
739.129,1.666,1.872,0.206,21.508,116.93,110.178,390.487,374.466,2.333
739.179,1.717,2.003,0.286,21.498,116.897,111.621,371.047,375,2.344
739.229,1.806,2.075,0.269,21.532,117.092,112.006,371.047,375.748,2.352
739.279,1.664,2.015,0.351,21.632,117.223,111.814,380.978,378.204,2.357
739.329,1.464,1.907,0.443,21.77,117.223,112.103,380.996,380.612,2.351
739.379,1.427,1.762,0.335,21.886,117.223,112.873,407.265,387.182,2.345
739.429,1.463,1.607,0.144,21.961,117.32,115.566,407.265,397.81,2.341
739.479,1.497,1.638,0.141,22.023,117.45,117.106,407.906,408.811,2.336
739.529,1.443,1.747,0.304,22.095,117.418,119.318,407.906,408.44,2.34
739.579,1.397,1.784,0.387,22.191,117.32,120.378,400.855,406.997,2.345
739.629,1.495,1.868,0.373,22.272,117.288,121.917,400.853,405.823,2.345
739.679,1.533,1.873,0.34,22.29,117.288,121.436,392.094,405.556,2.329
739.729,1.505,1.803,0.298,22.251,117.255,119.512,392.094,405.556,2.32
739.779,1.631,1.899,0.268,22.206,117.353,116.145,385.58,405.983,2.333
739.829,1.875,2.468,0.593,22.153,117.548,114.411,385.587,407.215,2.338
739.879,5.351,7.393,2.042,22.049,117.45,113.353,406.41,415.119,2.38
739.929,14.973,17.619,2.646,21.92,117.255,112.199,406.41,421.955,2.433
739.979,18.398,19.168,0.77,21.859,117.353,110.756,416.344,430.447,2.448
740.029,9.073,8.666,-0.407,21.899,117.483,110.467,416.346,430.769,2.431
740.079,2.039,2.069,0.03,21.957,117.418,111.623,415.278,420.296,2.387
740.129,1.486,1.768,0.282,21.968,117.32,114.701,415.278,414.155,2.34
740.179,1.47,1.786,0.316,21.951,117.353,117.78,416.667,408.707,2.311
740.229,1.453,1.821,0.368,21.947,117.581,119.223,416.667,408.44,2.303
740.279,1.477,1.893,0.416,21.952,117.776,118.165,415.385,412.818,2.297
740.329,1.543,1.989,0.446,21.954,117.743,115.469,415.384,415.493,2.287
740.379,1.676,2.079,0.403,21.974,117.678,112.294,414.53,418.483,2.273
740.429,1.9,2.289,0.389,21.989,117.678,109.793,414.53,417.147,2.256
740.479,2.186,2.651,0.465,21.925,117.548,107.484,404.703,411.059,2.232
740.529,2.923,3.216,0.293,21.809,117.32,105.656,404.701,408.922,2.213
740.579,3.467,3.46,-0.007,21.753,117.451,103.153,422.97,413.41,2.187
740.629,2.674,2.735,0.061,21.815,117.939,101.614,422.974,416.988,2.165
740.679,1.705,1.999,0.294,21.917,118.199,101.518,440.598,422.276,2.145
740.729,1.512,1.902,0.39,21.971,118.232,103.73,440.598,423.931,2.139
740.779,1.595,1.958,0.363,21.998,118.232,105.654,450.956,427.883,2.145
740.829,1.659,1.961,0.302,22.022,118.134,107.099,450.956,432,2.163
740.879,1.612,1.903,0.291,22.043,118.004,107.387,440.385,436.325,2.18
740.929,1.495,1.823,0.328,22.063,117.906,106.906,440.385,435.897,2.192
740.979,1.418,1.777,0.359,22.089,117.906,106.81,430.238,434.562,2.206
741.029,1.422,1.754,0.332,22.122,117.874,107.002,430.235,433.494,2.221
741.079,1.474,1.794,0.32,22.146,117.711,106.521,429.274,434.242,2.237
741.129,1.521,1.881,0.36,22.147,117.581,105.751,429.273,435.524,2.254
741.179,1.533,1.9,0.367,22.15,117.483,106.04,426.175,436.699,2.268
741.229,1.52,1.829,0.309,22.169,117.548,106.617,426.175,433.975,2.284
741.279,1.591,1.829,0.238,22.19,117.678,107.675,429.379,431.305,2.292
741.329,1.81,1.986,0.176,22.188,117.548,109.023,429.375,427.617,2.298
741.379,1.882,2.064,0.182,22.169,117.516,108.734,417.521,426.228,2.281
741.429,1.685,1.992,0.307,22.173,117.646,108.35,417.521,424.466,2.252
741.479,1.577,1.951,0.374,22.227,117.646,107.195,410.792,413.892,2.233
741.529,1.551,1.904,0.353,22.312,117.613,105.271,410.791,403.104,2.239
741.579,1.493,1.876,0.383,22.392,117.711,103.922,409.615,395.833,2.268
741.629,1.536,1.936,0.4,22.445,117.678,102.191,409.618,396.047,2.318
741.679,1.634,1.962,0.328,22.473,117.385,99.978,421.688,397.329,2.349
741.729,1.736,2.011,0.275,22.503,117.158,97.092,421.688,397.703,2.367
741.779,1.848,2.125,0.277,22.503,117.027,95.36,402.146,395.994,2.382
741.829,1.844,2.482,0.638,22.39,116.962,95.167,402.098,394.651,2.392
741.879,2.716,4.169,1.453,22.185,116.767,96.322,321.581,379.753,2.418
741.929,7.511,8.158,0.647,22.021,116.637,97.476,321.581,373.932,2.438
741.979,10.634,9.54,-1.094,22.038,116.962,100.747,390.795,379.806,2.446
742.029,6.088,5.392,-0.696,22.211,117.255,105.941,390.812,388.244,2.421
742.079,2.074,2.264,0.19,22.358,117.288,111.431,417.735,386.431,2.384
742.129,1.817,2.017,0.2,22.405,117.288,115.567,417.737,384.509,2.345
742.179,1.731,1.962,0.231,22.373,117.32,119.223,426.175,384.348,2.319
742.229,1.699,1.943,0.244,22.291,117.418,120.955,426.175,383.974,2.308
742.279,1.743,1.922,0.179,22.205,117.548,123.071,415.283,380.824,2.305
742.329,1.811,2.06,0.249,22.105,117.613,123.071,415.254,378.951,2.294
742.379,2.389,2.653,0.264,21.987,117.385,122.109,366.453,375,2.283
742.429,3.585,3.541,-0.044,21.903,117.06,120.281,366.453,375.16,2.266
742.479,3.831,3.799,-0.032,21.939,117.19,118.646,361.326,390.701,2.264
742.529,2.728,3.043,0.315,22.076,117.483,117.299,361.325,395.404,2.268
742.579,1.843,2.202,0.359,22.164,117.613,116.239,395.086,388.942,2.289
742.629,1.68,2.004,0.324,22.14,117.776,114.315,395.093,387.927,2.308
742.679,1.712,2.066,0.354,22.069,118.004,111.621,428.419,386.325,2.326
742.729,1.662,1.964,0.302,21.999,118.232,108.928,428.419,386.378,2.336
742.779,1.62,1.908,0.288,21.915,118.362,106.426,396.704,382.961,2.359
742.829,1.664,2.056,0.392,21.781,118.264,103.249,396.635,373.233,2.376
742.879,2.039,2.832,0.793,21.605,118.036,101.036,286.645,363.834,2.382
742.929,6.506,6.967,0.461,21.448,118.004,99.016,286.645,356.998,2.379
742.979,10.943,10.311,-0.632,21.371,117.971,98.919,347.421,388.988,2.36
743.029,7.248,6.735,-0.513,21.361,117.841,100.266,347.436,407.309,2.328
743.079,2.657,2.816,0.159,21.342,117.906,104.599,411.218,416.559,2.287
743.129,2.064,2.327,0.263,21.304,117.939,108.928,411.221,414.26,2.246
743.179,2.059,2.272,0.213,21.312,117.776,112.776,423.504,403.098,2.216
743.229,2.113,2.173,0.06,21.388,117.678,114.7,423.504,403.259,2.198
743.279,2.069,2.126,0.057,21.475,117.678,116.335,433.862,403.098,2.185
743.329,2.028,2.326,0.298,21.507,117.613,117.395,433.87,403.689,2.18
743.379,2.152,2.74,0.588,21.489,117.418,118.261,438.355,409.296,2.182
743.429,2.274,3.062,0.788,21.464,117.353,118.261,438.355,415.758,2.192
743.479,2.374,3.115,0.741,21.439,117.483,118.164,435.364,437.388,2.202
743.529,2.462,3.163,0.701,21.408,117.451,118.164,435.363,445.776,2.217
743.579,2.533,3.28,0.747,21.387,117.32,117.875,435.47,451.869,2.228
743.629,2.609,3.335,0.726,21.392,117.353,116.239,435.472,451.495,2.238
743.679,2.653,3.409,0.756,21.413,117.483,114.123,442.521,448.344,2.24
743.729,2.722,3.435,0.713,21.431,117.646,111.814,442.521,446.208,2.235
743.779,2.811,3.331,0.52,21.446,117.678,110.563,440.92,441.989,2.227
743.829,2.766,3.198,0.432,21.473,117.483,110.274,440.918,436.377,2.219
743.879,2.66,3.135,0.475,21.53,117.353,110.274,439.637,434.563,2.218
743.929,2.715,3.16,0.445,21.641,117.353,110.659,439.637,439.316,2.223
743.979,2.663,3.089,0.426,21.808,117.32,111.236,443.162,460.999,2.226
744.029,2.483,2.916,0.433,21.999,117.255,111.332,443.162,466.183,2.223
744.079,2.533,2.912,0.379,22.153,117.288,111.332,443.91,466.236,2.214
744.129,2.603,2.938,0.335,22.225,117.353,110.081,443.909,459.452,2.207
744.179,2.517,2.807,0.29,22.231,117.385,108.927,440.385,445.192,2.207
744.229,2.399,2.653,0.254,22.23,117.385,109.6,440.385,444.017,2.215
744.279,2.257,2.52,0.263,22.231,117.548,110.37,439.637,441.988,2.235
744.329,2.077,2.351,0.274,22.222,117.678,112.776,439.636,441.72,2.26
744.379,1.947,2.213,0.266,22.22,117.646,113.738,437.607,440.919,2.28
744.429,1.921,2.165,0.244,22.239,117.516,113.546,437.607,440.224,2.288
744.479,1.901,2.14,0.239,22.262,117.353,113.161,435.043,438.836,2.28
744.529,1.896,2.138,0.242,22.259,117.353,112.391,435.043,438.569,2.263
744.579,1.931,2.154,0.223,22.234,117.385,111.332,436.645,437.714,2.25
744.629,1.874,2.119,0.245,22.22,117.255,109.889,436.645,437.5,2.24
744.679,1.786,2.088,0.302,22.218,117.19,108.157,436.859,437.874,2.242
744.729,1.793,2.099,0.306,22.211,117.288,107.676,436.859,438.355,2.251
744.779,1.835,2.115,0.28,22.198,117.515,108.157,433.335,437.981,2.25
744.829,1.836,2.131,0.295,22.185,117.613,109.601,433.33,435.575,2.251
744.879,1.812,2.135,0.323,22.177,117.418,110.755,427.03,431.517,2.253
744.929,1.88,2.219,0.339,22.177,117.288,111.621,427.03,429.647,2.26
744.979,2.041,2.395,0.354,22.179,117.255,111.044,427.457,427.351,2.27
745.029,2.081,2.418,0.337,22.166,117.223,110.659,427.457,427.137,2.275
745.079,1.995,2.287,0.292,22.129,117.223,110.563,433.974,426.602,2.283
745.129,1.951,2.218,0.267,22.079,117.255,110.659,433.974,425.48,2.278
745.179,1.895,2.172,0.277,22.041,117.32,109.985,431.09,424.145,2.273
745.229,1.846,2.13,0.284,22.028,117.385,109.504,431.09,424.092,2.264
745.279,1.946,2.234,0.288,22.051,117.548,108.927,417.315,424.038,2.263
745.329,2.122,2.437,0.315,22.111,117.646,109.408,417.307,423.664,2.263
745.379,2.187,2.519,0.332,22.14,117.548,109.986,415.064,423.13,2.264
745.429,2.067,2.386,0.319,22.116,117.45,110.948,415.064,423.558,2.265
745.479,1.85,2.166,0.316,22.129,117.418,112.198,418.803,424.786,2.265
745.529,1.669,2.013,0.344,22.22,117.548,113.16,418.803,425.48,2.258
745.579,1.632,1.986,0.354,22.324,117.809,114.412,421.581,425.641,2.254
745.629,1.697,2.014,0.317,22.376,117.809,115.086,421.583,425.481,2.246
745.679,1.729,2.014,0.285,22.361,117.678,116.144,430.128,425,2.247
745.729,1.724,2.006,0.282,22.286,117.971,117.106,430.128,425.053,2.244
745.779,1.719,2.006,0.287,22.186,118.264,117.395,427.993,425.267,2.253
745.829,1.738,2.013,0.275,22.119,118.134,116.817,427.989,426.015,2.26
745.879,1.726,1.998,0.272,22.091,118.004,117.01,423.184,425.694,2.262
745.929,1.711,2.003,0.292,22.087,118.069,117.395,423.184,423.344,2.258
745.979,1.747,2.04,0.293,22.142,118.134,118.838,429.379,416.188,2.261
746.029,1.78,2.055,0.275,22.224,118.134,120.281,429.38,412.609,2.26
746.079,1.797,2.054,0.257,22.222,118.069,121.244,429.06,405.447,2.268
746.129,1.786,2.048,0.262,22.126,117.939,121.34,429.059,401.761,2.275
746.179,1.807,2.114,0.307,22.016,117.841,121.725,423.611,393.483,2.285
746.229,1.903,2.283,0.38,21.937,117.874,121.532,423.611,388.089,2.303
746.279,2.067,2.619,0.552,21.842,117.939,120.763,337.436,373.992,2.324
746.329,2.448,3.127,0.679,21.677,117.874,118.933,337.378,364.369,2.351
746.379,4.046,4.217,0.171,21.515,117.841,116.913,305.983,363.516,2.372
746.429,5.553,5.239,-0.314,21.465,117.776,114.989,305.983,366.453,2.383
746.479,4.622,4.816,0.194,21.511,117.613,114.797,340.269,370.405,2.371
746.529,3.216,3.991,0.775,21.553,117.646,115.374,340.278,371.794,2.345
746.579,2.872,3.708,0.836,21.573,117.711,116.144,373.291,373.504,2.322
746.629,2.796,3.454,0.658,21.607,117.548,117.395,373.298,373.29,2.311
746.679,2.569,2.994,0.425,21.636,117.45,118.357,404.487,372.863,2.306
746.729,2.279,2.649,0.37,21.617,117.483,117.491,404.487,372.596,2.304
746.779,2.257,2.68,0.423,21.552,117.418,116.529,416.233,371.368,2.302
746.829,2.352,2.821,0.469,21.462,117.418,115.084,416.241,372.868,2.301
746.879,2.417,2.86,0.443,21.386,117.418,113.064,420.192,382.106,2.306
746.929,2.512,2.839,0.327,21.361,117.255,110.755,420.192,388.248,2.313
746.979,2.558,2.935,0.377,21.374,117.125,108.639,390.713,391.933,2.319
747.029,2.732,3.625,0.893,21.37,117.125,106.715,390.705,390.279,2.318
747.079,4.491,5.588,1.097,21.32,117.223,107.388,388.889,390.602,2.31
747.129,6.022,6.588,0.566,21.281,117.223,109.601,388.896,398.452,2.292
747.179,4.448,4.812,0.364,21.324,117.158,112.295,420.085,401.816,2.27
747.229,2.771,3.133,0.362,21.457,117.255,113.738,420.086,405.181,2.248
747.279,2.583,2.802,0.219,21.636,117.45,114.219,428.094,404.488,2.239
747.329,2.463,2.733,0.27,21.792,117.483,113.931,428.095,405.238,2.245
747.379,2.329,2.664,0.335,21.875,117.353,114.027,420.833,410.631,2.258
747.429,2.268,2.575,0.307,21.894,117.255,113.449,420.833,414.744,2.275
747.479,2.245,2.486,0.241,21.901,117.19,113.834,403.53,423.128,2.28
747.529,2.138,2.358,0.22,21.928,117.19,113.065,403.526,424.946,2.278
747.579,2.173,2.434,0.261,21.961,117.255,113.931,400.748,426.711,2.261
747.629,2.277,2.611,0.334,21.987,117.288,113.834,400.75,429.061,2.237
747.679,2.065,2.457,0.392,21.996,117.288,114.508,409.829,433.921,2.22
747.729,1.788,2.208,0.42,22.006,117.385,115.47,409.829,433.173,2.212
747.779,1.698,2.152,0.454,22.027,117.613,116.528,417.197,428.208,2.21
747.829,1.679,2.111,0.432,22.037,117.776,116.721,417.203,425.318,2.22
747.879,1.676,2.054,0.378,22.021,117.678,115.566,420.94,420.726,2.234
747.929,1.675,2.046,0.371,22,117.516,113.738,420.94,418.109,2.258
747.979,1.678,2.039,0.361,22.006,117.548,112.199,418.697,416.24,2.279
748.029,1.711,2.052,0.341,22.031,117.581,113.353,418.697,411.754,2.292
748.079,1.682,2.049,0.367,22.048,117.483,116.145,413.141,412.769,2.294
748.129,1.627,2.035,0.408,22.058,117.353,117.78,413.141,416.134,2.29
748.179,1.675,2.088,0.413,22.073,117.32,118.357,413.034,422.436,2.274
748.229,1.739,2.124,0.385,22.106,117.385,117.203,413.034,423.237,2.251
748.279,1.784,2.158,0.374,22.148,117.483,116.24,408.976,419.126,2.227
748.329,1.844,2.231,0.387,22.166,117.483,115.086,408.965,417.038,2.211
748.379,1.909,2.304,0.395,22.136,117.32,115.951,389.209,412.446,2.201
748.429,2.014,2.427,0.413,22.077,117.32,115.566,389.209,410.951,2.198
748.479,2.098,2.52,0.422,22.034,117.45,114.893,402.774,411.805,2.205
748.529,2.042,2.443,0.401,22.029,117.516,111.911,402.778,413.14,2.216
748.579,1.925,2.307,0.382,22.046,117.646,109.504,423.504,416.026,2.231
748.629,1.943,2.299,0.356,22.068,117.646,108.35,423.504,417.468,2.238
748.679,2.052,2.351,0.299,22.093,117.418,109.023,422.543,419.605,2.243
