DEPT    .M,RMG     .ohmm   ,RMN     .ohmm,RMN-RMG,CAL     .cm  ,SP      .mv   ,GR      .   ,HAC     .us/m  ,BHC     .   ,DEN     .g/cm3
926.22,4.655,6.718,2.063,21.599,111.661,120.217,323.184,330.983,2.229
926.27,5.272,8.279,3.007,21.41,110.701,110.794,338.141,333.868,2.173
926.32,6.813,10.842,4.029,21.237,109.395,103.166,344.231,335.791,2.117
926.37,8.085,12.644,4.559,21.156,108.199,95.875,347.863,339.209,2.068
926.42,8.284,12.975,4.691,21.077,107.227,89.369,347.97,340.331,2.028
926.47,8.178,12.961,4.783,20.92,106.321,82.975,348.825,343.269,2
926.52,8.284,13.069,4.785,20.758,105.44,79.161,348.718,344.658,1.99
926.57,8.39,13.13,4.74,20.736,104.746,76.357,347.329,344.872,1.991
926.62,8.363,13.147,4.784,20.832,104.304,74.45,349.038,344.605,2.001
926.67,8.287,13.048,4.761,20.932,103.856,73.104,352.671,346.421,2.009
926.72,8.255,12.946,4.691,20.977,103.434,72.992,358.013,350.427,2.014
926.77,8.285,12.834,4.549,21.003,103.362,75.123,360.577,351.282,2.019
926.82,8.059,12.435,4.376,21.057,103.569,78.6,358.227,350.374,2.016
926.87,7.38,11.786,4.406,21.125,103.714,84.321,352.778,348.825,2.018
926.92,6.774,11.23,4.456,21.19,103.783,87.911,350.962,348.718,2.021
926.97,6.721,11.132,4.411,21.226,104.098,92.285,352.03,348.665,2.035
927.02,7.088,11.543,4.455,21.184,104.784,98.118,354.38,348.451,2.052
927.07,7.587,12.032,4.445,21.022,105.651,107.541,358.868,346.902,2.081
927.12,8.12,12.173,4.053,20.769,106.625,114.832,357.585,346.955,2.113
927.17,8.435,11.28,2.845,20.565,107.922,120.329,342.308,349.84,2.15
927.22,7.515,9.014,1.499,20.591,109.687,124.255,331.303,351.603,2.189
927.27,5.548,6.63,1.082,20.907,111.709,127.508,321.154,354.594,2.226
927.32,4.264,5.258,0.994,21.329,113.62,130.312,324.786,355.449,2.237
927.37,3.805,4.665,0.86,21.625,115.183,131.658,337.18,353.953,2.257
927.42,3.624,4.381,0.757,21.731,116.319,130.873,343.483,352.671,2.263
927.47,3.657,4.28,0.623,21.744,117.029,126.05,351.282,350.481,2.269
927.52,3.826,4.463,0.637,21.819,117.36,121.338,350.427,348.985,2.284
927.57,4.197,5.02,0.823,21.983,117.37,118.758,344.124,346.154,2.275
927.62,4.639,5.758,1.119,22.158,117.125,118.758,335.15,345.085,2.267
927.67,5.188,6.335,1.147,22.273,116.807,118.646,329.594,347.756,2.266
927.72,5.676,6.534,0.858,22.299,116.726,119.319,330.876,351.229,2.273
927.77,5.508,6.211,0.703,22.298,117.03,121.899,339.744,355.983,2.284
927.82,4.96,5.735,0.775,22.317,117.496,130.088,343.697,354.968,2.301
927.87,4.738,5.647,0.909,22.327,117.842,145.455,348.504,349.306,2.307
927.92,5.014,5.761,0.747,22.256,118.152,164.525,349.573,346.848,2.312
927.97,5.391,5.595,0.204,22.074,118.69,179.893,355.021,344.017,2.318
928.02,4.776,4.811,0.035,21.935,119.361,191.783,363.996,342.521,2.321
928.07,3.629,3.848,0.219,21.983,119.788,202.103,388.034,341.4,2.325
928.12,3.372,3.369,-0.003,22.153,119.916,211.189,395.833,340.705,2.316
928.17,3.532,3.268,-0.264,22.273,120.054,217.471,384.188,334.295,2.314
928.22,4.138,4.125,-0.013,22.252,120.12,217.359,364.103,328.793,2.319
928.27,5.652,6.003,0.351,22.16,119.936,211.862,318.91,320.994,2.336
928.32,6.515,7.362,0.847,22.125,119.65,200.084,294.658,322.65,2.333
928.37,6.603,7.856,1.253,22.162,119.367,190.325,290.705,324.893,2.341
928.42,7.499,8.132,0.633,22.222,119.129,181.351,292.521,328.365,2.341
928.47,7.933,7.88,-0.053,22.263,118.906,173.05,308.868,328.846,2.322
928.52,6.639,7.024,0.385,22.26,118.665,164.749,318.803,327.885,2.293
928.57,5.571,6.471,0.9,22.252,118.392,157.346,330.449,324.519,2.284
928.62,5.326,6.337,1.011,22.271,118.062,150.503,330.449,322.65,2.262
928.67,4.941,6.275,1.334,22.293,117.666,144.334,331.944,319.231,2.255
928.72,5.023,6.584,1.561,22.23,117.307,140.969,334.615,319.284,2.258
928.77,5.801,6.999,1.198,22.044,117.182,137.155,336.325,322.596,2.266
928.82,5.914,6.59,0.676,21.836,117.43,134.35,331.731,324.038,2.261
928.87,4.942,5.537,0.595,21.736,118.003,131.995,318.91,326.335,2.279
928.92,4.193,4.916,0.723,21.786,118.688,131.546,316.453,327.404,2.3
928.97,4.184,4.99,0.806,21.92,119.267,131.434,317.842,329.434,2.325
929.02,4.438,5.233,0.795,22.037,119.635,130.985,323.077,331.143,2.336
929.07,4.411,5.059,0.648,22.099,119.813,128.966,334.081,332.212,2.34
929.12,3.876,4.521,0.645,22.144,119.868,125.376,339.85,327.885,2.332
929.17,3.414,4.219,0.805,22.195,119.815,122.011,344.017,325.374,2.329
929.22,3.504,4.549,1.045,22.228,119.587,118.422,342.201,321.368,2.321
929.27,4.245,5.462,1.217,22.194,119.11,114.832,334.509,323.397,2.306
929.32,5.232,6.401,1.169,22.096,118.377,109.336,332.692,327.457,2.272
929.37,5.503,6.791,1.288,22.005,117.437,101.147,329.808,335.951,2.244
929.42,5.082,6.847,1.765,21.943,116.347,94.865,329.701,338.782,2.202
929.47,4.976,7.23,2.254,21.886,115.177,89.818,339.316,343.162,2.162
929.52,5.273,7.827,2.554,21.841,114.07,86.34,343.91,344.712,2.138
929.57,5.55,8.399,2.849,21.78,113.225,83.087,355.556,348.397,2.13
929.62,6.081,9.367,3.286,21.659,112.795,81.853,360.47,348.023,2.138
929.67,7.199,10.616,3.417,21.453,112.812,81.068,362.286,340.705,2.148
929.72,8.268,10.759,2.491,21.248,113.202,81.629,357.158,335.63,2.156
929.77,7.775,9.167,1.392,21.236,113.824,82.638,337.286,327.618,2.167
929.82,6.071,7.368,1.297,21.454,114.454,84.77,330.235,326.496,2.177
929.87,5.212,6.538,1.326,21.773,114.935,88.471,330.235,326.549,2.201
929.92,5.202,6.385,1.183,22.026,115.192,90.939,338.782,327.991,2.211
929.97,5.262,6.404,1.142,22.092,115.216,91.612,355.769,330.556,2.249
930.02,5.328,6.457,1.129,22.017,115.155,90.939,341.773,329.167,2.297
930.07,5.552,6.804,1.252,21.913,115.271,90.715,311.325,322.169,2.345
930.12,6.508,7.328,0.82,21.819,115.717,90.715,300,321.314,2.394
930.17,6.844,6.957,0.113,21.731,116.363,91.164,307.265,324.519,2.419
930.22,5.221,5.477,0.256,21.698,116.915,91.388,318.91,324.573,2.408
930.27,3.807,4.613,0.806,21.785,117.219,91.164,325.962,322.436,2.371
930.32,4.33,5.254,0.924,21.939,117.376,92.285,322.97,322.703,2.327
930.37,5.417,6.101,0.684,22.068,117.562,95.875,317.308,326.122,2.284
930.42,5.578,6.091,0.513,22.133,117.82,99.464,317.521,328.686,2.264
930.47,4.926,5.455,0.529,22.154,118.077,101.82,325.641,332.746,2.273
930.52,4.115,4.734,0.619,22.184,118.269,102.717,331.731,333.707,2.27
930.57,3.591,4.36,0.769,22.236,118.358,102.493,339.85,332.532,2.275
930.62,3.494,4.436,0.942,22.288,118.27,101.484,340.491,331.143,2.281
930.67,3.867,4.914,1.047,22.29,117.949,100.138,338.034,330.075,2.291
930.72,4.634,5.613,0.979,22.172,117.501,98.231,333.654,330.288,2.3
930.77,5.324,5.886,0.562,21.932,117.186,94.865,330.876,327.991,2.304
930.82,5.084,5.348,0.264,21.711,117.217,90.939,327.244,325.855,2.298
930.87,4.031,4.521,0.49,21.672,117.568,87.574,327.03,329.487,2.279
930.92,3.352,4,0.648,21.761,118.028,85.892,327.991,331.624,2.278
930.97,3.111,3.836,0.725,21.786,118.41,85.218,328.739,331.571,2.28
931.02,3.051,3.948,0.897,21.7,118.657,86.004,327.564,329.22,2.278
931.07,3.334,4.27,0.936,21.615,118.787,85.218,324.145,321.955,2.273
931.12,3.714,4.707,0.993,21.631,118.794,83.424,321.474,319.07,2.268
931.17,4.258,5.396,1.138,21.698,118.656,80.732,314.744,323.504,2.256
931.22,5.396,6.459,1.063,21.733,118.399,79.498,312.607,327.137,2.248
931.27,6.473,7.191,0.718,21.785,118.124,79.385,313.248,330.235,2.245
931.32,6.362,6.957,0.595,21.861,117.946,79.385,316.026,329.22,2.255
931.37,5.627,6.395,0.768,21.862,117.907,79.834,319.765,324.786,2.274
931.42,5.286,6.162,0.876,21.77,117.979,79.834,318.91,324.359,2.292
931.47,5.254,6.141,0.887,21.7,118.094,81.292,314.316,325.801,2.307
931.52,5.295,6.133,0.838,21.757,118.226,84.658,313.034,326.763,2.312
931.57,5.284,5.967,0.683,21.926,118.427,89.257,317.201,328.419,2.312
931.62,4.949,5.466,0.517,22.064,118.686,93.856,325.107,330.075,2.304
931.67,4.434,4.882,0.448,22.082,118.936,95.651,334.829,331.944,2.29
931.72,4.079,4.535,0.456,22.022,119.149,97.558,338.568,333.173,2.283
931.77,3.872,4.317,0.445,21.945,119.359,100.362,342.415,334.936,2.277
931.82,3.733,4.095,0.362,21.905,119.576,104.512,343.162,336.004,2.288
931.87,3.573,3.9,0.327,21.899,119.754,107.317,345.085,340.385,2.295
931.92,3.466,3.845,0.379,21.882,119.855,108.999,346.474,343.002,2.287
931.97,3.536,3.974,0.438,21.873,119.901,110.009,347.97,345.406,2.275
932.02,3.647,4.221,0.574,21.895,119.935,110.457,347.009,346.314,2.272
932.07,3.924,4.583,0.659,21.904,119.968,111.691,338.568,347.062,2.261
932.12,4.542,5.038,0.496,21.819,119.989,112.14,336.111,348.344,2.254
932.17,4.857,5.117,0.26,21.645,120.012,110.906,337.607,351.389,2.249
932.22,4.25,4.472,0.222,21.488,120.082,107.877,343.162,352.19,2.251
932.27,3.301,3.632,0.331,21.452,120.24,106.98,356.838,354.861,2.253
932.32,2.817,3.225,0.408,21.502,120.481,107.317,363.889,358.654,2.26
932.37,2.781,3.256,0.475,21.482,120.731,107.99,364.744,360.043,2.28
932.42,2.833,3.454,0.621,21.339,120.903,107.877,361.966,359.509,2.299
932.47,2.949,3.724,0.775,21.178,120.97,107.541,353.526,355.876,2.309
932.52,3.37,4.071,0.701,21.126,120.996,107.99,347.436,354.861,2.303
932.57,3.94,4.304,0.364,21.151,121.06,108.326,340.491,356.25,2.292
932.62,4.106,4.188,0.082,21.166,121.156,108.326,343.483,357.799,2.277
932.67,3.758,3.903,0.145,21.203,121.207,105.746,366.453,359.776,2.275
932.72,3.316,3.765,0.449,21.25,121.158,102.157,375.855,358.013,2.287
932.77,3.113,3.915,0.802,21.224,121.026,99.016,373.077,349.84,2.304
932.82,3.557,4.718,1.161,21.116,120.866,97.221,362.607,345.62,2.322
932.87,4.661,5.904,1.243,20.984,120.724,96.211,337.927,340.652,2.338
932.92,5.222,6.286,1.064,20.923,120.637,94.641,331.41,339.85,2.344
932.97,4.738,5.803,1.065,20.944,120.609,92.622,328.312,337.233,2.34
933.02,4.277,5.486,1.209,20.924,120.538,90.491,328.205,336.004,2.318
933.07,4.288,5.608,1.32,20.798,120.433,90.715,329.808,333.494,2.287
933.12,4.533,5.942,1.409,20.625,120.325,91.725,334.722,333.44,2.26
933.17,4.953,6.378,1.425,20.492,120.12,92.622,336.859,333.333,2.238
933.22,5.31,6.744,1.434,20.425,119.789,91.5,341.239,331.624,2.224
933.27,5.482,7.038,1.556,20.387,119.411,89.93,342.628,326.816,2.217
933.32,5.735,7.426,1.691,20.34,119.088,88.696,342.415,325.16,2.219
933.37,6.189,7.851,1.662,20.304,118.897,89.93,335.897,323.771,2.231
933.42,6.511,7.963,1.452,20.413,118.906,91.051,331.517,323.184,2.248
933.47,6.404,7.706,1.302,20.745,119.151,90.715,328.312,323.665,2.268
933.52,6.156,7.451,1.295,21.176,119.565,88.92,325.855,324.038,2.283
933.57,6.014,7.322,1.308,21.544,119.991,87.574,318.269,325.053,2.287
933.62,5.913,7.395,1.482,21.783,120.303,87.462,313.248,326.496,2.305
933.67,6.31,7.589,1.279,21.926,120.475,87.686,308.44,330.876,2.326
933.72,6.626,7.321,0.695,21.982,120.534,88.808,311.325,331.784,2.335
933.77,5.791,6.662,0.871,21.9,120.466,89.481,323.291,331.624,2.327
933.82,4.927,6.432,1.505,21.729,120.231,91.388,330.021,330.128,2.308
933.87,5.229,7.012,1.783,21.569,119.862,93.968,337.821,327.564,2.282
933.92,6.23,7.753,1.523,21.504,119.524,96.884,340.812,327.831,2.265
933.97,6.576,7.814,1.238,21.567,119.404,98.006,344.872,331.624,2.263
934.02,6.32,7.4,1.08,21.653,119.534,99.24,341.133,336.004,2.265
934.07,6.054,6.794,0.74,21.715,119.742,101.259,338.996,340.224,2.263
934.12,5.225,6.085,0.86,21.797,119.838,102.381,340.491,343.536,2.252
934.17,4.646,5.922,1.276,21.948,119.824,101.035,346.047,349.68,2.238
934.22,5.2,6.413,1.213,22.105,119.865,98.455,348.077,350.908,2.223
934.27,5.936,6.67,0.734,22.07,120.06,96.436,347.009,347.489,2.219
934.32,5.557,6.175,0.618,21.9,120.325,95.09,344.017,345.94,2.226
934.37,4.691,5.625,0.934,21.803,120.533,96.211,346.474,345.032,2.232
934.42,4.59,5.534,0.944,21.822,120.64,97.221,353.526,345.085,2.242
934.47,4.622,5.428,0.806,21.877,120.616,98.455,370.192,345.994,2.239
934.52,4.256,5.399,1.143,21.895,120.385,99.128,375.214,346.207,2.243
934.57,4.76,6.438,1.678,21.819,119.98,100.586,365.064,346.848,2.251
934.62,6.593,8.059,1.466,21.611,119.719,101.371,349.466,346.688,2.275
934.67,7.288,8.059,0.771,21.377,119.799,101.484,320.62,346.528,2.302
934.72,5.765,6.367,0.602,21.299,120.06,101.035,319.017,349.359,2.326
934.77,4.157,4.993,0.836,21.447,120.275,101.259,329.274,351.603,2.328
934.82,3.515,4.515,1,21.671,120.266,102.044,352.991,352.297,2.3
934.87,3.37,4.61,1.24,21.816,119.948,101.596,368.056,348.718,2.25
934.92,3.645,5.363,1.718,21.854,119.283,99.689,371.154,345.887,2.205
934.97,4.515,6.951,2.436,21.797,118.319,97.221,367.949,339.316,2.17
935.02,5.629,9.159,3.53,21.67,117.235,96.548,359.722,336.538,2.161
935.07,6.909,11.321,4.412,21.546,116.288,97.109,338.248,335.737,2.163
935.12,8.59,13.083,4.493,21.471,115.656,98.791,334.295,338.248,2.174
935.17,9.695,14.159,4.464,21.409,115.349,99.24,334.722,342.842,2.176
935.22,9.747,14.173,4.426,21.322,115.293,99.689,336.004,343.536,2.177
935.27,9.537,13.186,3.649,21.23,115.43,102.83,337.714,343.109,2.176
935.32,8.819,11.019,2.2,21.248,115.724,108.663,336.111,342.788,2.177
935.37,7.045,8.275,1.23,21.369,116.119,118.085,339.316,344.231,2.189
935.42,5.495,6.605,1.11,21.491,116.57,128.966,341.773,345.459,2.204
935.47,5.198,6.148,0.95,21.611,117.085,141.305,343.269,346.368,2.209
935.52,5.31,6.034,0.724,21.744,117.67,151.625,344.872,346.902,2.204
935.57,5.199,5.925,0.726,21.908,118.25,164.525,347.65,347.436,2.189
935.62,5.082,5.826,0.744,22.055,118.719,182.136,346.688,349.733,2.174
935.67,5.006,5.671,0.665,22.13,119.077,206.702,349.466,353.472,2.167
935.72,4.765,5.381,0.616,22.168,119.432,229.025,349.252,356.784,2.182
935.77,4.508,5.196,0.688,22.21,119.848,248.655,349.786,364.904,2.217
935.82,4.441,5.096,0.655,22.253,120.267,267.5,348.397,366.346,2.251
935.87,4.36,4.752,0.392,22.283,120.626,289.262,350.107,364.156,2.278
935.92,3.898,4.06,0.162,22.279,120.963,315.847,355.021,362.019,2.29
935.97,3.23,3.33,0.1,22.22,121.336,336.935,363.675,356.784,2.282
936.02,2.833,3.001,0.168,22.122,121.691,351.742,367.628,353.739,2.298
936.07,2.827,3.185,0.358,22.047,121.916,358.024,370.94,348.665,2.296
936.12,3.289,3.674,0.385,22.045,121.99,356.117,370.085,347.062,2.306
936.17,3.795,4.154,0.359,22.108,121.996,348.04,362.393,344.391,2.322
936.22,4.125,4.444,0.319,22.138,122.018,333.346,352.35,343.91,2.338
936.27,4.546,4.652,0.106,22.05,121.991,312.145,330.128,342.521,2.348
936.32,4.951,5.054,0.103,21.899,121.921,285.111,324.68,340.331,2.345
936.37,4.965,5.303,0.338,21.79,121.946,260.209,325.534,340.331,2.339
936.42,4.542,5.157,0.615,21.771,122.046,237.213,327.885,339.103,2.328
936.47,4.348,5.167,0.819,21.801,122.061,216.461,324.038,338.034,2.32
936.52,4.456,5.372,0.916,21.834,121.949,197.055,322.756,337.019,2.316
936.57,4.616,5.561,0.945,21.88,121.853,184.716,324.786,331.838,2.318
936.62,4.944,5.662,0.718,21.923,121.883,177.088,327.671,329.915,2.324
936.67,5.056,5.43,0.374,21.915,121.976,172.714,330.769,328.739,2.331
936.72,4.629,4.974,0.345,21.834,122.014,167.89,333.44,329.487,2.335
936.77,4.142,4.657,0.515,21.746,121.974,164.188,336.325,332.906,2.332
936.82,4.044,4.668,0.624,21.711,121.922,159.253,336.111,333.921,2.318
936.87,4.191,4.864,0.673,21.683,121.922,153.981,336.645,334.669,2.299
936.92,4.239,4.986,0.747,21.633,121.992,146.802,336.432,335.897,2.282
936.97,4.131,5.004,0.873,21.595,122.09,139.847,332.692,336.058,2.271
937.02,4.096,4.99,0.894,21.604,122.137,132.892,331.517,335.737,2.264
937.07,4.148,4.947,0.799,21.666,122.087,125.825,334.188,336.378,2.264
937.12,4.08,4.795,0.715,21.724,121.944,119.095,342.949,335.791,2.26
937.17,3.844,4.609,0.765,21.744,121.69,113.598,346.688,335.791,2.254
937.22,3.745,4.769,1.024,21.751,121.246,108.887,350.641,336.699,2.238
937.27,4.167,5.592,1.425,21.759,120.583,104.624,346.047,339.049,2.212
937.32,5.335,6.848,1.513,21.708,119.808,99.128,343.59,340.438,2.189
937.37,6.616,7.78,1.164,21.578,119.042,95.763,342.628,343.857,2.162
937.42,6.533,7.755,1.222,21.475,118.245,93.183,342.842,345.459,2.139
937.47,5.589,7.539,1.95,21.394,117.309,92.958,352.671,347.062,2.119
937.52,5.783,8.355,2.572,21.259,116.304,92.622,363.996,346.902,2.105
937.57,6.939,9.986,3.047,21.055,115.489,91.949,371.581,345.299,2.099
937.62,8.03,11.726,3.696,20.868,115.059,91.388,372.436,343.483,2.102
937.67,9.057,12.875,3.818,20.793,115.023,91.276,367.949,339.209,2.112
937.72,9.535,12.224,2.689,20.796,115.37,92.846,361.325,337.233,2.134
937.77,8.356,9.632,1.276,20.825,116.131,93.519,346.047,335.15,2.163
937.82,6.115,6.869,0.754,20.825,117.121,93.519,338.889,333.066,2.191
937.87,4.561,5.261,0.7,20.728,118.163,92.734,326.709,326.335,2.217
937.92,3.882,4.75,0.868,20.49,119.096,91.388,319.658,321.261,2.221
937.97,4.014,5.119,1.105,20.195,119.555,89.705,306.731,313.889,2.248
938.02,4.947,6.124,1.177,20.045,119.381,88.471,303.419,312.019,2.27
938.07,5.653,7.174,1.521,20.054,118.775,87.798,302.244,308.654,2.293
938.12,5.769,7.868,2.099,20.075,118.126,86.789,302.885,306.998,2.306
938.17,5.96,8.31,2.35,20.047,117.77,85.779,295.299,300.908,2.316
938.22,6.36,8.522,2.162,20.057,117.869,84.994,287.714,294.979,2.325
938.27,6.639,8.491,1.852,20.218,118.398,84.658,276.389,284.081,2.345
938.32,6.886,8.188,1.302,20.5,119.177,85.331,278.312,277.885,2.365
938.37,6.633,7.449,0.816,20.812,119.992,86.565,288.675,270.833,2.395
938.42,5.628,6.638,1.01,21.079,120.709,86.116,294.338,266.72,2.415
938.47,5.187,6.386,1.199,21.256,121.285,84.545,294.231,258.814,2.439
938.52,5.581,6.813,1.232,21.348,121.708,81.741,286.325,254.594,2.458
938.57,6.162,7.785,1.623,21.394,121.982,79.273,260.256,247.009,2.481
938.62,7.449,9.223,1.774,21.44,122.157,78.039,248.611,243.376,2.497
938.67,9.385,11.055,1.67,21.508,122.298,77.927,238.782,238.194,2.508
938.72,10.842,12.674,1.832,21.565,122.423,77.03,238.034,236.912,2.516
938.77,11.216,13.173,1.957,21.561,122.517,76.132,234.829,237.073,2.515
938.82,11.109,12.65,1.541,21.486,122.586,76.805,232.479,238.462,2.496
938.87,10.66,11.542,0.882,21.383,122.65,79.61,230.983,244.231,2.469
938.92,9.311,10.072,0.761,21.313,122.69,84.209,233.12,248.291,2.44
938.97,8.053,9.008,0.955,21.294,122.676,89.481,247.222,256.197,2.417
939.02,7.532,8.47,0.938,21.311,122.637,94.08,265.491,265.491,2.401
939.07,6.905,7.671,0.766,21.346,122.632,96.548,274.573,270.246,2.389
939.12,5.927,6.569,0.642,21.388,122.66,98.343,291.133,279.594,2.374
939.17,5,5.694,0.694,21.439,122.675,99.577,305.876,287.607,2.366
939.22,4.468,5.234,0.766,21.454,122.688,100.362,310.363,290.438,2.357
939.27,4.405,5.176,0.771,21.346,122.743,100.025,313.355,297.703,2.354
939.32,4.645,5.406,0.761,21.168,122.804,100.025,311.538,302.03,2.355
939.37,4.885,5.623,0.738,21.092,122.761,100.698,302.991,310.043,2.352
939.42,5.027,5.747,0.72,21.17,122.518,100.811,300.641,312.714,2.355
939.47,5.177,5.889,0.712,21.287,122.325,101.371,298.397,315.064,2.353
939.52,5.21,5.989,0.779,21.322,122.309,102.381,300.748,315.331,2.354
939.57,5.171,6.027,0.856,21.292,122.097,103.951,307.585,315.865,2.347
939.62,5.218,6.045,0.827,21.252,121.653,106.531,310.363,316.613,2.344
939.67,5.288,6.087,0.799,21.217,121.3,107.765,314.957,319.818,2.336
939.72,5.366,6.194,0.828,21.186,121.121,107.204,313.996,321.474,2.325
939.77,5.502,6.473,0.971,21.163,120.862,104.4,310.15,323.291,2.315
939.82,5.789,6.952,1.163,21.175,120.424,100.362,308.013,322.97,2.302
939.87,6.245,7.37,1.125,21.247,120.01,97.333,306.303,323.718,2.289
939.92,6.454,7.614,1.16,21.355,119.748,94.417,306.09,326.549,2.281
939.97,6.283,7.782,1.499,21.431,119.507,91.725,305.769,328.259,2.269
940.02,6.486,8.125,1.639,21.441,119.176,87.798,307.158,328.686,2.253
940.07,7.662,8.781,1.119,21.386,118.834,85.779,308.333,328.739,2.244
940.12,8.511,9.134,0.623,21.273,118.557,85.667,309.295,329.06,2.237
940.17,7.671,8.632,0.961,21.16,118.272,86.004,311.432,327.404,2.239
940.22,6.297,7.744,1.447,21.097,117.856,86.228,313.782,324.84,2.238
940.27,5.52,7.266,1.746,21.083,117.197,87.013,322.329,320.566,2.226
940.32,5.329,7.448,2.119,21.057,116.168,88.808,326.603,319.071,2.206
940.37,5.686,8.078,2.392,20.973,114.73,91.612,328.953,317.468,2.187
940.42,6.179,8.942,2.763,20.854,113.079,94.305,329.915,317.842,2.17
940.47,6.503,9.98,3.477,20.719,111.512,95.426,334.081,320.566,2.162
940.52,6.929,10.88,3.951,20.573,110.146,95.651,333.547,321.421,2.155
940.57,7.088,10.936,3.848,20.421,108.965,96.884,326.389,318.857,2.146
940.62,6.59,10.057,3.467,20.279,108.052,98.118,311.004,315.331,2.142
940.67,5.882,9.171,3.289,20.196,107.48,97.67,306.624,315.224,2.148
940.72,5.44,8.966,3.526,20.156,107.044,95.538,311.966,316.026,2.153
940.77,5.484,9.223,3.739,20.081,106.479,92.061,322.65,317.788,2.164
940.82,5.699,9.583,3.884,19.931,105.946,89.032,326.923,318.483,2.17
940.87,5.798,9.923,4.125,19.727,105.862,86.228,323.932,319.231,2.173
940.92,5.785,9.793,4.008,19.548,106.186,83.424,316.026,319.818,2.167
940.97,5.453,9.087,3.634,19.489,106.378,80.619,306.838,322.756,2.158
941.02,5.066,8.763,3.697,19.556,106.245,77.703,309.615,324.252,2.139
941.07,5.182,9.332,4.15,19.669,106.14,75.235,326.816,326.549,2.118
941.12,5.649,10.207,4.558,19.737,106.152,73.777,335.15,327.831,2.096
941.17,6.003,10.453,4.45,19.719,106.044,73.104,334.509,329.754,2.084
941.22,5.906,9.913,4.007,19.664,105.808,72.879,331.09,331.303,2.083
941.27,5.738,9.793,4.055,19.643,105.679,72.767,331.944,334.562,2.092
941.32,6.17,10.521,4.351,19.664,105.716,73.216,333.868,334.882,2.114
941.37,6.762,10.838,4.076,19.666,105.759,74.225,334.402,333.707,2.13
941.42,6.7,10.089,3.389,19.629,105.762,75.796,327.991,330.876,2.146
941.47,6.17,9.198,3.028,19.579,105.834,78.152,324.573,331.143,2.154
941.52,5.931,8.874,2.943,19.608,105.952,80.171,323.397,332.639,2.155
941.57,5.939,8.761,2.822,19.85,105.939,80.732,326.816,331.784,2.153
941.62,6.002,9.069,3.067,20.237,105.731,81.068,329.167,330.93,2.141
941.67,6.606,10.161,3.555,20.563,105.427,80.059,330.128,331.303,2.133
941.72,7.245,10.827,3.582,20.698,105.094,78.488,327.244,332.959,2.128
941.77,6.962,10.331,3.369,20.701,104.721,76.693,325.534,336.058,2.13
941.82,6.436,9.833,3.397,20.712,104.354,75.684,327.671,335.844,2.131
941.87,6.604,10.022,3.418,20.727,104.077,75.123,330.769,332.318,2.134
941.92,6.801,10.027,3.226,20.707,103.875,73.889,330.556,331.036,2.137
941.97,6.168,9.196,3.028,20.693,103.705,73.328,332.692,331.838,2.141
942.02,5.288,8.426,3.138,20.706,103.632,73.328,337.18,334.081,2.142
942.07,5.009,8.542,3.533,20.698,103.737,74.786,349.786,339.744,2.141
942.12,5.134,8.777,3.643,20.598,103.949,76.805,353.526,341.56,2.14
942.17,5.122,8.131,3.009,20.432,104.205,78.6,348.077,337.073,2.138
942.22,4.744,6.916,2.172,20.349,104.609,80.171,336.752,331.197,2.149
942.27,4.228,6.168,1.94,20.424,105.172,81.853,333.013,331.624,2.157
942.32,4.059,6.393,2.334,20.573,105.522,83.424,336.752,337.393,2.16
942.37,4.356,7.429,3.073,20.645,105.321,84.882,346.795,341.293,2.158
942.42,4.912,8.782,3.87,20.527,104.886,85.555,351.496,342.201,2.15
942.47,5.707,9.936,4.229,20.306,104.889,85.555,348.825,342.895,2.144
942.52,6.755,10.296,3.541,20.171,105.381,85.443,344.017,342.361,2.134
942.57,6.905,9.4,2.495,20.251,105.676,85.892,333.761,342.308,2.129
942.62,5.881,8.307,2.426,20.519,105.528,85.443,334.081,342.895,2.118
942.67,5.592,8.752,3.16,20.739,104.854,83.76,346.581,344.284,2.102
942.72,6.654,10.683,4.029,20.7,103.714,80.171,352.244,344.712,2.075
942.77,7.856,12.533,4.677,20.43,102.534,76.357,358.013,345.887,2.053
942.82,8.326,13.259,4.933,20.152,101.502,72.767,356.197,346.314,2.035
942.87,8.315,13.089,4.774,20.051,100.569,70.299,352.671,346.795,2.027
942.92,8.142,12.406,4.264,20.1,99.738,69.29,349.68,345.94,2.034
942.97,7.578,11.249,3.671,20.2,99.104,68.505,341.667,342.575,2.052
943.02,6.777,10.062,3.285,20.317,98.69,67.719,335.256,340.865,2.072
943.07,6.291,9.453,3.162,20.423,98.44,67.832,332.479,340.491,2.089
943.12,6.238,9.475,3.237,20.46,98.387,68.841,329.808,338.889,2.099
943.17,6.476,9.79,3.314,20.368,98.632,72.879,329.915,337.5,2.097
943.22,6.879,10.013,3.134,20.163,99.148,76.805,334.081,334.509,2.094
943.27,7.101,10.075,2.974,19.924,99.75,81.965,339.316,331.517,2.099
943.32,7.152,10.165,3.013,19.697,100.349,87.238,341.453,330.662,2.116
943.37,7.421,10.275,2.854,19.515,101.143,92.958,342.094,328.098,2.148
943.42,7.803,10.146,2.343,19.405,102.465,96.884,337.286,324.84,2.184
943.47,7.666,9.366,1.7,19.391,104.463,100.025,320.085,317.842,2.222
943.52,6.774,8.077,1.303,19.473,106.929,102.381,311.432,315.278,2.254
