DEPTH,BRITTLE_HORZ,BRITTLE_VERT,COHESION,DEN,DTC,E_HORZ,E_VERT,GGRM,GMPO,GMTH,GMUR,MSPD,NPRL,PF,PP,PR_HORZ,PR_VERT,R20F,R30F,R40F,R60F,R85F,SHDEF,SHMAX,SHMIN,ST,SV,TOC,UCS,VP,VPVS_X,VPVS_Y,VS_X,VS_Y
3201.250,60.459,46.546,23.241,2.739,66.320,44.907,33.477,123.650,4.032,20.524,10.092,6.383,16.566,58.797,40.002,0.237,0.271,2.119,2.071,2.015,2.014,2.013,22.147,72.549,50.401,20.143,55.621,4.450,302.145,4595.931,2.213,1.785,2076.809,2574.566
3201.375,60.363,46.641,22.795,2.731,66.413,44.742,33.446,122.781,4.039,20.496,9.972,6.412,16.495,58.415,40.001,0.237,0.271,2.113,2.065,2.009,2.007,2.007,22.069,72.359,50.290,19.905,55.620,4.399,298.569,4589.441,2.205,1.783,2081.061,2573.662
3201.500,60.109,46.915,21.717,2.706,66.528,44.391,33.465,120.791,4.008,20.584,9.849,6.250,16.481,57.466,40.001,0.237,0.269,2.105,2.058,2.001,2.000,2.000,21.895,71.928,50.033,19.295,55.619,4.347,289.418,4581.524,2.185,1.779,2097.267,2575.177
3201.625,60.208,47.520,20.496,2.680,66.802,44.032,33.386,118.735,3.912,20.413,9.908,5.091,16.461,56.074,40.000,0.235,0.265,2.103,2.055,1.998,1.997,1.997,21.756,71.342,49.586,18.657,55.619,4.372,279.851,4562.722,2.159,1.769,2113.021,2579.560
3201.750,60.072,47.860,19.361,2.655,67.070,43.571,33.244,117.563,3.855,20.213,9.913,3.763,16.449,54.927,40.000,0.233,0.262,2.103,2.055,1.999,1.997,1.997,21.548,70.777,49.229,18.017,55.618,4.374,270.261,4544.544,2.139,1.762,2124.679,2579.103
3201.875,59.609,47.766,18.589,2.634,67.097,43.186,33.189,116.707,3.792,20.374,9.794,3.423,16.466,54.415,39.999,0.235,0.263,2.103,2.055,1.998,1.997,1.997,21.338,70.471,49.133,17.487,55.617,4.324,262.305,4542.669,2.128,1.763,2134.277,2576.829
3202.000,58.989,47.367,17.984,2.615,67.014,42.819,33.089,117.859,3.721,20.131,9.752,4.572,16.399,54.251,39.999,0.237,0.265,2.103,2.055,1.998,1.997,1.997,21.120,70.309,49.189,16.991,55.617,4.306,254.869,4548.326,2.127,1.768,2138.526,2572.753
3202.125,58.483,46.812,17.555,2.599,66.819,42.551,32.890,119.841,3.642,20.171,9.659,5.796,16.266,54.283,39.998,0.239,0.267,2.102,2.053,1.996,1.995,1.995,20.956,70.297,49.341,16.555,55.616,4.266,248.328,4561.568,2.136,1.774,2135.826,2570.947
3202.250,58.190,46.466,17.224,2.583,66.613,42.401,32.765,119.460,3.560,19.916,9.714,6.293,16.230,54.236,39.998,0.240,0.269,2.098,2.049,1.991,1.990,1.990,20.863,70.305,49.442,16.213,55.615,4.289,243.200,4575.658,2.142,1.778,2136.130,2573.041
3202.375,58.370,46.375,17.321,2.582,66.529,42.468,32.626,115.918,3.378,19.664,9.991,6.335,16.313,54.308,39.997,0.239,0.269,2.093,2.044,1.985,1.984,1.984,20.910,70.396,49.487,16.242,55.614,4.407,243.625,4581.458,2.151,1.778,2129.445,2576.520
3202.500,58.679,46.325,17.732,2.593,66.542,42.627,32.498,112.086,3.154,19.443,10.428,6.392,16.406,54.612,39.997,0.238,0.268,2.092,2.042,1.983,1.982,1.982,21.008,70.553,49.546,16.525,55.614,4.588,247.872,4580.586,2.163,1.778,2117.470,2576.977
3202.625,58.721,46.098,18.245,2.610,66.576,42.731,32.430,108.432,3.038,18.442,11.094,6.432,16.412,55.181,39.996,0.238,0.270,2.096,2.045,1.986,1.985,1.985,21.056,70.741,49.685,16.863,55.613,4.850,252.945,4578.197,2.175,1.780,2104.888,2571.546
3202.750,58.938,46.045,18.806,2.629,66.618,42.931,32.422,108.535,2.990,17.716,11.631,6.445,16.323,55.650,39.996,0.238,0.270,2.105,2.053,1.993,1.992,1.992,21.162,70.943,49.781,17.246,55.612,5.051,258.687,4575.332,2.185,1.781,2094.444,2568.842
3202.875,59.213,46.235,19.016,2.637,66.681,43.080,32.458,108.574,3.121,16.350,12.102,6.440,16.211,55.658,39.995,0.236,0.269,2.116,2.063,2.002,2.002,2.002,21.253,70.994,49.742,17.422,55.612,5.220,261.331,4571.045,2.185,1.778,2092.456,2570.200
3203.000,59.418,46.552,18.886,2.634,66.722,43.135,32.534,107.296,3.433,15.138,12.225,6.419,16.218,55.319,39.995,0.235,0.267,2.125,2.072,2.011,2.010,2.010,21.297,70.910,49.613,17.385,55.611,5.263,260.782,4568.189,2.177,1.774,2098.860,2574.570
3203.125,59.479,46.763,18.550,2.623,66.781,43.036,32.510,105.991,3.829,14.148,12.053,6.393,16.365,54.887,39.994,0.235,0.266,2.130,2.076,2.015,2.014,2.014,21.262,70.729,49.467,17.208,55.610,5.203,258.125,4564.150,2.169,1.771,2104.691,2577.437
3203.250,59.418,46.783,18.446,2.622,66.868,42.936,32.471,104.732,4.124,13.757,11.802,6.380,16.477,54.799,39.994,0.235,0.266,2.132,2.079,2.017,2.017,2.017,21.213,70.628,49.415,17.177,55.610,5.113,257.653,4558.222,2.166,1.770,2104.885,2575.167
3203.375,59.530,46.797,18.629,2.632,66.997,42.959,32.407,105.221,4.252,14.019,11.592,6.384,16.400,54.923,39.993,0.234,0.265,2.132,2.078,2.016,2.017,2.017,21.235,70.640,49.405,17.341,55.609,5.037,260.111,4549.487,2.168,1.769,2098.146,2571.550
3203.500,59.859,46.914,19.045,2.648,67.056,43.183,32.429,103.688,4.225,14.204,11.621,6.378,16.148,55.138,39.993,0.233,0.265,2.128,2.075,2.013,2.013,2.014,21.363,70.790,49.427,17.639,55.608,5.048,264.586,4545.486,2.174,1.768,2091.252,2571.553
3203.625,60.131,47.120,19.220,2.653,67.028,43.382,32.528,100.181,3.983,14.389,12.014,6.336,15.946,55.107,39.992,0.232,0.264,2.121,2.068,2.006,2.007,2.008,21.475,70.883,49.408,17.758,55.608,5.188,266.368,4547.372,2.173,1.766,2092.663,2575.631
3203.750,60.132,47.346,18.723,2.639,67.021,43.282,32.564,96.299,3.776,13.796,12.625,6.305,15.875,54.538,39.992,0.232,0.263,2.110,2.059,1.997,1.999,2.000,21.433,70.697,49.265,17.433,55.607,5.400,261.500,4547.829,2.163,1.763,2102.901,2580.321
3203.875,59.922,47.601,17.723,2.612,67.191,42.854,32.467,93.729,3.638,12.986,13.170,6.311,15.938,53.540,39.991,0.231,0.261,2.100,2.049,1.988,1.990,1.992,21.231,70.201,48.970,16.821,55.606,5.580,252.313,4536.311,2.144,1.758,2115.972,2580.921
3204.000,59.677,47.725,16.867,2.591,67.431,42.375,32.265,96.182,3.659,12.394,13.351,6.319,16.099,52.728,39.991,0.231,0.259,2.091,2.042,1.982,1.984,1.986,21.003,69.710,48.707,16.309,55.606,5.638,244.628,4520.188,2.130,1.754,2122.402,2577.588
3204.125,59.731,47.918,16.465,2.582,67.629,42.152,32.113,102.199,3.811,12.752,12.992,6.280,16.204,52.210,39.990,0.229,0.257,2.090,2.042,1.983,1.985,1.988,20.915,69.422,48.508,16.100,55.605,5.522,241.499,4506.975,2.122,1.749,2123.629,2576.532
3204.250,59.878,47.983,16.582,2.585,67.646,42.216,32.092,106.827,3.984,13.892,12.276,6.225,16.289,52.243,39.990,0.229,0.257,2.096,2.049,1.991,1.994,1.997,20.957,69.451,48.494,16.202,55.604,5.279,243.026,4505.840,2.124,1.748,2121.371,2577.590
3204.375,59.619,47.597,16.979,2.591,67.382,42.367,32.225,112.664,4.194,16.146,11.110,6.167,16.392,52.919,39.989,0.231,0.260,2.106,2.061,2.003,2.007,2.010,20.994,69.755,48.761,16.381,55.604,4.853,245.711,4523.506,2.134,1.755,2120.036,2577.285
3204.500,59.273,47.081,17.394,2.596,67.111,42.471,32.302,119.090,4.274,18.869,10.008,6.114,16.536,53.699,39.989,0.234,0.263,2.116,2.073,2.016,2.019,2.023,21.003,70.071,49.068,16.554,55.603,4.414,248.305,4541.744,2.147,1.764,2115.835,2575.166
3204.625,58.963,46.419,17.859,2.603,66.871,42.522,32.207,122.520,4.317,20.522,9.359,6.094,16.696,54.569,39.988,0.236,0.267,2.126,2.084,2.028,2.032,2.035,20.993,70.396,49.404,16.742,55.602,4.134,251.126,4558.002,2.167,1.773,2103.272,2571.093
3204.750,58.703,45.896,17.956,2.604,66.771,42.417,32.001,123.450,4.299,20.931,9.203,6.087,16.699,54.996,39.988,0.237,0.269,2.135,2.094,2.039,2.043,2.046,20.922,70.518,49.596,16.713,55.602,4.065,250.699,4564.870,2.183,1.779,2091.450,2566.436
3204.875,58.692,45.691,17.768,2.599,66.795,42.282,31.748,123.514,4.258,20.385,9.418,6.069,16.563,54.919,39.987,0.236,0.269,2.142,2.102,2.047,2.051,2.055,20.864,70.475,49.611,16.549,55.601,4.160,248.232,4563.210,2.191,1.779,2082.421,2564.941
3205.000,58.745,45.636,17.406,2.588,66.764,42.174,31.561,119.689,4.210,18.825,10.026,6.044,16.362,54.586,39.987,0.235,0.269,2.149,2.109,2.055,2.059,2.063,20.824,70.393,49.569,16.258,55.600,4.422,243.863,4565.340,2.195,1.778,2079.755,2567.944
3205.125,58.841,45.667,17.059,2.577,66.764,42.070,31.392,116.395,4.146,17.167,10.630,6.015,16.299,54.209,39.986,0.234,0.268,2.150,2.111,2.057,2.061,2.065,20.789,70.279,49.490,16.006,55.600,4.669,240.085,4565.347,2.196,1.775,2078.576,2571.397
3205.250,58.733,45.537,17.146,2.578,66.722,42.057,31.392,116.389,4.163,15.978,10.971,5.991,16.428,54.391,39.986,0.235,0.268,2.148,2.109,2.055,2.059,2.062,20.773,70.323,49.550,16.050,55.599,4.802,240.745,4568.199,2.199,1.777,2077.393,2570.040
3205.375,58.557,45.276,17.574,2.587,66.628,42.137,31.468,118.018,4.168,15.155,11.179,6.013,16.669,54.977,39.985,0.236,0.270,2.141,2.102,2.049,2.052,2.055,20.789,70.511,49.721,16.309,55.598,4.883,244.636,4574.633,2.206,1.782,2073.855,2566.433
3205.500,58.369,44.954,18.061,2.598,66.518,42.227,31.530,119.836,4.207,14.778,11.160,6.103,16.868,55.645,39.985,0.238,0.273,2.132,2.093,2.039,2.042,2.045,20.808,70.733,49.925,16.589,55.598,4.876,248.831,4582.240,2.215,1.788,2068.526,2562.249
3205.625,58.809,45.142,18.616,2.610,66.378,42.623,31.683,118.091,4.196,14.549,11.173,6.176,16.825,55.919,39.984,0.237,0.272,2.123,2.083,2.030,2.033,2.035,21.019,71.014,49.994,16.935,55.597,4.880,254.029,4591.862,2.221,1.787,2067.415,2569.461
3205.750,59.408,45.513,18.766,2.610,66.264,42.953,31.739,117.370,4.129,15.170,10.973,6.174,16.656,55.679,39.984,0.235,0.270,2.120,2.080,2.026,2.028,2.031,21.219,71.151,49.931,17.020,55.596,4.803,255.303,4599.798,2.223,1.782,2068.980,2581.560
3205.875,59.948,45.935,18.435,2.598,66.201,43.097,31.679,117.701,4.089,16.137,10.690,6.128,16.430,54.995,39.984,0.232,0.267,2.121,2.080,2.026,2.028,2.031,21.336,71.095,49.759,16.798,55.596,4.692,251.966,4604.138,2.221,1.774,2073.172,2594.673
3206.000,60.291,46.039,17.961,2.581,66.139,43.055,31.408,121.420,4.062,17.215,10.356,6.089,16.226,54.395,39.983,0.230,0.266,2.124,2.083,2.029,2.031,2.033,21.354,71.002,49.648,16.435,55.595,4.558,246.528,4608.484,2.227,1.770,2069.546,2603.895
3206.125,60.457,45.873,17.501,2.567,66.146,42.855,30.967,125.381,3.998,18.044,10.144,6.074,16.118,53.996,39.983,0.228,0.265,2.130,2.088,2.034,2.035,2.037,21.287,70.881,49.594,16.077,55.594,4.471,241.159,4607.994,2.240,1.768,2057.332,2606.994
3206.250,61.168,46.072,17.431,2.565,66.250,42.914,30.540,127.637,3.975,18.557,10.035,6.059,16.121,53.601,39.982,0.224,0.262,2.133,2.091,2.037,2.038,2.040,21.386,70.839,49.453,16.064,55.593,4.426,240.959,4600.742,2.254,1.760,2040.882,2614.143
3206.375,62.408,46.707,17.758,2.577,66.500,43.232,30.165,127.325,3.943,18.546,10.133,6.026,16.233,53.184,39.982,0.218,0.256,2.134,2.092,2.037,2.039,2.041,21.652,70.845,49.193,16.431,55.593,4.466,246.458,4583.452,2.267,1.747,2021.909,2624.135
3206.500,62.780,47.016,18.324,2.598,66.694,43.453,30.248,124.112,3.886,18.115,10.419,5.992,16.445,53.424,39.981,0.217,0.255,2.129,2.087,2.033,2.035,2.037,21.786,70.912,49.126,16.939,55.592,4.584,254.082,4570.102,2.265,1.743,2017.811,2621.922
3206.625,61.970,46.573,18.803,2.610,66.594,43.422,30.663,120.571,3.862,17.915,10.679,6.001,16.706,54.343,39.981,0.221,0.259,2.122,2.080,2.026,2.028,2.031,21.686,71.080,49.394,17.221,55.591,4.688,258.320,4577.028,2.258,1.754,2027.232,2609.769
3206.750,60.741,45.753,18.879,2.611,66.431,43.114,30.928,119.103,3.861,17.718,10.928,6.044,16.830,55.214,39.980,0.227,0.265,2.113,2.072,2.018,2.021,2.023,21.426,71.162,49.736,17.148,55.591,4.786,257.227,4588.254,2.255,1.769,2034.641,2593.731
3206.875,59.597,45.010,18.390,2.600,66.393,42.588,30.924,117.992,3.863,17.969,10.995,6.083,16.730,55.505,39.980,0.232,0.270,2.104,2.064,2.011,2.014,2.017,21.085,71.009,49.924,16.722,55.590,4.812,250.836,4590.877,2.252,1.781,2038.427,2578.350
3207.000,58.979,44.845,17.434,2.581,66.556,42.060,30.798,116.036,3.851,18.681,10.892,6.111,16.390,54.907,39.979,0.234,0.270,2.096,2.057,2.005,2.008,2.012,20.799,70.600,49.800,16.086,55.589,4.772,241.285,4579.619,2.239,1.782,2045.268,2570.345
3207.125,58.886,45.143,16.798,2.570,66.722,41.863,30.840,115.235,3.909,19.223,10.708,6.137,15.976,54.195,39.979,0.233,0.268,2.094,2.056,2.005,2.009,2.013,20.707,70.294,49.587,15.707,55.589,4.700,235.601,4568.190,2.222,1.777,2056.113,2570.040
3207.250,58.364,45.214,16.357,2.561,66.750,41.672,31.114,111.485,3.949,19.011,10.744,6.145,15.723,53.910,39.978,0.236,0.269,2.093,2.057,2.007,2.011,2.016,20.574,70.098,49.524,15.414,55.588,4.714,231.206,4566.306,2.202,1.779,2074.129,2566.134
3207.375,57.601,45.134,16.180,2.555,66.611,41.572,31.592,108.404,3.986,18.363,10.874,6.125,15.689,54.035,39.978,0.240,0.272,2.090,2.056,2.007,2.012,2.018,20.456,70.058,49.603,15.263,55.587,4.765,228.952,4575.813,2.182,1.786,2097.496,2561.796
3207.500,57.642,45.530,16.110,2.552,66.653,41.632,31.856,109.189,4.030,18.177,10.884,6.088,15.859,53.761,39.977,0.240,0.270,2.085,2.052,2.005,2.011,2.016,20.485,69.952,49.467,15.289,55.587,4.769,229.335,4572.932,2.165,1.783,2112.187,2564.944
3207.625,58.236,46.122,15.795,2.544,66.931,41.568,31.655,112.176,4.119,18.170,10.682,6.044,16.159,52.949,39.977,0.236,0.266,2.077,2.047,2.001,2.007,2.013,20.517,69.631,49.114,15.214,55.586,4.689,228.212,4553.964,2.156,1.771,2112.383,2570.955
3207.750,58.989,46.667,15.598,2.540,67.215,41.543,31.330,115.253,4.212,18.786,10.226,6.007,16.453,52.218,39.976,0.231,0.261,2.072,2.044,1.999,2.006,2.012,20.582,69.364,48.782,15.211,55.585,4.504,228.166,4534.676,2.154,1.759,2105.090,2577.298
3207.875,59.691,47.125,15.530,2.538,67.385,41.611,31.083,117.432,4.287,19.661,9.681,5.990,16.641,51.679,39.976,0.227,0.258,2.074,2.047,2.004,2.011,2.017,20.681,69.222,48.541,15.253,55.585,4.275,228.800,4523.232,2.156,1.750,2098.447,2584.580
3208.000,60.144,47.379,15.590,2.538,67.445,41.711,30.953,121.646,4.364,20.740,8.998,5.993,16.781,51.458,39.975,0.225,0.256,2.083,2.058,2.016,2.023,2.030,20.770,69.201,48.431,15.341,55.584,3.972,230.113,4519.267,2.159,1.745,2093.631,2589.762
3208.125,60.794,47.585,15.841,2.545,67.549,41.866,30.674,126.797,4.365,21.823,8.459,6.015,16.982,51.388,39.975,0.222,0.253,2.093,2.069,2.028,2.035,2.042,20.902,69.246,48.344,15.577,55.583,3.719,233.660,4512.299,2.171,1.739,2078.872,2594.356
3208.250,61.606,47.608,16.182,2.554,67.653,42.016,30.133,130.587,4.378,22.461,8.080,6.064,17.232,51.458,39.974,0.218,0.251,2.093,2.071,2.030,2.038,2.045,21.050,69.362,48.312,15.858,55.583,3.535,237.867,4505.364,2.197,1.734,2050.661,2598.962
3208.375,62.074,47.143,16.638,2.562,67.558,42.132,29.570,131.591,4.335,22.568,7.992,6.127,17.517,52.009,39.974,0.215,0.251,2.078,2.057,2.017,2.024,2.031,21.148,69.658,48.510,16.111,55.582,3.491,241.660,4511.652,2.236,1.734,2018.107,2601.271
3208.500,62.070,46.222,17.520,2.573,67.082,42.434,29.365,129.551,4.287,22.421,8.073,6.166,17.738,53.331,39.973,0.217,0.256,2.052,2.031,1.992,2.000,2.007,21.276,70.321,49.045,16.491,55.581,3.532,247.362,4543.670,2.280,1.745,1993.234,2603.270
3208.625,61.371,45.006,18.935,2.594,66.267,42.927,29.813,124.187,4.190,22.037,8.318,6.149,17.753,55.421,39.973,0.223,0.265,2.026,2.006,1.967,1.975,1.982,21.413,71.291,49.878,17.050,55.581,3.651,255.753,4599.632,2.313,1.768,1988.534,2601.224
3208.750,60.694,44.268,20.627,2.622,65.500,43.600,30.678,121.280,4.045,21.503,8.724,6.110,17.716,57.420,39.972,0.230,0.273,2.010,1.990,1.952,1.960,1.967,21.625,72.230,50.605,17.808,55.580,3.844,267.120,4653.565,2.326,1.790,2001.072,2600.099
3208.875,60.022,43.794,22.408,2.652,64.847,44.271,31.670,121.692,3.965,21.106,8.977,6.083,17.792,59.314,39.972,0.237,0.280,2.012,1.993,1.955,1.963,1.970,21.836,73.069,51.233,18.657,55.579,3.962,279.849,4700.338,2.327,1.809,2019.874,2597.720
3209.000,59.378,43.449,23.476,2.672,64.528,44.541,32.286,120.799,3.923,20.539,9.248,6.061,17.961,60.536,39.971,0.242,0.285,2.034,2.015,1.976,1.984,1.992,21.880,73.488,51.608,19.172,55.579,4.085,287.574,4723.541,2.324,1.823,2032.389,2590.971
3209.125,58.779,43.341,22.860,2.661,64.608,44.192,32.345,121.564,3.984,20.239,9.378,6.036,18.010,60.303,39.971,0.244,0.286,2.067,2.048,2.008,2.017,2.025,21.672,73.227,51.555,18.837,55.578,4.143,282.555,4717.695,2.310,1.826,2042.315,2583.957
3209.250,58.153,43.172,21.384,2.633,64.813,43.519,32.059,123.252,4.040,20.571,9.319,6.032,17.702,59.383,39.970,0.245,0.286,2.095,2.075,2.035,2.043,2.052,21.327,72.683,51.356,17.968,55.577,4.116,269.518,4702.793,2.297,1.825,2047.553,2576.675
3209.375,57.503,43.010,19.698,2.603,65.070,42.772,31.719,126.070,4.126,21.193,9.143,6.049,17.039,58.253,39.970,0.245,0.285,2.111,2.090,2.050,2.058,2.067,20.949,72.067,51.117,16.938,55.577,4.037,254.066,4684.207,2.282,1.824,2052.536,2568.532
3209.500,56.835,42.923,18.144,2.576,65.375,42.056,31.462,129.986,4.168,21.704,9.071,6.050,16.280,57.156,39.969,0.246,0.284,2.116,2.095,2.054,2.062,2.071,20.583,71.446,50.863,15.983,55.576,4.005,239.742,4662.308,2.263,1.822,2059.853,2558.945
3209.625,56.442,43.014,17.087,2.561,65.719,41.542,31.293,134.570,4.171,22.401,8.962,6.032,15.732,56.280,39.969,0.247,0.283,2.116,2.094,2.051,2.059,2.068,20.329,70.933,50.604,15.370,55.575,3.955,230.550,4637.940,2.245,1.818,2065.673,2550.773
3209.750,56.613,43.669,16.308,2.553,66.237,41.248,31.217,135.808,4.118,22.813,9.005,6.051,15.490,55.179,39.968,0.244,0.279,2.116,2.093,2.049,2.057,2.065,20.222,70.376,50.154,15.061,55.574,3.975,225.918,4601.711,2.218,1.806,2074.281,2547.967
3209.875,57.323,44.856,15.791,2.550,66.848,41.177,31.252,135.229,4.072,23.069,9.070,6.096,15.589,53.860,39.968,0.240,0.272,2.121,2.095,2.050,2.058,2.065,20.262,69.798,49.537,15.016,55.574,4.004,225.246,4559.662,2.185,1.787,2087.098,2551.825
3210.000,58.404,46.256,15.531,2.552,67.445,41.268,31.289,134.940,4.052,23.205,9.101,6.131,15.902,52.537,39.967,0.234,0.264,2.131,2.104,2.057,2.064,2.071,20.407,69.280,48.874,15.163,55.573,4.019,227.449,4519.241,2.154,1.765,2098.061,2560.159
3210.125,59.296,47.346,15.627,2.559,67.792,41.499,31.449,133.907,3.958,23.379,9.182,6.140,16.225,51.774,39.967,0.229,0.258,2.145,2.116,2.068,2.074,2.081,20.594,69.030,48.437,15.462,55.572,4.055,231.929,4496.133,2.133,1.751,2107.948,2568.244
3210.250,59.370,47.603,15.988,2.567,67.701,41.758,31.818,136.871,3.974,23.819,8.964,6.119,16.425,51.986,39.966,0.230,0.258,2.156,2.125,2.076,2.082,2.088,20.711,69.167,48.456,15.752,55.572,3.956,236.273,4502.163,2.124,1.751,2119.337,2571.550
3210.375,58.876,47.110,16.494,2.573,67.256,42.002,32.178,137.312,3.972,23.662,8.936,6.080,16.490,52.915,39.966,0.234,0.262,2.165,2.132,2.082,2.087,2.093,20.764,69.610,48.846,15.955,55.571,3.943,239.323,4531.968,2.132,1.762,2125.584,2572.152
3210.500,58.145,46.124,17.094,2.575,66.583,42.230,32.415,134.501,4.008,23.466,8.845,6.051,16.453,54.249,39.965,0.239,0.269,2.176,2.142,2.091,2.095,2.100,20.787,70.248,49.461,16.079,55.570,3.901,241.186,4577.773,2.155,1.780,2124.034,2572.152
3210.625,57.681,45.253,17.664,2.579,66.021,42.432,32.480,131.000,4.159,22.657,8.833,6.028,16.348,55.373,39.965,0.243,0.275,2.187,2.152,2.099,2.103,2.108,20.825,70.810,49.985,16.193,55.570,3.895,242.891,4616.759,2.182,1.795,2116.050,2572.602
3210.750,57.426,44.667,17.878,2.579,65.778,42.420,32.331,124.908,4.322,21.370,9.005,5.997,16.330,55.931,39.964,0.244,0.278,2.189,2.152,2.099,2.103,2.107,20.795,71.047,50.252,16.185,55.569,3.975,242.781,4633.787,2.201,1.803,2105.292,2570.641
3210.875,57.154,44.367,17.658,2.574,65.806,42.193,32.146,123.594,4.451,20.793,9.023,5.977,16.315,55.954,39.964,0.245,0.279,2.187,2.150,2.096,2.099,2.103,20.672,70.963,50.291,16.008,55.568,3.983,240.121,4631.808,2.206,1.805,2099.753,2565.530
3211.000,57.021,44.379,17.181,2.568,66.084,41.858,31.916,126.881,4.509,20.511,9.080,6.003,16.282,55.539,39.964,0.244,0.278,2.177,2.139,2.085,2.088,2.092,20.519,70.644,50.126,15.770,55.568,4.009,236.553,4612.317,2.200,1.802,2096.438,2558.949
3211.125,57.318,44.764,16.572,2.563,66.584,41.527,31.559,133.057,4.473,21.559,8.802,6.064,16.200,54.663,39.963,0.241,0.274,2.160,2.122,2.067,2.071,2.075,20.409,70.161,49.752,15.529,55.567,3.881,232.938,4577.711,2.190,1.792,2090.353,2554.784
3211.250,57.748,45.327,15.902,2.555,67.077,41.248,31.253,137.202,4.355,22.786,8.534,6.114,15.992,53.583,39.963,0.237,0.269,2.144,2.106,2.052,2.056,2.059,20.334,69.654,49.321,15.238,55.566,3.755,228.568,4544.082,2.176,1.779,2088.066,2553.897
3211.375,58.381,45.936,15.454,2.551,67.455,41.144,30.986,136.667,4.200,24.021,8.256,6.131,15.780,52.622,39.962,0.233,0.264,2.134,2.095,2.042,2.045,2.049,20.352,69.291,48.939,15.059,55.566,3.621,225.887,4518.582,2.168,1.767,2084.594,2557.473
3211.500,58.902,46.247,15.366,2.549,67.514,41.250,30.844,135.340,4.121,24.890,7.943,6.134,15.596,52.209,39.962,0.231,0.262,2.126,2.088,2.035,2.039,2.043,20.449,69.249,48.800,15.019,55.565,3.467,225.280,4514.649,2.170,1.761,2080.543,2564.342
3211.625,58.851,45.946,15.641,2.550,67.194,41.449,30.911,130.980,4.081,23.720,8.237,6.122,15.529,52.660,39.961,0.232,0.264,2.129,2.092,2.039,2.043,2.047,20.528,69.558,49.030,15.088,55.564,3.612,226.325,4536.143,2.183,1.766,2078.374,2568.845
3211.750,58.703,45.453,16.137,2.554,66.784,41.694,30.996,127.976,4.082,21.873,8.728,6.088,15.607,53.450,39.961,0.234,0.267,2.127,2.091,2.039,2.043,2.048,20.617,69.993,49.376,15.276,55.564,3.846,229.134,4563.970,2.201,1.774,2073.466,2572.154
3211.875,58.580,44.991,16.563,2.558,66.478,41.849,30.990,125.933,4.134,19.435,9.391,6.048,15.756,54.132,39.960,0.235,0.270,2.121,2.086,2.035,2.040,2.044,20.670,70.331,49.661,15.440,55.563,4.147,231.595,4585.015,2.219,1.782,2066.158,2573.564
3212.000,58.549,44.726,16.768,2.560,66.361,41.887,30.905,123.569,4.149,17.054,10.138,5.977,15.871,54.467,39.960,0.235,0.271,2.116,2.082,2.032,2.037,2.042,20.683,70.477,49.794,15.521,55.562,4.469,232.810,4593.049,2.231,1.785,2059.071,2573.357
3212.125,58.478,44.648,16.758,2.560,66.378,41.834,30.865,122.709,4.223,15.919,10.472,5.843,15.919,54.517,39.959,0.236,0.272,2.111,2.078,2.029,2.034,2.040,20.653,70.461,49.808,15.514,55.562,4.605,232.704,4591.849,2.232,1.786,2057.332,2571.545
3212.250,58.368,44.498,16.767,2.561,66.396,41.760,30.796,119.270,4.230,15.751,10.580,5.700,15.956,54.632,39.959,0.236,0.272,2.106,2.074,2.026,2.032,2.038,20.611,70.457,49.846,15.511,55.561,4.649,232.658,4590.647,2.235,1.787,2053.674,2568.538
3212.375,58.476,44.450,16.904,2.566,66.434,41.789,30.711,114.356,4.169,16.219,10.541,5.646,15.939,54.748,39.958,0.235,0.272,2.106,2.075,2.027,2.034,2.040,20.634,70.501,49.867,15.606,55.560,4.633,234.091,4588.000,2.241,1.787,2047.163,2567.341
3212.500,58.961,44.830,17.092,2.574,66.570,41.965,30.707,111.062,4.105,17.163,10.355,5.659,15.972,54.581,39.958,0.233,0.270,2.111,2.081,2.034,2.041,2.048,20.757,70.495,49.738,15.820,55.560,4.558,237.297,4578.656,2.239,1.781,2044.883,2570.954
3212.625,59.532,45.536,17.076,2.578,66.834,42.088,30.760,110.036,4.022,17.953,10.190,5.670,16.162,54.032,39.957,0.230,0.266,2.119,2.090,2.044,2.051,2.059,20.867,70.304,49.436,15.984,55.559,4.490,239.755,4560.585,2.225,1.770,2050.131,2575.926
3212.750,59.810,45.971,16.882,2.578,67.125,42.006,30.694,110.459,3.934,17.955,10.251,5.688,16.303,53.537,39.957,0.228,0.263,2.127,2.099,2.053,2.062,2.070,20.861,70.041,49.180,15.995,55.558,4.515,239.919,4540.776,2.213,1.763,2051.759,2575.468
3212.875,59.793,46.156,16.563,2.575,67.396,41.779,30.581,112.463,3.879,17.166,10.482,5.728,16.381,53.140,39.956,0.227,0.261,2.134,2.107,2.062,2.070,2.079,20.763,69.754,48.991,15.877,55.558,4.609,238.157,4522.535,2.204,1.759,2052.233,2570.942
3213.000,59.533,45.922,16.314,2.570,67.472,41.536,30.414,113.148,3.830,16.355,10.751,5.769,16.380,53.100,39.956,0.228,0.262,2.137,2.111,2.066,2.076,2.085,20.633,69.631,48.997,15.695,55.557,4.717,235.428,4517.429,2.206,1.761,2047.914,2565.531
