DEPT    .M ,RMG     .ohmm ,RMN     .ohmm,RMN-RMG,CAL     .cm ,SP      .mv  ,GR      .   ,HAC     .us/m,BHC     .,DEN     .g/cm3 
928.6,7.63,8.975,1.345,22.804,106.949,191.052,327.03,323.023,2.247
928.65,6.893,7.806,0.913,22.886,106.902,174.148,327.35,322.276,2.254
928.7,6.162,6.808,0.646,22.932,107.185,162.453,326.816,323.237,2.26
928.75,5.033,5.696,0.663,22.925,107.422,155.573,325.214,323.825,2.266
928.8,4.366,5.094,0.728,22.879,107.375,152.035,323.611,325.214,2.279
928.85,4.184,5.061,0.877,22.823,107.327,150.365,323.077,325.427,2.291
928.9,4.321,5.146,0.825,22.768,107.469,147.515,320.62,325.16,2.301
928.95,4.544,5.262,0.718,22.732,107.706,145.647,316.026,324.786,2.302
929,4.645,5.291,0.646,22.728,107.658,144.566,315.064,324.733,2.301
929.05,4.567,5.161,0.594,22.77,107.611,144.37,325.855,325.16,2.287
929.1,4.252,4.902,0.65,22.846,107.895,142.797,343.162,325.053,2.283
929.15,3.681,4.394,0.713,22.895,108.037,139.358,347.756,324.519,2.279
929.2,3.286,3.997,0.711,22.866,107.895,135.132,337.073,319.818,2.287
929.25,3.392,4.1,0.708,22.816,107.658,132.183,327.137,317.201,2.283
929.3,3.69,4.282,0.592,22.85,107.375,128.351,315.385,316.079,2.279
929.35,3.927,4.332,0.405,22.976,107.138,124.518,315.064,318.002,2.27
929.4,3.964,4.405,0.441,23.09,106.902,120.095,319.872,321.581,2.265
929.45,3.924,4.642,0.718,23.081,106.571,116.754,321.154,321.741,2.265
929.5,4.151,5.169,1.018,22.958,106.192,113.609,319.017,318.857,2.27
929.55,4.429,5.67,1.241,22.799,105.719,111.742,317.521,317.415,2.27
929.6,4.619,6.16,1.541,22.654,105.01,110.464,316.026,316.506,2.264
929.65,5.225,6.953,1.728,22.568,104.112,110.464,309.402,315.705,2.262
929.7,5.639,7.307,1.668,22.548,103.402,109.678,305.556,314.69,2.258
929.75,5.292,6.932,1.64,22.578,103.213,109.186,301.282,314.049,2.254
929.8,5.232,6.747,1.515,22.645,103.308,108.597,299.893,314.904,2.257
929.85,5.225,6.406,1.181,22.739,103.45,107.909,300.962,316.026,2.258
929.9,4.525,5.364,0.839,22.884,103.591,108.105,311.432,317.682,2.27
929.95,3.857,4.569,0.712,23.046,103.355,108.4,319.338,317.147,2.269
930,3.614,4.477,0.863,23.108,102.504,109.973,335.791,316.026,2.26
930.05,3.762,4.991,1.229,22.955,101.18,110.857,338.782,315.224,2.245
930.1,4.386,6.112,1.726,22.618,99.572,112.135,329.274,312.447,2.227
930.15,5.063,7.156,2.093,22.304,97.964,112.233,319.551,309.669,2.22
930.2,5.375,7.656,2.281,22.14,96.546,111.545,305.983,302.885,2.209
930.25,5.372,7.876,2.504,22.08,95.363,109.383,301.816,300.16,2.201
930.3,5.38,8.029,2.649,22.049,94.465,106.631,296.581,297.382,2.191
930.35,5.502,8.23,2.728,22.03,93.661,102.798,296.795,298.451,2.182
930.4,5.61,8.473,2.863,22.034,92.81,100.341,299.359,302.244,2.181
930.45,5.692,8.575,2.883,22.06,92.053,97.393,300.427,303.045,2.186
930.5,5.658,8.527,2.869,22.095,91.202,94.15,300.427,301.496,2.187
930.55,5.542,8.456,2.914,22.128,90.209,91.3,299.252,299.893,2.181
930.6,5.476,8.366,2.89,22.138,89.452,88.843,298.504,300.801,2.156
930.65,5.416,8.322,2.906,22.126,88.932,87.467,300.534,303.953,2.129
930.7,5.45,8.565,3.115,22.104,88.601,86.189,307.051,309.081,2.097
930.75,5.96,9.469,3.509,22.081,88.317,84.224,312.393,312.447,2.074
930.8,6.714,10.746,4.032,22.067,87.844,82.651,323.932,318.536,2.059
930.85,7.064,11.435,4.371,22.055,87.324,81.276,326.282,321.368,2.043
930.9,7.085,11.5,4.415,22.014,86.851,80.686,326.603,324.84,2.034
930.95,7.055,11.47,4.415,21.923,86.378,79.801,326.389,325.588,2.027
931,7.025,11.472,4.447,21.799,85.953,78.524,327.991,326.763,2.031
931.05,7.054,11.529,4.475,21.695,85.48,76.558,330.662,326.282,2.039
931.1,7.131,11.596,4.465,21.646,84.96,76.165,335.791,324.947,2.049
931.15,7.205,11.589,4.384,21.635,84.582,76.165,337.821,324.466,2.057
931.2,7.232,11.502,4.27,21.632,84.203,76.853,336.966,325.267,2.065
931.25,7.169,11.358,4.189,21.63,83.588,76.46,330.235,326.977,2.067
931.3,7.039,11.213,4.174,21.629,82.926,76.46,324.252,327.991,2.071
931.35,6.957,11.148,4.191,21.631,82.454,77.148,310.15,329.167,2.077
931.4,7.01,11.198,4.188,21.634,81.933,77.836,304.487,329.434,2.085
931.45,7.108,11.301,4.193,21.634,81.271,79.212,303.633,329.754,2.091
931.5,7.144,11.316,4.172,21.635,80.609,79.507,318.162,330.983,2.088
931.55,7.112,11.141,4.029,21.639,80.231,80.096,325.321,331.41,2.073
931.6,6.997,10.873,3.876,21.636,80.184,80.784,332.799,331.357,2.046
931.65,6.845,10.628,3.783,21.621,79.995,82.16,334.936,330.769,2.016
931.7,6.75,10.415,3.665,21.602,79.758,82.455,335.897,329.113,1.986
931.75,6.796,10.398,3.602,21.591,79.663,82.258,335.897,328.098,1.989
931.8,6.904,10.527,3.623,21.599,79.663,82.062,332.265,325.427,1.985
931.85,6.955,10.571,3.616,21.617,79.805,82.258,328.953,324.252,2
931.9,7.009,10.583,3.574,21.637,79.9,80.981,324.893,322.97,2.022
931.95,7.024,10.601,3.577,21.654,79.853,78.72,324.359,323.023,2.024
932,6.994,10.635,3.641,21.666,79.853,77.738,322.97,322.917,2.034
932.05,7.009,10.65,3.641,21.675,79.995,77.934,319.551,322.276,2.033
932.1,6.978,10.559,3.581,21.679,79.995,78.819,317.735,321.955,2.029
932.15,6.882,10.442,3.56,21.68,79.853,78.819,315.064,320.727,2.029
932.2,6.838,10.46,3.622,21.679,79.805,78.131,319.338,319.712,2.038
932.25,6.905,10.657,3.752,21.677,79.711,77.05,321.795,319.444,2.025
932.3,7.064,10.878,3.814,21.677,79.38,76.558,326.175,319.498,2.012
932.35,7.2,11.039,3.839,21.675,78.86,75.87,327.457,319.658,2.008
932.4,7.277,11.166,3.889,21.667,78.529,74.298,328.205,320.994,2.013
932.45,7.347,11.222,3.875,21.66,78.529,72.922,327.991,322.543,2.014
932.5,7.41,11.21,3.8,21.662,78.529,72.922,327.991,326.068,2.032
932.55,7.467,11.163,3.696,21.671,78.387,73.708,327.03,326.603,2.044
932.6,7.485,11.108,3.623,21.688,78.198,76.067,325.855,325.855,2.046
932.65,7.439,11.081,3.642,21.705,78.056,77.344,323.611,324.412,2.042
932.7,7.397,11.109,3.712,21.712,77.961,78.229,319.017,322.009,2.052
932.75,7.418,11.175,3.757,21.713,77.914,77.934,318.269,322.009,2.064
932.8,7.407,11.098,3.691,21.722,77.914,76.951,315.705,321.955,2.069
932.85,7.243,10.824,3.581,21.732,77.867,75.281,317.308,322.222,2.058
932.9,7.083,10.615,3.532,21.729,77.867,73.708,317.628,322.97,2.043
932.95,7.139,10.558,3.419,21.715,77.914,72.431,320.299,325.053,2.041
933,7.139,10.278,3.139,21.706,77.819,71.448,321.902,327.03,2.047
933.05,6.819,9.697,2.878,21.709,77.677,71.743,322.222,327.778,2.05
933.1,6.453,9.235,2.782,21.706,77.677,72.627,323.718,328.686,2.046
933.15,6.255,9.047,2.792,21.693,77.867,74.003,326.175,329.22,2.032
933.2,6.193,9.022,2.829,21.68,78.15,76.067,332.265,330.128,2.026
933.25,6.217,9.042,2.825,21.677,78.67,77.738,335.684,330.075,2.027
933.3,6.261,9.031,2.77,21.684,79.616,79.015,343.803,329.754,2.039
933.35,6.335,9.06,2.725,21.734,80.893,80.293,345.94,329.273,2.053
933.4,6.482,9.165,2.683,21.892,82.501,82.258,344.872,326.068,2.065
933.45,6.704,9.145,2.441,22.155,84.345,84.322,340.064,323.558,2.075
933.5,6.447,8.441,1.994,22.443,86.378,86.976,322.65,317.468,2.087
933.55,5.451,7.321,1.87,22.637,88.459,89.138,313.675,313.729,2.111
933.6,5.408,7.261,1.853,22.681,90.303,91.103,303.953,308.814,2.144
933.65,6.037,7.633,1.596,22.589,91.817,92.577,304.274,306.891,2.183
933.7,5.529,7.31,1.781,22.417,93.046,94.15,305.983,306.998,2.229
933.75,5.348,7.366,2.018,22.331,94.276,95.526,303.846,310.256,2.268
933.8,5.753,7.636,1.883,22.444,95.694,96.902,298.825,312.553,2.289
933.85,5.655,7.5,1.845,22.683,97.018,98.572,287.714,318.643,2.288
933.9,5.582,7.137,1.555,22.918,97.917,100.243,280.021,323.771,2.279
933.95,5.146,6.229,1.083,23.173,98.532,103.585,280.235,325.748,2.27
934,4.252,5.099,0.847,23.513,99.052,105.354,291.453,329.273,2.279
934.05,3.734,4.341,0.607,23.827,99.477,108.204,302.564,331.303,2.293
934.1,3.489,3.918,0.429,23.983,99.761,109.088,338.355,335.791,2.305
934.15,3.179,3.702,0.523,24.005,100.045,109.088,358.227,337.233,2.302
934.2,2.918,3.702,0.784,23.917,100.187,107.909,384.509,336.538,2.295
934.25,3.113,4.099,0.986,23.673,99.903,105.452,384.402,334.402,2.284
934.3,4.139,5.127,0.988,23.324,99.383,102.012,356.624,327.19,2.278
934.35,5.193,6.212,1.019,22.995,98.579,98.278,337.5,323.184,2.266
934.4,5.399,6.687,1.288,22.782,97.491,94.838,313.248,320.192,2.245
934.45,5.416,7.114,1.698,22.677,96.356,92.577,308.227,320.887,2.218
934.5,5.824,7.925,2.101,22.607,95.269,90.514,308.974,321.261,2.184
934.55,6.262,8.708,2.446,22.526,94.323,88.45,319.231,321.474,2.153
934.6,6.523,9.469,2.946,22.39,93.566,86.288,331.944,322.703,2.123
934.65,6.821,10.19,3.369,22.212,92.999,85.6,339.209,323.13,2.105
934.7,7.131,10.544,3.413,22.066,92.668,84.814,349.573,322.756,2.088
934.75,7.329,10.677,3.348,21.994,92.573,85.305,350.321,321.368,2.074
934.8,7.386,10.398,3.012,21.976,92.526,85.698,344.765,319.605,2.067
934.85,6.924,9.354,2.43,21.992,92.526,86.877,338.675,319.444,2.063
934.9,6.107,8.313,2.206,22.048,92.857,88.253,323.077,320.94,2.078
934.95,5.892,8.03,2.138,22.144,93.519,90.415,317.201,323.558,2.109
935,5.89,7.769,1.879,22.278,94.418,92.479,309.509,331.677,2.15
935.05,5.757,7.295,1.538,22.454,95.647,95.526,308.44,334.936,2.196
935.1,5.663,6.759,1.096,22.642,97.113,99.26,305.769,338.141,2.251
935.15,4.925,5.736,0.811,22.805,98.532,102.307,306.838,338.088,2.295
935.2,4.093,4.884,0.791,22.898,99.667,103.978,313.996,333.44,2.331
935.25,3.929,4.732,0.803,22.909,100.329,104.567,325.321,326.549,2.336
935.3,4.214,4.904,0.69,22.902,100.423,104.469,332.158,322.276,2.329
935.35,4.248,4.801,0.553,22.899,100.187,105.059,344.551,319.071,2.296
935.4,3.838,4.549,0.711,22.84,99.903,104.076,347.115,324.573,2.263
935.45,4.048,5.115,1.067,22.68,99.572,102.11,341.88,329.167,2.242
935.5,5.059,6.425,1.366,22.5,99.288,101.226,324.038,337.126,2.234
935.55,6.095,7.281,1.186,22.459,99.336,102.11,316.133,340.011,2.231
935.6,5.913,6.658,0.745,22.603,100.045,103.978,316.133,343.59,2.223
935.65,4.477,5.229,0.752,22.82,100.754,105.845,323.718,344.925,2.216
935.7,3.611,4.411,0.8,22.971,100.376,107.712,347.65,345.192,2.201
935.75,3.391,4.201,0.81,22.944,99.383,107.909,357.479,343.002,2.176
935.8,3.272,4.414,1.142,22.685,98.295,106.631,364.423,337.927,2.136
935.85,4.708,6.558,1.85,22.303,96.971,103.585,361.752,335.256,2.094
935.9,7.271,10.069,2.798,21.986,95.647,100.538,352.564,330.556,2.063
935.95,8.354,11.698,3.344,21.849,94.559,97.59,346.581,328.472,2.056
936,8.216,11.505,3.289,21.889,93.755,95.329,335.363,328.9,2.07
936.05,7.768,10.841,3.073,22.023,93.283,93.364,327.671,329.327,2.095
936.1,7.16,9.915,2.755,22.181,93.141,93.069,325.214,328.686,2.128
936.15,6.993,9.196,2.203,22.33,93.188,93.953,319.658,326.442,2.157
936.2,6.561,8.291,1.73,22.467,93.283,96.705,316.132,324.252,2.188
936.25,5.585,7.281,1.696,22.558,93.424,98.474,307.265,320.566,2.21
936.3,5.195,7.154,1.959,22.574,93.566,99.064,303.419,318.216,2.222
936.35,5.798,7.78,1.982,22.562,93.519,99.26,303.205,318.536,2.231
936.4,6.381,8.191,1.81,22.573,93.472,99.26,303.312,316.4,2.256
936.45,6.148,7.985,1.837,22.622,93.661,98.966,304.167,313.729,2.284
936.5,5.833,7.781,1.948,22.686,94.039,98.671,306.731,309.188,2.299
936.55,6.019,7.8,1.781,22.739,94.323,98.572,307.906,307.479,2.298
936.6,5.868,7.311,1.443,22.774,94.228,97.688,312.286,306.891,2.283
936.65,5.119,6.542,1.423,22.767,93.992,97.295,315.064,307.479,2.269
936.7,5.031,6.647,1.616,22.72,93.708,96.607,317.949,307.959,2.255
936.75,5.648,7.237,1.589,22.679,93.377,95.133,316.346,306.517,2.258
936.8,5.642,7.106,1.464,22.65,93.093,94.346,306.41,299.466,2.253
936.85,5.267,6.897,1.63,22.557,92.762,94.445,300,294.872,2.263
936.9,5.596,7.639,2.043,22.384,92.337,96.214,299.786,293.857,2.256
936.95,6.346,8.595,2.249,22.256,91.864,98.376,302.885,293.162,2.244
937,6.467,8.532,2.065,22.253,91.344,101.521,307.799,293.857,2.223
937.05,5.895,7.889,1.994,22.265,90.871,104.076,310.47,294.818,2.207
937.1,5.717,7.958,2.241,22.167,90.587,106.435,313.782,296.795,2.196
937.15,6.248,8.619,2.371,22.014,90.398,107.614,313.355,297.009,2.197
937.2,6.481,8.872,2.391,21.96,90.209,107.614,310.363,297.917,2.195
937.25,6.328,8.77,2.442,22.019,90.067,106.533,309.402,298.077,2.198
937.3,6.408,8.906,2.498,22.06,90.02,104.371,311.859,301.923,2.208
937.35,6.619,9.283,2.664,22.023,89.925,103.388,313.248,304.915,2.223
937.4,6.817,9.61,2.793,21.98,89.689,101.029,311.004,310.63,2.244
937.45,6.939,9.57,2.631,22.054,89.547,100.145,307.585,312.073,2.258
937.5,6.718,9.021,2.303,22.225,89.689,99.457,301.389,312.233,2.262
937.55,6.012,8.136,2.124,22.338,89.925,98.966,300.534,312.553,2.251
937.6,5.632,7.507,1.875,22.337,90.114,98.081,303.953,315.064,2.238
937.65,5.688,7.509,1.821,22.238,90.256,97.491,308.44,316.987,2.219
937.7,5.615,8.059,2.444,22.129,90.256,96.214,321.047,321.368,2.212
937.75,6.001,8.995,2.994,22.12,90.067,94.838,330.021,324.306,2.209
937.8,6.867,10.003,3.136,22.216,89.783,93.069,325.214,325.588,2.208
937.85,7.481,10.794,3.313,22.342,89.689,92.086,321.368,326.603,2.204
937.9,7.761,11.111,3.35,22.407,89.641,91.202,317.308,330.449,2.201
937.95,7.775,10.813,3.038,22.396,89.216,90.022,319.551,332.853,2.192
938,7.241,10.07,2.829,22.35,88.743,86.779,330.983,337.5,2.168
938.05,6.889,9.966,3.077,22.286,88.365,83.634,336.004,338.942,2.124
938.1,7.608,11.041,3.433,22.25,87.75,80.293,341.133,341.667,2.076
938.15,8.03,11.639,3.609,22.271,87.23,78.032,340.705,342.415,2.03
938.2,7.657,11.502,3.845,22.297,86.851,74.789,338.141,343.643,2.007
938.25,7.752,11.821,4.069,22.296,86.237,71.743,338.568,344.124,2.001
938.3,8.048,12.072,4.024,22.276,85.622,69.974,341.239,345.78,2.012
938.35,8.035,11.862,3.827,22.248,85.291,70.465,342.201,346.207,2.012
938.4,7.973,11.708,3.735,22.238,85.149,70.956,343.376,345.299,2.005
938.45,7.873,11.644,3.771,22.278,85.385,72.431,342.842,344.177,1.99
938.5,7.774,11.499,3.725,22.372,85.858,74.003,344.231,343.002,1.976
938.55,7.751,11.453,3.702,22.463,86,75.87,347.222,342.895,1.979
938.6,7.832,11.544,3.712,22.502,86.142,78.131,349.359,341.613,1.987
938.65,7.942,11.519,3.577,22.515,86.662,78.819,349.038,340.118,2.007
938.7,7.895,11.343,3.448,22.534,87.372,79.605,340.919,334.829,2.033
938.75,7.691,10.902,3.211,22.56,88.175,80.686,334.829,331.464,2.07
938.8,7.437,10.239,2.802,22.576,89.168,82.062,319.979,324.68,2.113
938.85,7.151,9.74,2.589,22.564,90.445,83.241,312.286,321.368,2.157
938.9,6.849,9.286,2.437,22.55,92.053,84.126,303.098,317.521,2.188
938.95,6.5,8.428,1.928,22.603,93.897,85.796,299.893,316.88,2.21
939,5.853,7.135,1.282,22.728,95.742,88.548,295.085,316.506,2.236
939.05,4.985,5.8,0.815,22.84,97.397,93.265,293.483,316.132,2.267
939.1,4.18,4.811,0.631,22.874,98.768,98.769,292.949,313.889,2.297
939.15,3.596,4.286,0.69,22.868,99.714,103.585,294.017,311.218,2.328
939.2,3.512,4.263,0.751,22.878,100.281,107.123,300.534,307.105,2.344
939.25,3.809,4.567,0.758,22.905,100.754,109.776,304.274,305.716,2.357
939.3,4.037,4.814,0.777,22.926,101.085,110.071,307.799,304.541,2.353
939.35,4.121,4.925,0.804,22.93,101.464,109.579,309.722,306.036,2.344
939.4,4.19,4.944,0.754,22.935,101.747,107.319,312.821,307.158,2.324
939.45,4.093,4.799,0.706,22.951,101.653,105.059,315.705,308.173,2.309
939.5,3.877,4.636,0.759,22.964,101.653,102.405,322.65,310.203,2.295
939.55,3.937,4.704,0.767,22.945,101.558,100.047,325.107,310.043,2.271
939.6,4.123,5.057,0.934,22.887,101.18,98.081,326.496,308.707,2.241
939.65,4.987,5.986,0.999,22.835,100.896,96.705,326.603,308.066,2.216
939.7,6.228,7.072,0.844,22.82,100.565,96.705,326.389,305.502,2.199
939.75,6.117,7.189,1.072,22.836,100.092,95.919,327.564,304.915,2.207
939.8,5.416,6.777,1.361,22.839,99.95,95.821,328.419,303.9,2.221
939.85,5.441,6.911,1.47,22.824,100.187,94.248,328.846,304.701,2.235
939.9,6.301,7.498,1.197,22.84,100.423,92.381,325.962,308.387,2.24
939.95,6.452,7.145,0.693,22.913,100.707,91.005,319.872,310.31,2.245
940,4.88,5.634,0.754,22.985,101.132,90.907,309.402,313.568,2.246
940.05,3.843,4.954,1.111,22.987,101.558,91.398,307.051,316.239,2.253
940.1,4.307,5.473,1.166,22.936,101.889,92.381,303.633,321.902,2.264
940.15,5.074,6.059,0.985,22.893,102.126,94.641,302.137,323.825,2.273
940.2,5.449,6.301,0.852,22.889,102.267,97.098,301.175,325.321,2.286
940.25,5.413,6.169,0.756,22.908,102.409,99.555,303.953,325.908,2.298
940.3,5.38,5.996,0.616,22.927,103.024,102.11,308.333,326.122,2.304
940.35,5.408,5.955,0.547,22.954,103.781,102.995,314.53,325.374,2.31
940.4,5.107,5.674,0.567,23.005,103.781,102.602,339.85,324.893,2.322
940.45,4.601,5.039,0.438,23.07,103.686,101.619,352.457,325.427,2.333
940.5,4.009,4.364,0.355,23.097,104.064,99.85,360.47,326.763,2.348
940.55,3.426,4.078,0.652,23.031,104.443,97.491,350.748,324.947,2.353
940.6,3.439,4.361,0.922,22.898,104.537,94.641,321.581,322.703,2.358
940.65,4.074,4.916,0.842,22.769,104.443,92.381,308.227,325.107,2.363
940.7,4.581,5.21,0.629,22.692,104.537,92.184,287.5,332.906,2.366
940.75,4.441,5.014,0.573,22.684,104.726,93.462,280.556,338.034,2.364
940.8,3.907,4.466,0.559,22.721,104.774,95.821,289.103,351.87,2.35
940.85,3.439,3.744,0.305,22.781,104.726,98.179,305.449,360.63,2.322
940.9,3.083,3.22,0.137,22.874,104.632,100.047,351.603,375.32,2.301
940.95,2.825,2.984,0.159,23.003,104.679,102.798,384.188,381.197,2.291
941,2.684,2.831,0.147,23.103,104.679,105.452,399.038,379.701,2.286
941.05,2.591,2.754,0.163,23.086,104.632,107.909,403.846,379.594,2.289
941.1,2.528,2.668,0.14,22.966,104.821,110.464,406.731,381.677,2.282
941.15,2.681,2.67,-0.011,22.858,104.916,112.626,407.479,382.532,2.269
941.2,2.789,2.712,-0.077,22.836,104.868,114.297,409.081,381.784,2.242
941.25,2.545,2.709,0.164,22.859,104.726,115.378,407.372,381.57,2.219
941.3,2.579,3.158,0.579,22.839,104.254,115.181,394.658,379.487,2.211
941.35,3.744,4.449,0.705,22.746,103.591,114.002,382.479,376.709,2.22
941.4,5.005,5.769,0.764,22.639,102.977,112.921,352.137,367.521,2.235
941.45,5.278,6.263,0.985,22.603,102.504,110.955,339.744,362.126,2.252
941.5,5.595,6.404,0.809,22.637,102.362,108.695,325.107,352.511,2.265
941.55,5.53,5.982,0.452,22.686,102.504,106.238,323.291,348.611,2.267
941.6,4.411,4.693,0.282,22.71,102.646,104.371,335.256,343.269,2.273
941.65,3.295,3.676,0.381,22.7,102.646,104.174,360.15,341.88,2.271
941.7,3.517,4.263,0.746,22.649,102.267,104.174,362.714,341.934,2.278
941.75,5.375,6.252,0.877,22.557,101.369,103.683,342.735,338.408,2.273
941.8,7.19,7.946,0.756,22.483,100.139,102.307,313.034,335.363,2.268
941.85,7.234,8.255,1.021,22.463,98.91,100.538,306.09,336.111,2.234
941.9,6.224,7.757,1.533,22.424,97.822,98.376,309.936,336.859,2.2
941.95,5.962,7.806,1.844,22.273,96.687,95.526,316.133,335.684,2.153
942,6.374,8.542,2.168,22.044,95.505,92.479,326.496,329.808,2.114
942.05,6.994,9.771,2.777,21.861,94.465,88.057,331.197,327.083,2.074
942.1,8.064,11.44,3.376,21.781,93.661,85.501,343.376,324.519,2.064
942.15,8.847,12.397,3.55,21.781,93.093,84.519,347.009,323.237,2.047
942.2,8.719,12.231,3.512,21.842,92.573,83.732,344.658,318.43,2.035
942.25,8.401,11.81,3.409,21.928,92.053,83.045,341.987,317.415,2.027
942.3,8.278,11.579,3.301,21.977,91.722,81.963,336.645,319.444,2.02
942.35,8.266,11.707,3.441,21.983,91.533,81.472,336.111,320.833,2.017
942.4,8.475,12.184,3.709,21.963,91.296,80.981,339.423,322.917,2.011
942.45,8.726,12.584,3.858,21.93,90.918,80.096,341.987,329.06,2.01
942.5,8.87,12.75,3.88,21.905,90.493,78.032,342.308,332.799,2.014
942.55,8.97,12.857,3.887,21.88,90.256,78.131,341.133,339.209,2.013
942.6,9.05,12.99,3.94,21.886,89.972,79.998,340.919,342.308,2.038
942.65,9.06,12.984,3.924,21.943,89.452,82.75,340.385,341.667,2.059
942.7,9.04,12.733,3.693,22.01,88.932,83.438,332.372,337.393,2.07
942.75,8.78,12.077,3.297,22.031,88.696,83.634,326.709,335.096,2.075
942.8,7.991,11.118,3.127,21.982,88.979,83.536,321.902,333.013,2.076
942.85,7.788,11.242,3.454,21.921,89.216,84.027,325.214,334.829,2.064
942.9,8.603,12.518,3.915,21.907,88.979,83.831,335.15,341.56,2.048
942.95,9.059,13.117,4.058,21.936,88.79,82.455,338.675,344.605,2.027
943,9.092,13.203,4.111,21.939,88.696,80.882,341.133,347.115,2.016
943.05,9.144,13.308,4.164,21.888,88.554,80.293,340.064,347.009,2.007
943.1,8.993,13.156,4.163,21.858,88.506,80.784,339.423,346.421,2.016
943.15,9.023,13.317,4.294,21.907,88.506,82.258,340.171,345.513,2.013
943.2,9.282,13.417,4.135,21.996,88.601,84.027,341.026,343.269,2.015
943.25,9.091,13.077,3.986,22.032,88.743,85.993,346.474,343.483,2.009
943.3,8.582,13.166,4.584,21.992,88.79,86.189,348.077,345.085,2.007
943.35,8.431,13.298,4.867,21.96,88.743,86.288,351.175,349.412,2.009
943.4,8.524,12.614,4.09,22,88.554,85.895,351.923,349.733,2.022
943.45,8.327,11.743,3.416,22.097,88.412,85.501,351.816,348.932,2.038
943.5,7.818,11.217,3.399,22.134,88.506,85.501,346.581,348.291,2.047
943.55,7.521,11.034,3.513,22.047,88.365,86.091,343.483,348.184,2.049
943.6,7.905,11.599,3.694,21.935,88.128,87.172,344.765,349.412,2.05
943.65,8.611,12.664,4.053,21.886,88.412,90.121,349.786,350.641,2.048
943.7,8.911,13.07,4.159,21.886,88.885,93.462,359.722,351.87,2.047
943.75,8.748,12.634,3.886,21.852,89.31,96.705,361.325,350.748,2.044
943.8,8.496,12.351,3.855,21.783,89.783,100.44,358.868,347.009,2.05
943.85,8.477,12.614,4.137,21.746,90.351,103.486,356.517,346.261,2.068
943.9,8.589,12.74,4.151,21.745,91.06,105.747,353.739,347.222,2.099
943.95,8.508,12.404,3.896,21.743,91.864,106.533,352.35,347.596,2.14
944,8.293,12.015,3.722,21.722,92.762,105.943,349.893,345.994,2.176
944.05,8.241,11.802,3.561,21.745,93.755,104.862,343.056,343.964,2.214
944.1,8.442,11.343,2.901,21.937,94.985,105.255,335.256,343.643,2.254
944.15,7.858,9.38,1.522,22.319,96.593,106.631,317.949,341.987,2.291
944.2,5.829,6.329,0.5,22.78,98.153,107.024,312.821,339.957,2.321
944.25,3.995,4.447,0.452,23.163,99.288,107.614,319.765,339.53,2.339
944.3,3.433,3.957,0.524,23.324,100.139,107.909,341.026,335.897,2.352
944.35,3.479,4.019,0.54,23.232,100.66,107.909,347.97,332.639,2.351
944.4,3.996,4.622,0.626,23.016,100.849,107.319,343.59,325.374,2.347
944.45,4.77,5.452,0.682,22.857,100.849,106.631,335.256,322.382,2.334
944.5,5.071,6.029,0.958,22.818,100.801,104.174,320.192,315.598,2.324
944.55,5.213,6.436,1.223,22.838,100.896,101.029,314.637,312.981,2.309
944.6,5.589,6.802,1.213,22.871,101.085,98.867,309.829,311.806,2.293
944.65,5.741,6.772,1.031,22.909,101.322,98.179,307.692,312.714,2.279
944.7,5.231,6.059,0.828,22.953,101.653,98.769,303.633,314.423,2.28
944.75,4.342,5.065,0.723,23.015,102.078,100.931,303.846,313.622,2.295
944.8,3.722,4.353,0.631,23.087,102.504,103.191,310.256,310.47,2.317
944.85,3.436,3.993,0.557,23.143,102.788,107.417,315.064,309.615,2.329
944.9,3.311,3.899,0.588,23.162,103.024,112.233,324.893,311.004,2.338
944.95,3.308,3.967,0.659,23.149,103.355,116.557,330.556,312.18,2.346
945,3.394,4.105,0.711,23.105,103.733,118.621,334.936,312.874,2.363
945.05,3.551,4.297,0.746,23.024,104.112,119.407,334.188,312.34,2.383
945.1,3.715,4.45,0.735,22.945,104.301,119.211,324.573,312.019,2.396
945.15,3.779,4.521,0.742,22.931,104.159,118.818,320.406,312.767,2.396
945.2,3.795,4.556,0.761,22.983,103.923,118.031,316.026,314.103,2.391
945.25,3.85,4.58,0.73,23.046,103.828,117.343,314.316,316.293,2.372
945.3,3.85,4.549,0.699,23.076,103.781,115.083,310.897,320.673,2.358
945.35,3.794,4.476,0.682,23.076,103.686,115.869,308.654,321.1,2.341
945.4,3.715,4.398,0.683,23.084,103.639,117.835,307.051,319.872,2.33
945.45,3.664,4.36,0.696,23.108,103.591,119.8,308.868,318.857,2.329
945.5,3.681,4.379,0.698,23.116,103.639,119.407,315.385,318.109,2.337
945.55,3.625,4.334,0.709,23.104,103.828,118.228,319.231,319.391,2.346
945.6,3.569,4.276,0.707,23.102,103.97,116.655,323.825,324.145,2.357
945.65,3.553,4.245,0.692,23.13,104.112,116.754,326.175,325.962,2.368
945.7,3.49,4.101,0.611,23.191,104.301,116.95,330.021,328.793,2.376
945.75,3.465,3.982,0.517,23.261,104.537,116.066,334.936,330.662,2.373
945.8,3.381,3.946,0.565,23.309,104.774,115.968,335.256,331.303,2.366
945.85,3.248,3.905,0.657,23.307,104.916,116.066,334.829,331.197,2.361
945.9,3.26,3.916,0.656,23.247,105.01,118.13,332.051,329.754,2.356
945.95,3.348,3.931,0.583,23.152,105.057,119.309,329.594,328.686,2.35
