DEPT    .M ,RMG     .ohmm  ,RMN     .ohmm  ,RMN-RMG,CAL     .cm   ,SP      .mv   ,GR      .  ,HAC     .us/m ,BHC     .   ,DEN     .g/cm3 
1078.119,3.76,4.43,0.67,22.154,100.329,94.367,310.47,324.824,2.319
1078.169,4.141,4.653,0.512,22.171,100.293,92.647,307.158,326.023,2.319
1078.219,4.447,4.836,0.389,22.169,100.133,90.64,306.09,327.999,2.316
1078.269,3.991,4.589,0.598,22.152,99.92,87.677,307.372,329.266,2.302
1078.319,3.568,4.341,0.773,22.147,99.831,85.574,312.073,330.746,2.287
1078.369,3.529,4.441,0.912,22.161,99.44,84.523,314.957,331.097,2.268
1078.419,3.609,4.606,0.997,22.138,98.392,83.662,320.192,331.227,2.248
1078.469,3.803,4.879,1.076,22.019,96.74,81.56,321.688,331.761,2.211
1078.519,4.085,5.527,1.442,21.831,94.359,79.552,322.97,334.554,2.178
1078.569,4.528,6.498,1.97,21.634,91.32,77.45,325,337.469,2.152
1078.619,5.056,7.483,2.427,21.505,88.211,75.825,334.936,343.338,2.133
1078.669,5.59,8.331,2.741,21.468,85.652,74.2,340.705,346.78,2.11
1078.719,5.968,8.86,2.892,21.471,83.822,74.487,348.611,352.32,2.091
1078.769,6.08,9.027,2.947,21.48,82.596,74.009,350,355.594,2.08
1078.819,6.067,9.102,3.035,21.472,81.814,73.817,352.671,358.433,2.068
1078.869,6.05,9.159,3.109,21.45,81.246,73.817,354.594,358.562,2.056
1078.919,6.058,9.181,3.123,21.439,80.872,74.582,357.158,356.906,2.045
1078.969,6.041,9.167,3.126,21.444,80.908,76.111,357.799,355.998,2.04
1079.019,5.964,9.142,3.178,21.459,81.299,78.692,356.838,356.609,2.045
1079.069,5.908,9.133,3.225,21.449,81.921,82.707,356.09,359.104,2.06
1079.119,5.956,9.079,3.123,21.4,82.951,88.059,355.983,363.004,2.088
1079.169,6.189,8.468,2.279,21.369,84.622,91.978,354.701,364.156,2.125
1079.219,5.667,6.732,1.065,21.448,86.825,95.323,351.068,362.088,2.175
1079.269,4.15,4.883,0.733,21.669,89.312,97.808,350.855,358.951,2.226
1079.319,3.554,4.169,0.615,21.934,91.818,99.816,350.641,353.953,2.261
1079.369,3.658,4.01,0.352,22.144,93.843,100.485,350.641,349.901,2.306
1079.419,3.463,3.978,0.515,22.261,95.14,100.007,346.581,340.911,2.334
1079.469,3.608,4.473,0.865,22.301,95.78,98.191,327.564,334.013,2.361
1079.519,4.336,5.542,1.206,22.312,95.816,95.61,296.795,324.267,2.363
1079.569,6.598,7.224,0.626,22.303,95.478,93.22,281.09,319.338,2.373
1079.619,8.85,9.07,0.22,22.272,95.087,91.596,261.432,313.713,2.377
1079.669,8.53,9.975,1.445,22.229,94.643,90.449,258.12,311.111,2.382
1079.719,8.572,10.267,1.695,22.184,93.968,89.302,260.256,306.807,2.377
1079.769,9.564,10.45,0.886,22.154,93.168,87.963,264.423,304.365,2.36
1079.819,8.666,9.346,0.68,22.126,92.315,86.147,279.273,301.694,2.343
1079.869,6.508,7.263,0.755,22.04,91.089,84.523,290.278,301.061,2.325
1079.919,4.895,6.214,1.319,21.874,89.295,82.707,310.684,301.32,2.289
1079.969,4.812,6.688,1.876,21.654,87.091,80.986,317.201,301.671,2.25
1080.019,5.228,7.452,2.224,21.446,84.675,79.552,322.863,302.656,2.214
1080.069,5.158,7.629,2.471,21.315,82.294,78.405,329.06,303.8,2.191
1080.119,5.073,7.468,2.395,21.235,80.322,78.119,328.312,306.586,2.156
1080.169,5.086,7.457,2.371,21.172,78.882,77.832,324.573,309.196,2.149
1080.219,5.184,7.638,2.454,21.135,77.727,80.03,327.35,313.744,2.145
1080.269,5.297,7.863,2.566,21.116,76.75,82.515,330.983,317.666,2.145
1080.319,5.474,8.147,2.673,21.119,76.164,85.478,336.645,323.726,2.151
1080.369,5.666,8.304,2.638,21.167,75.968,86.912,336.111,327.427,2.161
1080.419,5.72,8.138,2.418,21.257,75.897,87.294,328.419,330.388,2.175
1080.469,5.457,7.563,2.106,21.353,75.986,88.155,323.397,330.067,2.193
1080.519,4.92,6.908,1.988,21.445,76.288,87.677,317.094,327.274,2.222
1080.569,4.7,6.823,2.123,21.53,76.466,87.39,316.026,325.099,2.242
1080.619,4.89,7.03,2.14,21.591,76.466,86.339,312.821,322.451,2.264
1080.669,4.841,6.888,2.047,21.641,76.555,83.854,310.47,321.284,2.263
1080.719,4.512,6.706,2.194,21.658,76.715,81.751,310.684,318.346,2.264
1080.769,4.531,6.966,2.435,21.666,76.946,79.552,312.927,312.889,2.268
1080.819,4.95,7.605,2.655,21.737,77.585,78.023,291.667,300.534,2.299
1080.869,5.824,8.649,2.825,21.859,78.811,76.589,270.833,291.842,2.329
1080.919,7.276,9.953,2.677,21.999,80.393,75.251,229.915,282.204,2.364
1080.969,8.205,10.713,2.508,22.135,82.276,75.251,218.59,277.122,2.394
1081.019,8.104,10.583,2.479,22.204,84.515,76.876,216.667,271.078,2.424
1081.069,8.609,10.265,1.656,22.181,86.772,80.317,220.833,268.582,2.449
1081.119,8.965,9.244,0.279,22.117,88.726,84.523,229.06,266.919,2.454
1081.169,6.818,6.855,0.037,22.079,90.414,88.441,242.094,267.002,2.448
1081.219,4.171,4.898,0.727,22.097,91.818,93.029,254.808,269.086,2.43
1081.269,3.283,4.25,0.967,22.155,92.955,98.095,290.385,270.917,2.41
1081.319,3.178,3.986,0.808,22.202,94.057,103.065,313.996,272.55,2.386
1081.369,3.366,4.055,0.689,22.214,94.998,106.984,313.996,272.749,2.355
1081.419,4.007,4.57,0.563,22.214,95.567,108.991,300.427,273.832,2.336
1081.469,4.356,4.927,0.571,22.228,95.976,109.565,294.124,276.137,2.329
1081.519,4.282,4.935,0.653,22.249,96.42,108.705,288.462,281.929,2.325
1081.569,4.234,4.956,0.722,22.268,96.811,106.697,287.607,286.302,2.33
1081.619,4.226,5.014,0.788,22.296,97.077,104.308,287.286,293.315,2.34
1081.669,4.264,4.942,0.678,22.318,97.273,101.823,287.607,296.551,2.352
1081.719,4.279,4.85,0.571,22.349,97.45,100.102,287.18,300.481,2.366
1081.769,4.358,4.866,0.508,22.415,97.628,99.338,288.141,302.007,2.383
1081.819,4.471,4.841,0.37,22.469,97.894,98.477,293.162,302.45,2.401
1081.869,4.227,4.757,0.53,22.464,98.232,98.191,297.436,301.992,2.412
1081.919,3.854,4.635,0.781,22.41,98.481,98,307.265,302.61,2.412
1081.969,3.752,4.381,0.629,22.345,98.676,98.477,310.684,304.983,2.407
1082.019,3.724,4.184,0.46,22.306,98.818,98.955,316.56,310.249,2.396
1082.069,3.726,4.202,0.476,22.297,98.783,99.624,318.162,312.737,2.385
1082.119,3.868,4.341,0.473,22.298,98.641,100.771,309.509,312.782,2.374
1082.169,3.999,4.471,0.472,22.301,98.552,101.249,304.594,310.73,2.366
1082.219,4.069,4.63,0.561,22.306,98.428,100.58,293.376,307.631,2.367
1082.269,4.237,4.906,0.669,22.328,98.037,100.198,288.675,305.815,2.371
1082.319,4.496,5.221,0.725,22.362,97.326,99.051,281.944,302.312,2.367
1082.369,4.7,5.498,0.798,22.372,96.278,97.33,278.098,298.748,2.359
1082.419,4.994,5.861,0.867,22.357,94.749,95.419,272.543,292.163,2.341
1082.469,5.446,6.347,0.901,22.315,92.688,93.125,273.825,289.744,2.311
1082.519,5.615,6.647,1.032,22.219,90.165,90.735,284.188,289.767,2.27
1082.569,5.317,6.711,1.394,22.048,87.234,87.294,289.53,291.216,2.234
1082.619,4.999,6.829,1.83,21.831,84.124,84.714,294.017,293.109,2.209
1082.669,4.99,7.095,2.105,21.643,81.317,82.229,294.765,293.246,2.196
1082.719,5.16,7.428,2.268,21.534,78.971,79.935,296.688,290.751,2.188
1082.769,5.323,7.737,2.414,21.504,76.963,78.501,300.748,287.866,2.194
1082.819,5.48,8.01,2.53,21.52,75.382,77.45,302.244,283.44,2.207
1082.869,5.672,8.233,2.561,21.548,74.103,77.067,304.167,281.517,2.218
1082.919,5.779,8.334,2.555,21.561,72.948,75.825,305.662,279.884,2.225
1082.969,5.727,8.329,2.602,21.548,72.006,74.964,309.295,278.839,2.227
1083.019,5.676,8.369,2.693,21.522,71.171,73.148,301.389,276.282,2.23
1083.069,5.743,8.716,2.973,21.541,70.3,72.193,286.752,273.397,2.238
1083.119,6.11,9.588,3.478,21.662,69.447,71.332,242.521,270.238,2.259
1083.169,6.98,10.726,3.746,21.814,68.719,71.237,222.222,270.414,2.278
1083.219,7.83,11.394,3.564,21.87,68.044,71.046,217.735,276.534,2.296
1083.269,7.903,11.262,3.359,21.801,67.333,70.377,234.188,281.891,2.292
1083.319,7.465,10.833,3.368,21.66,66.782,70.185,273.932,289.728,2.279
1083.369,7.237,10.602,3.365,21.514,66.374,70.663,288.248,293.475,2.245
1083.419,7.305,10.548,3.243,21.432,65.894,70.759,307.372,296.688,2.21
1083.469,7.35,10.398,3.048,21.408,65.432,71.046,313.141,297.466,2.175
1083.519,7.108,10.086,2.978,21.409,65.041,69.994,321.688,296.902,2.15
1083.569,6.745,9.89,3.145,21.427,64.543,69.325,324.893,296.39,2.135
1083.619,6.707,9.929,3.222,21.432,63.921,67.796,328.739,296.665,2.129
1083.669,6.856,10.097,3.241,21.41,63.424,66.936,325.427,297.589,2.13
1083.719,6.848,10.257,3.409,21.351,63.104,65.406,316.88,299.229,2.136
1083.769,6.903,10.325,3.422,21.258,62.838,63.208,317.949,299.947,2.146
1083.819,7.106,10.366,3.26,21.18,62.624,61.583,319.551,299.718,2.149
1083.869,7.123,10.415,3.292,21.165,62.411,60.723,318.376,297.81,2.143
1083.919,6.995,10.448,3.453,21.205,62.091,61.392,314.85,293.17,2.132
1083.969,6.983,10.41,3.427,21.266,61.754,61.296,313.675,289.446,2.124
1084.019,6.919,10.254,3.335,21.329,61.558,60.723,311.859,284.234,2.122
1084.069,6.744,10.098,3.354,21.382,61.398,59.863,311.325,281.868,2.122
1084.119,6.614,9.888,3.274,21.416,61.114,59.385,312.18,279.525,2.122
1084.169,6.263,9.421,3.158,21.439,60.848,60.149,310.577,280.067,2.121
1084.219,5.7,9.035,3.335,21.462,60.688,61.488,302.457,283.425,2.119
1084.269,5.464,9.337,3.873,21.481,60.457,62.634,292.842,285.508,2.118
1084.319,5.946,10.23,4.284,21.491,60.19,63.399,265.064,283.791,2.116
1084.369,7.201,11.249,4.048,21.492,59.995,63.017,252.457,279.274,2.122
1084.419,8.184,12.031,3.847,21.487,59.764,62.634,244.979,271.352,2.139
1084.469,8.007,12.056,4.049,21.468,59.515,61.87,264.103,266.827,2.164
1084.519,7.449,11.631,4.182,21.441,59.391,61.105,274.466,262.462,2.186
1084.569,7.301,11.461,4.16,21.421,59.355,60.149,286.432,259.509,2.22
1084.619,7.377,11.396,4.019,21.421,59.266,59.385,277.564,253.312,2.253
1084.669,7.293,11.241,3.948,21.491,59.142,59.576,265.064,248.68,2.273
1084.719,7.116,11.188,4.072,21.621,59.089,59.194,234.402,245.566,2.275
1084.769,7.21,11.278,4.068,21.7,59,59.098,227.03,248.443,2.254
1084.819,7.476,11.372,3.896,21.681,58.822,59.002,248.291,258.219,2.222
1084.869,7.456,11.249,3.793,21.595,58.662,59.098,269.017,264.194,2.181
1084.919,7.2,10.916,3.716,21.514,58.484,59.48,301.603,271.879,2.147
1084.969,7.027,10.734,3.707,21.487,58.378,60.149,309.829,275.847,2.116
1085.019,7.051,10.755,3.704,21.478,58.449,61.583,316.133,280.815,2.097
1085.069,7.164,10.81,3.646,21.466,58.52,63.399,316.774,284.364,2.084
1085.119,7.207,10.868,3.661,21.455,58.449,64.164,317.308,289.759,2.078
1085.169,7.269,10.915,3.646,21.45,58.324,65.12,317.094,294.063,2.074
1085.219,7.327,10.786,3.459,21.447,58.253,66.936,314.744,301.923,2.073
1085.269,7.161,10.515,3.354,21.438,58.147,68.561,313.141,309.356,2.075
1085.319,6.976,10.389,3.413,21.44,58.005,70.185,314.103,319.986,2.08
1085.369,7.042,10.35,3.308,21.464,57.969,70.663,315.491,326.435,2.093
1085.419,7.103,10.29,3.187,21.489,57.898,71.046,320.94,332.477,2.102
1085.469,6.945,10.226,3.281,21.501,57.738,70.95,324.786,335.362,2.108
1085.519,6.803,10.164,3.361,21.503,57.685,70.759,330.235,337.661,2.105
1085.569,6.823,10.209,3.386,21.5,57.614,70.377,330.983,338.934,2.101
1085.619,6.874,10.313,3.439,21.491,57.347,69.707,331.197,340.633,2.095
1085.669,6.877,10.324,3.447,21.482,57.081,67.796,330.769,341.662,2.085
1085.719,6.826,10.25,3.424,21.478,56.921,66.075,332.479,343.149,2.079
1085.769,6.765,10.193,3.428,21.482,56.725,64.451,335.15,344.089,2.079
1085.819,6.769,10.192,3.423,21.493,56.53,63.973,338.141,345.259,2.081
1085.869,6.841,10.162,3.321,21.51,56.441,63.112,338.141,345.735,2.084
1085.919,6.847,10.141,3.294,21.519,56.37,63.399,337.5,345.787,2.086
1085.969,6.795,10.176,3.381,21.517,56.317,63.112,337.073,345.342,2.092
1086.019,6.804,10.256,3.452,21.51,56.388,64.164,337.714,344.083,2.091
1086.069,6.9,10.38,3.48,21.501,56.441,65.215,337.18,343.005,2.091
1086.119,7.126,10.442,3.316,21.498,56.406,66.171,334.509,341.348,2.092
1086.169,7.373,10.483,3.11,21.499,56.423,66.075,333.761,340.367,2.093
1086.219,7.532,10.647,3.115,21.501,56.477,66.267,333.333,339.22,2.097
1086.269,7.604,10.958,3.354,21.515,56.512,66.458,333.333,338.664,2.097
1086.319,7.623,11.212,3.589,21.553,56.548,66.936,333.654,338.294,2.095
1086.369,7.724,11.427,3.703,21.592,56.654,65.98,333.44,338.353,2.088
1086.419,7.949,11.746,3.797,21.599,56.867,65.693,333.333,338.408,2.082
1086.469,8.154,11.936,3.782,21.567,57.027,64.451,334.188,338.088,2.074
1086.519,8.173,11.921,3.748,21.538,57.081,64.833,337.393,336.783,2.065
1086.569,8.004,11.741,3.737,21.549,57.205,65.98,339.423,335.508,2.06
1086.619,7.773,11.479,3.706,21.581,57.347,67.127,343.697,333.654,2.057
1086.669,7.617,11.303,3.686,21.604,57.401,67.7,346.474,332.692,2.06
1086.719,7.481,11.091,3.61,21.603,57.525,67.509,350,331.891,2.062
1086.769,7.194,10.652,3.458,21.587,57.685,67.509,348.077,331.433,2.066
1086.819,6.771,10.097,3.326,21.581,57.774,67.987,345.94,330.868,2.07
1086.869,6.491,9.742,3.251,21.577,57.898,69.038,340.171,331.013,2.077
1086.919,6.468,9.67,3.202,21.559,58.093,69.134,337.073,331.967,2.084
1086.969,6.446,9.654,3.208,21.538,58.289,69.516,336.218,333.051,2.085
1087.019,6.336,9.633,3.297,21.517,58.467,69.707,335.15,334.524,2.088
1087.069,6.318,9.727,3.409,21.506,58.609,71.332,334.188,335.203,2.089
1087.119,6.479,9.86,3.381,21.505,58.609,74.487,336.325,335.791,2.088
1087.169,6.606,9.893,3.287,21.501,58.609,77.45,338.034,335.974,2.084
1087.219,6.487,9.782,3.295,21.498,58.769,80.126,344.124,336.256,2.076
1087.269,6.214,9.66,3.446,21.49,58.875,81.846,346.154,336.371,2.069
1087.319,6.084,9.63,3.546,21.457,58.893,83.567,350.321,336.264,2.063
1087.369,6.197,9.678,3.481,21.404,58.929,84.905,351.816,335.875,2.062
1087.419,6.351,9.779,3.428,21.356,58.893,85.574,351.175,335.188,2.066
1087.469,6.452,9.863,3.411,21.331,58.804,87.963,350.107,335.012,2.074
1087.519,6.517,9.91,3.393,21.341,58.822,89.015,347.97,335.295,2.08
1087.569,6.547,9.9,3.353,21.369,58.964,91.213,345.833,335.516,2.086
1087.619,6.532,9.9,3.368,21.368,59.124,93.029,344.017,335.623,2.087
1087.669,6.494,9.978,3.484,21.337,59.284,95.228,339.744,335.73,2.086
1087.719,6.538,10.098,3.56,21.32,59.479,98.095,337.286,335.974,2.083
1087.769,6.763,10.282,3.519,21.319,59.639,100.771,336.432,336.096,2.08
1087.819,7.038,10.503,3.465,21.335,59.746,103.161,337.5,336.18,2.082
1087.869,7.105,10.615,3.51,21.366,59.853,104.117,338.996,336.401,2.086
1087.919,7.024,10.491,3.467,21.386,59.977,104.881,341.88,337.241,2.086
1087.969,6.985,10.283,3.298,21.384,60.172,105.264,343.269,338.065,2.084
1088.019,7.032,10.103,3.071,21.379,60.474,105.359,344.872,339.644,2.079
1088.069,7.017,9.754,2.737,21.394,60.812,105.073,345.299,340.461,2.069
1088.119,6.826,9.428,2.602,21.429,61.114,105.073,345.94,341.277,2.055
1088.169,6.75,9.484,2.734,21.472,61.541,105.455,345.085,341.285,2.048
1088.219,6.839,9.766,2.927,21.506,62.234,106.697,342.521,339.789,2.05
1088.269,6.895,9.913,3.018,21.519,63.175,108.418,341.667,338.263,2.058
1088.319,6.924,9.889,2.965,21.521,64.348,111.954,340.385,336.111,2.067
1088.369,6.894,9.874,2.98,21.521,65.698,117.116,342.735,334.974,2.08
1088.419,6.911,9.903,2.992,21.52,67.315,124.858,343.91,333.143,2.102
1088.469,7.059,9.975,2.916,21.52,69.305,131.549,345.727,331.54,2.12
1088.519,7.205,10.167,2.962,21.564,71.722,137.57,344.338,327.473,2.139
1088.569,7.72,10.184,2.464,21.742,74.636,141.776,329.06,323.733,2.16
1088.619,7.788,9.097,1.309,22.031,77.887,144.356,308.868,318.056,2.196
1088.669,6.24,7.156,0.916,22.279,81.086,146.841,302.564,315.331,2.234
1088.719,4.876,6.082,1.206,22.374,83.84,146.65,305.021,313.019,2.265
1088.769,5.487,6.518,1.031,22.327,85.83,145.503,310.15,311.989,2.294
1088.819,7.098,7.644,0.546,22.269,87.056,142.732,311.966,308.936,2.313
1088.869,7.892,8.146,0.254,22.304,88.051,139.482,307.799,306.693,2.326
1088.919,7.217,7.483,0.266,22.405,89.117,136.614,295.833,303.945,2.331
1088.969,6.099,6.69,0.591,22.496,90.076,132.409,292.521,302.831,2.331
1089.019,5.762,6.526,0.764,22.551,90.947,127.821,291.239,302.205,2.333
1089.069,5.871,6.583,0.712,22.6,91.871,122.851,292.308,302.335,2.335
1089.119,5.994,6.537,0.543,22.674,92.742,118.836,294.765,303.571,2.349
1089.169,5.83,6.159,0.329,22.748,93.506,116.829,293.697,305.09,2.36
1089.219,4.918,5.388,0.47,22.757,94.27,114.535,296.154,308.715,2.374
1089.269,4.187,4.793,0.606,22.689,94.927,112.528,309.295,311.432,2.38
1089.319,4.046,4.544,0.498,22.599,95.407,110.616,319.872,314.919,2.39
1089.369,3.913,4.406,0.493,22.566,95.816,109.469,333.761,316.033,2.393
1089.419,3.938,4.498,0.56,22.633,96.118,109.756,335.363,316.461,2.392
1089.469,4.235,4.8,0.565,22.743,96.242,110.999,332.692,316.277,2.392
1089.519,4.533,5.057,0.524,22.815,96.26,112.528,326.496,316.415,2.388
1089.569,4.675,5.119,0.444,22.834,96.278,115.3,323.184,316.857,2.381
1089.619,4.514,4.952,0.438,22.814,96.224,117.498,317.842,318.735,2.372
1089.669,4.327,4.847,0.52,22.783,96.118,119.123,316.453,320.597,2.366
1089.719,4.449,4.869,0.42,22.769,96.1,120.174,317.628,324.664,2.361
1089.769,4.31,4.603,0.293,22.749,96.011,120.557,321.261,326.877,2.357
1089.819,3.797,4.22,0.423,22.708,95.691,120.652,327.778,327.701,2.353
1089.869,3.719,4.265,0.546,22.665,95.318,119.888,327.778,326.664,2.353
1089.919,4.043,4.569,0.526,22.643,94.927,117.02,324.893,325.496,2.347
1089.969,4.164,4.774,0.61,22.637,94.323,113.293,321.474,325.977,2.341
1090.019,4.277,5.089,0.812,22.655,93.63,108.991,321.581,329.632,2.331
1090.069,4.737,5.548,0.811,22.697,93.062,106.028,321.581,332.753,2.322
1090.119,5.14,5.876,0.736,22.711,92.457,104.499,326.389,336.31,2.301
1090.169,5.312,5.99,0.678,22.712,91.711,102.97,329.594,336.996,2.28
1090.219,5.437,6.016,0.579,22.711,90.876,100.58,333.868,336.256,2.263
1090.269,5.413,6.118,0.705,22.692,89.899,99.242,336.859,334.47,2.252
1090.319,5.181,6.071,0.89,22.65,88.708,97.044,341.987,328.777,2.241
1090.369,4.828,5.841,1.013,22.532,87.145,97.139,345.513,323.321,2.239
1090.419,4.577,5.781,1.204,22.324,85.172,96.757,357.479,314.309,2.242
1090.469,4.421,5.921,1.5,22.089,83.129,96.47,360.47,309.997,2.253
1090.519,4.437,6.117,1.68,21.945,81.548,95.228,351.282,304.151,2.263
1090.569,4.59,6.216,1.626,21.919,80.73,92.073,342.308,301.168,2.275
1090.619,4.484,6.226,1.742,21.922,80.624,90.544,319.338,298.191,2.288
1090.669,4.463,6.365,1.902,21.917,81.299,89.684,308.013,297.505,2.306
1090.719,4.821,6.498,1.677,21.99,82.934,90.64,285.897,298.329,2.328
1090.769,4.818,6.053,1.235,22.187,85.35,92.456,275.107,300.259,2.351
1090.819,4.114,5.1,0.986,22.427,88.086,93.985,270.727,304.418,2.366
1090.869,3.602,4.477,0.875,22.619,90.681,96.088,291.56,307.303,2.382
1090.919,3.654,4.32,0.666,22.694,92.831,98.86,303.098,311.493,2.393
1090.969,3.751,4.313,0.562,22.697,94.394,103.256,319.231,314.133,2.387
1091.019,3.896,4.426,0.53,22.729,95.407,105.933,323.932,317.529,2.375
1091.069,4.072,4.491,0.419,22.788,96.082,107.271,325.427,318.857,2.362
1091.119,4.004,4.415,0.411,22.854,96.562,107.94,328.739,319.818,2.358
1091.169,3.851,4.296,0.445,22.9,96.882,108.418,329.808,319.933,2.36
1091.219,3.749,4.207,0.458,22.898,97.13,108.131,329.167,319.216,2.36
1091.269,3.727,4.206,0.479,22.875,97.29,106.889,327.885,318.162,2.361
1091.319,3.758,4.288,0.53,22.844,97.255,105.742,323.611,315.682,2.365
1091.369,3.828,4.463,0.635,22.805,97.024,104.117,319.017,313.782,2.369
1091.419,3.989,4.702,0.713,22.736,96.509,104.308,310.47,311.661,2.365
1091.469,4.051,4.926,0.875,22.619,95.673,104.595,308.333,311.508,2.352
1091.519,4.311,5.319,1.008,22.513,94.856,106.315,309.615,311.943,2.331
1091.569,4.718,5.591,0.873,22.455,94.554,108.227,311.004,312.225,2.31
1091.619,4.5,5.257,0.757,22.443,94.856,110.807,309.188,313.881,2.3
1091.669,4.102,4.788,0.686,22.441,95.46,112.241,310.47,316.346,2.294
1091.719,3.981,4.474,0.493,22.406,96.189,113.962,313.568,322.833,2.294
1091.769,3.754,4.116,0.362,22.391,96.917,114.439,322.756,328.449,2.301
1091.819,3.356,3.754,0.398,22.379,97.45,113.962,335.684,337.248,2.309
1091.869,2.941,3.499,0.558,22.35,97.77,111.476,340.705,342.422,2.322
1091.919,2.774,3.388,0.614,22.355,98.019,109.565,347.222,347.108,2.33
1091.969,2.85,3.393,0.543,22.371,98.179,108.227,347.115,347.665,2.337
1092.019,2.926,3.451,0.525,22.364,98.197,108.131,343.91,345.261,2.341
1092.069,2.922,3.487,0.565,22.333,98.232,107.94,342.094,343.056,2.342
1092.119,2.917,3.501,0.584,22.279,98.303,108.705,340.598,340.209,2.344
1092.169,2.924,3.501,0.577,22.227,98.268,109.469,340.919,338.675,2.347
1092.219,2.871,3.476,0.605,22.209,98.232,110.999,339.423,335.455,2.349
1092.269,2.834,3.482,0.648,22.21,98.143,113.388,338.889,332.585,2.348
1092.319,2.892,3.56,0.668,22.209,97.841,114.535,337.714,327.969,2.348
1092.369,3.034,3.74,0.706,22.209,97.592,115.395,335.15,324.519,2.351
1092.419,3.336,4.055,0.719,22.204,97.45,115.204,322.222,320.261,2.352
1092.469,3.788,4.487,0.699,22.195,97.202,114.439,308.333,318.078,2.346
1092.519,4.094,4.87,0.776,22.192,96.899,113.006,303.098,316.796,2.341
1092.569,4.117,5.008,0.891,22.197,96.633,109.66,297.863,316.377,2.333
1092.619,4.121,5.015,0.894,22.198,96.349,106.506,296.795,315.774,2.324
1092.669,4.187,4.979,0.792,22.183,95.869,103.734,298.718,315.507,2.309
1092.719,4.053,4.9,0.847,22.134,95.158,102.587,307.265,315.583,2.299
1092.769,3.909,5.035,1.126,22.056,94.359,100.771,311.752,315.591,2.286
1092.819,4.05,5.487,1.437,21.972,93.506,98.669,321.688,315.079,2.274
1092.869,4.243,5.822,1.579,21.895,92.795,95.992,326.496,314.431,2.262
1092.919,4.33,5.783,1.453,21.854,92.582,93.603,330.021,313.317,2.259
1092.969,4.361,5.477,1.116,21.895,92.831,92.169,328.419,312.828,2.268
1093.019,4.026,4.801,0.775,21.992,93.399,91.596,322.115,313.027,2.283
1093.069,3.354,4.091,0.737,22.098,94.288,91.213,317.415,314.316,2.297
1093.119,3.102,3.82,0.718,22.169,95.176,91.596,314.957,317.697,2.308
1093.169,3.138,3.735,0.597,22.19,95.762,92.743,320.62,320.055,2.321
1093.219,3.065,3.684,0.619,22.207,96.224,94.081,324.466,322.421,2.326
1093.269,3.086,3.724,0.638,22.266,96.633,95.228,332.051,323.245,2.324
1093.319,3.136,3.741,0.605,22.361,96.793,96.566,334.081,323.329,2.322
1093.369,3.13,3.724,0.594,22.445,96.811,96.948,333.333,322.268,2.323
1093.419,3.109,3.706,0.597,22.498,96.864,97.426,330.342,319.956,2.333
1093.469,3.107,3.754,0.647,22.511,96.846,98.095,326.282,318.88,2.342
1093.519,3.203,3.947,0.744,22.481,96.633,98.86,316.88,318.666,2.357
1093.569,3.596,4.243,0.647,22.433,96.491,98.86,312.927,319.2,2.368
1093.619,4.176,4.56,0.384,22.391,96.633,100.102,309.936,320.421,2.378
1093.669,4.307,4.744,0.437,22.366,96.793,102.587,310.043,320.765,2.387
1093.719,4.059,4.769,0.71,22.355,96.846,104.786,308.44,319.49,2.391
1093.769,4.06,4.836,0.776,22.355,96.828,106.315,306.731,317.766,2.394
1093.819,4.214,4.944,0.73,22.362,96.651,107.749,304.701,315.263,2.393
1093.869,4.271,4.967,0.696,22.384,96.349,108.896,306.303,313.584,2.377
1093.919,4.274,4.962,0.688,22.413,96.011,109.469,310.897,310.607,2.357
1093.969,4.226,4.987,0.761,22.412,95.549,108.896,312.073,308.471,2.334
1094.019,4.229,5.018,0.789,22.389,94.963,107.558,310.791,306.166,2.318
1094.069,4.234,5.038,0.804,22.377,94.288,104.69,309.722,305.563,2.295
1094.119,4.229,5.104,0.875,22.378,93.488,100.293,309.615,305.563,2.279
1094.169,4.487,5.383,0.896,22.402,92.653,95.706,311.004,306.456,2.267
1094.219,5.031,6.004,0.973,22.437,91.835,92.551,313.889,308.013,2.267
1094.269,5.697,6.7,1.003,22.451,91.125,90.449,313.889,308.425,2.266
1094.319,6.037,6.806,0.769,22.474,90.663,90.544,311.859,307.601,2.267
1094.369,5.784,6.338,0.554,22.526,90.485,91.5,308.654,306.838,2.275
1094.419,5.328,5.869,0.541,22.591,90.521,93.698,303.312,306.426,2.284
1094.469,4.959,5.551,0.592,22.698,90.609,96.279,301.923,306.586,2.296
1094.519,4.802,5.453,0.651,22.864,90.681,98.286,298.611,307.624,2.297
1094.569,4.728,5.497,0.769,23.042,90.716,100.007,299.038,308.921,2.293
1094.619,4.782,5.763,0.981,23.155,90.538,100.963,304.487,312.538,2.285
1094.669,5.456,6.44,0.984,23.156,89.97,101.44,307.051,315.484,2.273
1094.719,6.033,6.87,0.837,23.078,89.188,101.536,310.256,319.177,2.263
1094.769,5.749,6.752,1.003,22.969,88.513,99.338,312.286,320.658,2.258
1094.819,5.571,6.665,1.094,22.825,87.926,96.088,312.393,321.146,2.26
1094.869,5.981,6.673,0.692,22.702,87.464,92.169,309.081,320.704,2.262
1094.919,5.992,6.291,0.299,22.671,87.234,89.684,306.197,319.46,2.265
1094.969,5.022,5.481,0.459,22.67,86.736,89.11,308.868,318.742,2.263
1095.019,4.18,4.997,0.817,22.586,85.474,88.155,320.727,319.017,2.259
